country,type,year,month,demand,source,should_plot
BG,total,2024,5,2.01,entsog,True
BG,total,2024,6,1.82,entsog,True
BG,total,2024,7,1.59,entsog,True
BG,total,2024,8,1.83,entsog,True
BG,total,2024,9,1.9,entsog,True
BG,total,2024,10,2.2,entsog,True
BG,total,2024,11,3.04,entsog,True
BG,total,2024,12,3.08,entsog,True
BG,total,2025,1,3.08,entsog,True
BG,total,2025,2,3.12,entsog,True
BG,total,2025,3,2.68,entsog,True
BG,total,2025,4,2.28,entsog,True
BG,total,2025,5,1.76,entsog,True
BG,total,2025,6,1.54,entsog,True
BG,total,2025,7,1.56,entsog,True
BG,total,2025,8,1.52,entsog,True
BG,total,2025,9,1.81,entsog,True
BG,total,2025,10,2.31,entsog,True
BG,total,2025,11,2.7,entsog,True
BG,total,2025,12,3.26,entsog,True
BG,total,2026,1,3.66,entsog,True
BG,total,2026,2,3.27,entsog,True
BG,total,2026,3,3.2,entsog,True
CZ,power,2019,1,1.07,energy-charts,True
CZ,power,2019,2,0.84,energy-charts,True
CZ,power,2019,3,0.58,energy-charts,True
CZ,power,2019,4,0.63,energy-charts,True
CZ,power,2019,5,0.4,energy-charts,True
CZ,power,2019,6,0.86,energy-charts,True
CZ,power,2019,7,1.1,energy-charts,True
CZ,power,2019,8,1.04,energy-charts,True
CZ,power,2019,9,1.14,energy-charts,True
CZ,power,2019,10,1.23,energy-charts,True
CZ,power,2019,11,1.05,energy-charts,True
CZ,power,2019,12,0.8,energy-charts,True
CZ,power,2020,1,1.25,energy-charts,True
CZ,power,2020,2,1.08,energy-charts,True
CZ,power,2020,3,0.92,energy-charts,True
CZ,power,2020,4,0.73,energy-charts,True
CZ,power,2020,5,0.8,energy-charts,True
CZ,power,2020,6,1.03,energy-charts,True
CZ,power,2020,7,1.16,energy-charts,True
CZ,power,2020,8,0.87,energy-charts,True
CZ,power,2020,9,0.2,energy-charts,True
CZ,power,2020,10,0.49,energy-charts,True
CZ,power,2020,11,1.11,energy-charts,True
CZ,power,2020,12,1.19,energy-charts,True
CZ,power,2021,1,1.25,energy-charts,True
CZ,power,2021,2,1.08,energy-charts,True
CZ,power,2021,3,1.37,energy-charts,True
CZ,power,2021,4,1.44,energy-charts,True
CZ,power,2021,5,0.48,energy-charts,True
CZ,power,2021,6,0.99,energy-charts,True
CZ,power,2021,7,0.9,energy-charts,True
CZ,power,2021,8,0.48,energy-charts,True
CZ,power,2021,9,0.75,energy-charts,True
CZ,power,2021,10,0.81,energy-charts,True
CZ,power,2021,11,1.31,energy-charts,True
CZ,power,2021,12,1.31,energy-charts,True
CZ,power,2022,1,1.31,energy-charts,True
CZ,power,2022,2,0.92,energy-charts,True
CZ,power,2022,3,1.25,energy-charts,True
CZ,power,2022,4,0.63,energy-charts,True
CZ,power,2022,5,0.81,energy-charts,True
CZ,power,2022,6,0.92,energy-charts,True
CZ,power,2022,7,0.67,energy-charts,True
CZ,power,2022,8,0.9,energy-charts,True
CZ,power,2022,9,0.62,energy-charts,True
CZ,power,2022,10,0.7,energy-charts,True
CZ,power,2022,11,0.84,energy-charts,True
CZ,power,2022,12,1.04,energy-charts,True
CZ,power,2023,1,0.73,energy-charts,True
CZ,power,2023,2,0.77,energy-charts,True
CZ,power,2023,3,0.71,energy-charts,True
CZ,power,2023,4,0.44,energy-charts,True
CZ,power,2023,5,0.19,energy-charts,True
CZ,power,2023,6,0.6,energy-charts,True
CZ,power,2023,7,0.58,energy-charts,True
CZ,power,2023,8,0.48,energy-charts,True
CZ,power,2023,9,0.51,energy-charts,True
CZ,power,2023,10,0.52,energy-charts,True
CZ,power,2023,11,0.46,energy-charts,True
CZ,power,2023,12,0.63,energy-charts,True
CZ,power,2024,1,0.86,energy-charts,True
CZ,power,2024,2,0.5,energy-charts,True
CZ,power,2024,3,0.59,energy-charts,True
CZ,power,2024,4,0.45,energy-charts,True
CZ,power,2024,5,0.4,energy-charts,True
CZ,power,2024,6,0.44,energy-charts,True
CZ,power,2024,7,0.32,energy-charts,True
CZ,power,2024,8,0.45,energy-charts,True
CZ,power,2024,9,0.38,energy-charts,True
CZ,power,2024,10,0.58,energy-charts,True
CZ,power,2024,11,1.02,energy-charts,True
CZ,power,2024,12,0.79,energy-charts,True
CZ,power,2025,1,0.9,energy-charts,True
CZ,power,2025,2,0.86,energy-charts,True
CZ,power,2025,3,0.83,energy-charts,True
CZ,power,2025,4,0.61,energy-charts,True
CZ,power,2025,5,0.35,energy-charts,True
CZ,power,2025,6,0.48,energy-charts,True
CZ,power,2025,7,0.59,energy-charts,True
CZ,power,2025,8,0.32,energy-charts,True
CZ,power,2025,9,0.18,energy-charts,True
CZ,power,2025,10,0.38,energy-charts,True
CZ,power,2025,11,0.5,energy-charts,True
CZ,power,2025,12,0.97,energy-charts,True
CZ,power,2026,1,1.67,energy-charts,True
CZ,power,2026,2,1.23,energy-charts,True
CZ,power,2026,3,0.76,energy-charts,True
CZ,total,2019,1,13.79,eurostat,True
CZ,total,2019,2,10.73,eurostat,True
CZ,total,2019,3,9.05,eurostat,True
CZ,total,2019,4,6.52,eurostat,True
CZ,total,2019,5,6.0,eurostat,True
CZ,total,2019,6,4.18,eurostat,True
CZ,total,2019,7,4.24,eurostat,True
CZ,total,2019,8,4.21,eurostat,True
CZ,total,2019,9,5.16,eurostat,True
CZ,total,2019,10,7.67,eurostat,True
CZ,total,2019,11,9.69,eurostat,True
CZ,total,2019,12,11.28,eurostat,True
CZ,total,2020,1,12.96,eurostat,True
CZ,total,2020,2,10.46,eurostat,True
CZ,total,2020,3,9.79,eurostat,True
CZ,total,2020,4,6.2,eurostat,True
CZ,total,2020,5,5.32,eurostat,True
CZ,total,2020,6,4.41,eurostat,True
CZ,total,2020,7,4.54,eurostat,True
CZ,total,2020,8,4.3,eurostat,True
CZ,total,2020,9,4.53,eurostat,True
CZ,total,2020,10,7.99,eurostat,True
CZ,total,2020,11,10.96,eurostat,True
CZ,total,2020,12,12.58,eurostat,True
CZ,total,2021,1,13.65,eurostat,True
CZ,total,2021,2,12.52,eurostat,True
CZ,total,2021,3,11.64,eurostat,True
CZ,total,2021,4,9.39,eurostat,True
CZ,total,2021,5,6.28,eurostat,True
CZ,total,2021,6,4.41,eurostat,True
CZ,total,2021,7,4.18,eurostat,True
CZ,total,2021,8,3.96,eurostat,True
CZ,total,2021,9,4.65,eurostat,True
CZ,total,2021,10,7.51,eurostat,True
CZ,total,2021,11,10.53,eurostat,True
CZ,total,2021,12,12.04,eurostat,True
CZ,total,2022,1,11.98,eurostat,True
CZ,total,2022,2,11.98,eurostat,True
CZ,total,2022,3,9.67,eurostat,True
CZ,total,2022,4,7.38,eurostat,True
CZ,total,2022,5,4.21,eurostat,True
CZ,total,2022,6,3.66,eurostat,True
CZ,total,2022,7,3.33,eurostat,True
CZ,total,2022,8,3.33,eurostat,True
CZ,total,2022,9,4.3,eurostat,True
CZ,total,2022,10,5.75,eurostat,True
CZ,total,2022,11,8.31,eurostat,True
CZ,total,2022,12,10.59,eurostat,True
CZ,total,2023,1,9.73,eurostat,True
CZ,total,2023,2,9.42,eurostat,True
CZ,total,2023,3,8.41,eurostat,True
CZ,total,2023,4,6.66,eurostat,True
CZ,total,2023,5,4.05,eurostat,True
CZ,total,2023,6,3.51,eurostat,True
CZ,total,2023,7,3.17,eurostat,True
CZ,total,2023,8,3.17,eurostat,True
CZ,total,2023,9,3.41,eurostat,True
CZ,total,2023,10,5.19,eurostat,True
CZ,total,2023,11,8.04,eurostat,True
CZ,total,2023,12,9.66,eurostat,True
CZ,total,2024,1,11.47,eurostat,True
CZ,total,2024,2,7.76,eurostat,True
CZ,total,2024,3,7.28,eurostat,True
CZ,total,2024,4,5.16,eurostat,True
CZ,total,2024,5,3.49,eurostat,True
CZ,total,2024,6,3.32,eurostat,True
CZ,total,2024,7,2.95,eurostat,True
CZ,total,2024,8,3.13,eurostat,True
CZ,total,2024,9,3.67,eurostat,True
CZ,total,2024,10,6.2,eurostat,True
CZ,total,2024,11,9.45,eurostat,True
CZ,total,2024,12,10.34,eurostat,True
CZ,total,2025,1,11.47,eurostat,True
CZ,total,2025,2,10.51,eurostat,True
CZ,total,2025,3,8.23,eurostat,True
CZ,total,2025,4,5.53,eurostat,True
CZ,total,2025,5,4.6,eurostat,True
CZ,total,2025,6,3.29,eurostat,True
CZ,total,2025,7,3.23,eurostat,True
CZ,total,2025,8,2.97,eurostat,True
CZ,total,2025,9,3.53,eurostat,True
CZ,total,2025,10,6.84,eurostat,True
CZ,total,2025,11,8.88,eurostat,True
CZ,total,2025,12,10.28,eurostat,True
CZ,total,2026,1,13.53,eurostat,True
CZ,total,2026,2,10.16,eurostat,True
CZ,total,2026,3,4.77,eurostat,True
DE,household,2019,1,71.05,bundesnetzagentur,True
DE,household,2019,2,51.66,bundesnetzagentur,True
DE,household,2019,3,46.04,bundesnetzagentur,True
DE,household,2019,4,28.59,bundesnetzagentur,True
DE,household,2019,5,23.99,bundesnetzagentur,True
DE,household,2019,6,7.47,bundesnetzagentur,True
DE,household,2019,7,7.56,bundesnetzagentur,True
DE,household,2019,8,7.07,bundesnetzagentur,True
DE,household,2019,9,13.17,bundesnetzagentur,True
DE,household,2019,10,27.93,bundesnetzagentur,True
DE,household,2019,11,49.77,bundesnetzagentur,True
DE,household,2019,12,58.78,bundesnetzagentur,True
DE,household,2020,1,61.04,bundesnetzagentur,True
DE,household,2020,2,51.59,bundesnetzagentur,True
DE,household,2020,3,48.58,bundesnetzagentur,True
DE,household,2020,4,24.9,bundesnetzagentur,True
DE,household,2020,5,19.5,bundesnetzagentur,True
DE,household,2020,6,9.84,bundesnetzagentur,True
DE,household,2020,7,8.49,bundesnetzagentur,True
DE,household,2020,8,6.94,bundesnetzagentur,True
DE,household,2020,9,12.42,bundesnetzagentur,True
DE,household,2020,10,31.65,bundesnetzagentur,True
DE,household,2020,11,44.91,bundesnetzagentur,True
DE,household,2020,12,60.48,bundesnetzagentur,True
DE,household,2021,1,70.49,bundesnetzagentur,True
DE,household,2021,2,59.64,bundesnetzagentur,True
DE,household,2021,3,52.42,bundesnetzagentur,True
DE,household,2021,4,41.67,bundesnetzagentur,True
DE,household,2021,5,26.78,bundesnetzagentur,True
DE,household,2021,6,8.1,bundesnetzagentur,True
DE,household,2021,7,7.84,bundesnetzagentur,True
DE,household,2021,8,9.52,bundesnetzagentur,True
DE,household,2021,9,12.33,bundesnetzagentur,True
DE,household,2021,10,31.59,bundesnetzagentur,True
DE,household,2021,11,50.07,bundesnetzagentur,True
DE,household,2021,12,62.99,bundesnetzagentur,True
DE,household,2022,1,63.86,bundesnetzagentur,True
DE,household,2022,2,52.02,bundesnetzagentur,True
DE,household,2022,3,46.04,bundesnetzagentur,True
DE,household,2022,4,33.6,bundesnetzagentur,True
DE,household,2022,5,13.18,bundesnetzagentur,True
DE,household,2022,6,7.98,bundesnetzagentur,True
DE,household,2022,7,6.57,bundesnetzagentur,True
DE,household,2022,8,5.74,bundesnetzagentur,True
DE,household,2022,9,12.15,bundesnetzagentur,True
DE,household,2022,10,18.2,bundesnetzagentur,True
DE,household,2022,11,35.52,bundesnetzagentur,True
DE,household,2022,12,58.0,bundesnetzagentur,True
DE,household,2023,1,52.98,bundesnetzagentur,True
DE,household,2023,2,47.85,bundesnetzagentur,True
DE,household,2023,3,43.68,bundesnetzagentur,True
DE,household,2023,4,31.5,bundesnetzagentur,True
DE,household,2023,5,14.72,bundesnetzagentur,True
DE,household,2023,6,6.72,bundesnetzagentur,True
DE,household,2023,7,6.51,bundesnetzagentur,True
DE,household,2023,8,6.98,bundesnetzagentur,True
DE,household,2023,9,7.29,bundesnetzagentur,True
DE,household,2023,10,20.24,bundesnetzagentur,True
DE,household,2023,11,42.24,bundesnetzagentur,True
DE,household,2023,12,53.51,bundesnetzagentur,True
DE,household,2024,1,63.27,bundesnetzagentur,True
DE,household,2024,2,41.27,bundesnetzagentur,True
DE,household,2024,3,36.8,bundesnetzagentur,True
DE,household,2024,4,26.04,bundesnetzagentur,True
DE,household,2024,5,11.16,bundesnetzagentur,True
DE,household,2024,6,8.88,bundesnetzagentur,True
DE,household,2024,7,6.7,bundesnetzagentur,True
DE,household,2024,8,5.89,bundesnetzagentur,True
DE,household,2024,9,10.59,bundesnetzagentur,True
DE,household,2024,10,23.99,bundesnetzagentur,True
DE,household,2024,11,43.92,bundesnetzagentur,True
DE,household,2024,12,55.55,bundesnetzagentur,True
DE,household,2025,1,61.63,bundesnetzagentur,True
DE,household,2025,2,53.96,bundesnetzagentur,True
DE,household,2025,3,39.8,bundesnetzagentur,True
DE,household,2025,4,22.32,bundesnetzagentur,True
DE,household,2025,5,14.17,bundesnetzagentur,True
DE,household,2025,6,7.35,bundesnetzagentur,True
DE,household,2025,7,6.51,bundesnetzagentur,True
DE,household,2025,8,6.73,bundesnetzagentur,True
DE,household,2025,9,10.95,bundesnetzagentur,True
DE,household,2025,10,27.4,bundesnetzagentur,True
DE,household,2025,11,43.47,bundesnetzagentur,True
DE,household,2025,12,53.32,bundesnetzagentur,True
DE,household,2026,1,68.17,bundesnetzagentur,True
DE,household,2026,2,48.64,bundesnetzagentur,True
DE,household,2026,3,33.7,bundesnetzagentur,True
DE,power,2019,1,11.8,energy-charts,True
DE,power,2019,2,9.16,energy-charts,True
DE,power,2019,3,6.97,energy-charts,True
DE,power,2019,4,6.27,energy-charts,True
DE,power,2019,5,6.29,energy-charts,True
DE,power,2019,6,5.78,energy-charts,True
DE,power,2019,7,7.77,energy-charts,True
DE,power,2019,8,8.09,energy-charts,True
DE,power,2019,9,8.6,energy-charts,True
DE,power,2019,10,10.73,energy-charts,True
DE,power,2019,11,10.91,energy-charts,True
DE,power,2019,12,9.53,energy-charts,True
DE,power,2020,1,12.39,energy-charts,True
DE,power,2020,2,8.78,energy-charts,True
DE,power,2020,3,9.05,energy-charts,True
DE,power,2020,4,6.43,energy-charts,True
DE,power,2020,5,6.88,energy-charts,True
DE,power,2020,6,9.23,energy-charts,True
DE,power,2020,7,10.1,energy-charts,True
DE,power,2020,8,9.16,energy-charts,True
DE,power,2020,9,8.37,energy-charts,True
DE,power,2020,10,8.56,energy-charts,True
DE,power,2020,11,12.11,energy-charts,True
DE,power,2020,12,13.15,energy-charts,True
DE,power,2021,1,13.72,energy-charts,True
DE,power,2021,2,12.0,energy-charts,True
DE,power,2021,3,12.1,energy-charts,True
DE,power,2021,4,10.12,energy-charts,True
DE,power,2021,5,5.86,energy-charts,True
DE,power,2021,6,6.75,energy-charts,True
DE,power,2021,7,5.62,energy-charts,True
DE,power,2021,8,3.51,energy-charts,True
DE,power,2021,9,5.81,energy-charts,True
DE,power,2021,10,5.59,energy-charts,True
DE,power,2021,11,11.19,energy-charts,True
DE,power,2021,12,11.3,energy-charts,True
DE,power,2022,1,12.07,energy-charts,True
DE,power,2022,2,7.95,energy-charts,True
DE,power,2022,3,10.58,energy-charts,True
DE,power,2022,4,6.52,energy-charts,True
DE,power,2022,5,6.06,energy-charts,True
DE,power,2022,6,5.5,energy-charts,True
DE,power,2022,7,4.87,energy-charts,True
DE,power,2022,8,5.82,energy-charts,True
DE,power,2022,9,4.86,energy-charts,True
DE,power,2022,10,6.47,energy-charts,True
DE,power,2022,11,7.69,energy-charts,True
DE,power,2022,12,11.92,energy-charts,True
DE,power,2023,1,9.86,energy-charts,True
DE,power,2023,2,10.46,energy-charts,True
DE,power,2023,3,9.13,energy-charts,True
DE,power,2023,4,6.87,energy-charts,True
DE,power,2023,5,5.21,energy-charts,True
DE,power,2023,6,5.49,energy-charts,True
DE,power,2023,7,4.99,energy-charts,True
DE,power,2023,8,5.87,energy-charts,True
DE,power,2023,9,5.24,energy-charts,True
DE,power,2023,10,6.71,energy-charts,True
DE,power,2023,11,8.92,energy-charts,True
DE,power,2023,12,9.76,energy-charts,True
DE,power,2024,1,12.23,energy-charts,True
DE,power,2024,2,8.86,energy-charts,True
DE,power,2024,3,9.09,energy-charts,True
DE,power,2024,4,7.08,energy-charts,True
DE,power,2024,5,5.81,energy-charts,True
DE,power,2024,6,4.63,energy-charts,True
DE,power,2024,7,4.25,energy-charts,True
DE,power,2024,8,4.73,energy-charts,True
DE,power,2024,9,5.05,energy-charts,True
DE,power,2024,10,7.71,energy-charts,True
DE,power,2024,11,14.12,energy-charts,True
DE,power,2024,12,13.32,energy-charts,True
DE,power,2025,1,15.85,energy-charts,True
DE,power,2025,2,15.41,energy-charts,True
DE,power,2025,3,11.31,energy-charts,True
DE,power,2025,4,6.16,energy-charts,True
DE,power,2025,5,3.72,energy-charts,True
DE,power,2025,6,4.81,energy-charts,True
DE,power,2025,7,5.03,energy-charts,True
DE,power,2025,8,4.09,energy-charts,True
DE,power,2025,9,5.31,energy-charts,True
DE,power,2025,10,10.52,energy-charts,True
DE,power,2025,11,15.05,energy-charts,True
DE,power,2025,12,15.05,energy-charts,True
DE,power,2026,1,19.63,energy-charts,True
DE,power,2026,2,16.07,energy-charts,True
DE,power,2026,3,9.33,energy-charts,True
DE,total,2019,1,135.07,gaspool-ncg,True
DE,total,2019,2,105.01,gaspool-ncg,True
DE,total,2019,3,96.27,gaspool-ncg,True
DE,total,2019,4,74.94,gaspool-ncg,True
DE,total,2019,5,69.88,gaspool-ncg,True
DE,total,2019,6,44.78,gaspool-ncg,True
DE,total,2019,7,48.48,gaspool-ncg,True
DE,total,2019,8,46.51,gaspool-ncg,True
DE,total,2019,9,56.43,gaspool-ncg,True
DE,total,2019,10,76.09,gaspool-ncg,True
DE,total,2019,11,105.02,gaspool-ncg,True
DE,total,2019,12,113.7,gaspool-ncg,True
DE,total,2020,1,121.33,gaspool-ncg,True
DE,total,2020,2,102.66,gaspool-ncg,True
DE,total,2020,3,104.2,gaspool-ncg,True
DE,total,2020,4,68.52,gaspool-ncg,True
DE,total,2020,5,62.31,gaspool-ncg,True
DE,total,2020,6,50.37,gaspool-ncg,True
DE,total,2020,7,50.82,gaspool-ncg,True
DE,total,2020,8,47.59,gaspool-ncg,True
DE,total,2020,9,55.41,gaspool-ncg,True
DE,total,2020,10,79.86,gaspool-ncg,True
DE,total,2020,11,100.62,gaspool-ncg,True
DE,total,2020,12,122.97,gaspool-ncg,True
DE,total,2021,1,139.73,gaspool-ncg,True
DE,total,2021,2,119.62,gaspool-ncg,True
DE,total,2021,3,114.32,gaspool-ncg,True
DE,total,2021,4,96.2,gaspool-ncg,True
DE,total,2021,5,71.39,gaspool-ncg,True
DE,total,2021,6,47.03,gaspool-ncg,True
DE,total,2021,7,46.33,gaspool-ncg,True
DE,total,2021,8,45.7,gaspool-ncg,True
DE,total,2021,9,50.36,gaspool-ncg,True
DE,total,2021,10,75.6,the,True
DE,total,2021,11,106.62,the,True
DE,total,2021,12,121.72,the,True
DE,total,2022,1,123.71,the,True
DE,total,2022,2,101.53,the,True
DE,total,2022,3,103.12,the,True
DE,total,2022,4,79.4,the,True
DE,total,2022,5,51.98,the,True
DE,total,2022,6,41.86,the,True
DE,total,2022,7,38.5,the,True
DE,total,2022,8,36.48,the,True
DE,total,2022,9,47.35,the,True
DE,total,2022,10,55.38,the,True
DE,total,2022,11,80.24,the,True
DE,total,2022,12,110.21,the,True
DE,total,2023,1,103.19,the,True
DE,total,2023,2,96.11,the,True
DE,total,2023,3,92.02,the,True
DE,total,2023,4,72.98,the,True
DE,total,2023,5,49.78,the,True
DE,total,2023,6,38.49,the,True
DE,total,2023,7,37.38,the,True
DE,total,2023,8,39.2,the,True
DE,total,2023,9,39.64,the,True
DE,total,2023,10,59.23,the,True
DE,total,2023,11,89.65,the,True
DE,total,2023,12,102.51,the,True
DE,total,2024,1,120.52,the,True
DE,total,2024,2,86.35,the,True
DE,total,2024,3,82.58,the,True
DE,total,2024,4,67.31,the,True
DE,total,2024,5,47.6,the,True
DE,total,2024,6,42.83,the,True
DE,total,2024,7,39.11,the,True
DE,total,2024,8,37.16,the,True
DE,total,2024,9,44.64,the,True
DE,total,2024,10,63.65,the,True
DE,total,2024,11,96.62,the,True
DE,total,2024,12,109.94,the,True
DE,total,2025,1,122.8,the,True
DE,total,2025,2,109.89,the,True
DE,total,2025,3,89.84,the,True
DE,total,2025,4,61.25,the,True
DE,total,2025,5,49.47,the,True
DE,total,2025,6,37.03,the,True
DE,total,2025,7,37.67,the,True
DE,total,2025,8,36.81,the,True
DE,total,2025,9,44.73,the,True
DE,total,2025,10,69.91,the,True
DE,total,2025,11,96.47,the,True
DE,total,2025,12,108.77,the,True
DE,total,2026,1,135.48,the,True
DE,total,2026,2,105.6,the,True
DE,total,2026,3,84.45,the,True
DK,power,2019,1,0.78,energy-charts,True
DK,power,2019,2,0.62,energy-charts,True
DK,power,2019,3,0.55,energy-charts,True
DK,power,2019,4,0.35,energy-charts,True
DK,power,2019,5,0.29,energy-charts,True
DK,power,2019,6,0.21,energy-charts,True
DK,power,2019,7,0.26,energy-charts,True
DK,power,2019,8,0.31,energy-charts,True
DK,power,2019,9,0.31,energy-charts,True
DK,power,2019,10,0.44,energy-charts,True
DK,power,2019,11,0.57,energy-charts,True
DK,power,2019,12,0.54,energy-charts,True
DK,power,2020,1,0.45,energy-charts,True
DK,power,2020,2,0.35,energy-charts,True
DK,power,2020,3,0.37,energy-charts,True
DK,power,2020,4,0.28,energy-charts,True
DK,power,2020,5,0.26,energy-charts,True
DK,power,2020,6,0.2,energy-charts,True
DK,power,2020,7,0.18,energy-charts,True
DK,power,2020,8,0.17,energy-charts,True
DK,power,2020,9,0.22,energy-charts,True
DK,power,2020,10,0.28,energy-charts,True
DK,power,2020,11,0.35,energy-charts,True
DK,power,2020,12,0.54,energy-charts,True
DK,power,2021,1,0.75,energy-charts,True
DK,power,2021,2,0.67,energy-charts,True
DK,power,2021,3,0.57,energy-charts,True
DK,power,2021,4,0.46,energy-charts,True
DK,power,2021,5,0.44,energy-charts,True
DK,power,2021,6,0.25,energy-charts,True
DK,power,2021,7,0.2,energy-charts,True
DK,power,2021,8,0.2,energy-charts,True
DK,power,2021,9,0.23,energy-charts,True
DK,power,2021,10,0.35,energy-charts,True
DK,power,2021,11,0.5,energy-charts,True
DK,power,2021,12,0.62,energy-charts,True
DK,power,2022,1,0.55,energy-charts,True
DK,power,2022,2,0.4,energy-charts,True
DK,power,2022,3,0.49,energy-charts,True
DK,power,2022,4,0.33,energy-charts,True
DK,power,2022,5,0.28,energy-charts,True
DK,power,2022,6,0.23,energy-charts,True
DK,power,2022,7,0.2,energy-charts,True
DK,power,2022,8,0.2,energy-charts,True
DK,power,2022,9,0.24,energy-charts,True
DK,power,2022,10,0.34,energy-charts,True
DK,power,2022,11,0.37,energy-charts,True
DK,power,2022,12,0.65,energy-charts,True
DK,power,2023,1,0.54,energy-charts,True
DK,power,2023,2,0.5,energy-charts,True
DK,power,2023,3,0.5,energy-charts,True
DK,power,2023,4,0.34,energy-charts,True
DK,power,2023,5,0.24,energy-charts,True
DK,power,2023,6,0.14,energy-charts,True
DK,power,2023,7,0.15,energy-charts,True
DK,power,2023,8,0.15,energy-charts,True
DK,power,2023,9,0.16,energy-charts,True
DK,power,2023,10,0.24,energy-charts,True
DK,power,2023,11,0.45,energy-charts,True
DK,power,2023,12,0.47,energy-charts,True
DK,power,2024,1,0.6,energy-charts,True
