country,year,unit,lv1_demand,lv1_fce,lv1_fcne,lv1_transformation_input,lv1_direct_energy_sector,lv1_losses,lv2_demand,lv2_fce_industry,lv2_fce_household,lv2_fce_commercial,lv2_fce_other,lv2_fce_transport,lv2_fcne_industry,lv2_fcne_other,lv2_ti_electricity,lv2_ti_chp,lv2_ti_heat,lv2_ti_other,lv2_direct_energy_sector,lv2_losses,check_lv1_sum,check_lv1_gap,check_reconciles_lv1,check_lv2_sum,check_lv2_gap,check_reconciles_lv2
IT,2014,TJ_GCV,2358847.0,1437594.0,23698.0,829412.0,55454.0,12689.0,2358847.0,397582.0,704817.0,279683.0,5639.0,49873.0,23698.0,0.0,250920.0,578492.0,0.0,0.0,55454.0,12689.0,2358847.0,0.0,True,2358847.0,0.0,True
IT,2015,TJ_GCV,2572627.0,1534408.0,26633.0,947225.0,52128.0,12233.0,2572627.0,384873.0,790168.0,302341.0,6439.0,50587.0,26633.0,0.0,287812.0,659413.0,0.0,0.0,52128.0,12233.0,2572627.0,0.0,True,2572627.0,0.0,True
IT,2016,TJ_GCV,2701862.0,1546186.0,30358.0,1057652.0,54805.0,12861.0,2701862.0,388997.0,795374.0,304335.0,6042.0,51438.0,30358.0,0.0,338532.0,719120.0,0.0,0.0,54805.0,12861.0,2701862.0,0.0,True,2701862.0,0.0,True
IT,2017,TJ_GCV,2863595.627,1578026.216,30494.783,1173844.429,65910.15,15320.049,2863595.627,412659.923,802963.627,306575.0,6325.323,49502.343,30494.783,0.0,401016.298,761340.614,11487.517,0.0,65910.15,15320.049,2863595.627,0.0,True,2863595.627,0.0,True
IT,2018,TJ_GCV,2769639.586,1564401.107,28660.234,1087881.248,73647.72,15049.277,2769639.586,402357.16,767551.65,337277.337,6363.276,50851.684,28660.234,0.0,355899.247,719238.602,12743.399,0.0,73647.72,15049.277,2769639.586,0.0,True,2769639.586,0.0,True
IT,2019,TJ_GCV,2837253.567,1537141.035,29908.5,1183378.541,71311.391,15514.1,2837253.567,397307.633,750211.538,329657.75,6591.3,53372.814,29908.5,0.0,430769.704,740581.544,12027.293,0.0,71311.391,15514.1,2837253.567,0.0,True,2837253.567,0.0,True
IT,2020,TJ_GCV,2715273.99,1479672.62,30391.379,1126943.808,67833.26,10432.923,2715273.99,375943.868,741184.397,311229.447,6322.237,44992.671,30391.379,0.0,420262.991,694076.702,12604.115,0.0,67833.26,10432.923,2715273.99,0.0,True,2715273.99,0.0,True
IT,2021,TJ_GCV,2910621.058,1701939.056,30882.06,1115488.938,53676.782,8634.222,2910621.058,542672.462,809691.931,274083.919,16069.833,59420.911,30882.06,0.0,457308.672,644848.126,13332.14,0.0,53676.782,8634.222,2910621.058,0.0,True,2910621.058,0.0,True
IT,2022,TJ_GCV,2618555.443,1468738.658,25587.32,1070196.852,41766.8,12265.813,2618555.443,472724.907,696594.174,232875.656,17754.678,48789.243,25587.32,0.0,426966.341,631338.084,11892.427,0.0,41766.8,12265.813,2618555.443,0.0,True,2618555.443,0.0,True
IT,2023,TJ_GCV,2352135.207,1370882.942,21284.926,905404.055,43845.615,10717.669,2352135.207,450238.866,599296.835,258876.494,16981.565,45489.182,21284.926,0.0,316202.642,578450.95,10750.463,0.0,43845.615,10717.669,2352135.207,0.0,True,2352135.207,0.0,True
IT,2024,TJ_GCV,2368091.105,1390923.226,20407.925,912576.45,37544.215,6639.289,2368091.105,446514.443,613433.896,264983.243,20482.177,45509.467,20407.925,0.0,344236.235,545369.529,11272.614,11698.074,37544.215,6639.289,2368091.105,0.0,True,2368091.107,-0.002,True
LI,2014,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
LI,2015,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
LI,2016,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
LI,2017,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
LI,2018,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
LI,2019,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
LI,2020,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
LI,2021,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
LI,2022,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
LI,2023,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
LI,2024,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
LT,1990,TJ_GCV,217617.0,69010.0,29927.0,116805.0,0.0,1875.0,217617.0,41217.0,10263.0,14257.0,3273.0,0.0,29927.0,0.0,0.0,71791.0,45014.0,0.0,0.0,1875.0,217617.0,0.0,True,217617.0,0.0,True
LT,1991,TJ_GCV,225277.0,78118.0,33225.0,112486.0,0.0,1448.0,225277.0,43581.0,15767.0,14850.0,3920.0,0.0,33225.0,0.0,0.0,71466.0,41020.0,0.0,0.0,1448.0,225277.0,0.0,True,225277.0,0.0,True
LT,1992,TJ_GCV,128699.0,46130.0,17717.0,64533.0,0.0,319.0,128699.0,24725.0,12761.0,6614.0,2030.0,0.0,17717.0,0.0,0.0,30849.0,33684.0,0.0,0.0,319.0,128699.0,0.0,True,128699.0,0.0,True
LT,1993,TJ_GCV,69604.0,24725.0,7908.0,36167.0,0.0,804.0,69604.0,8577.0,12533.0,2352.0,1263.0,0.0,7908.0,0.0,0.0,16566.0,19601.0,0.0,0.0,804.0,69604.0,0.0,True,69604.0,0.0,True
LT,1994,TJ_GCV,80526.0,24583.0,14854.0,39505.0,0.0,1584.0,80526.0,10299.0,9638.0,3305.0,1341.0,0.0,14854.0,0.0,0.0,16141.0,23364.0,0.0,0.0,1584.0,80526.0,0.0,True,80526.0,0.0,True
LT,1995,TJ_GCV,94366.0,23719.0,22408.0,46089.0,0.0,2150.0,94366.0,10150.0,8551.0,3688.0,1330.0,0.0,22408.0,0.0,0.0,20152.0,25937.0,0.0,0.0,2150.0,94366.0,0.0,True,94366.0,0.0,True
LT,1996,TJ_GCV,100884.0,21310.0,25511.0,51908.0,0.0,2155.0,100884.0,9830.0,8470.0,1989.0,1021.0,0.0,25511.0,0.0,0.0,28994.0,22914.0,0.0,0.0,2155.0,100884.0,0.0,True,100884.0,0.0,True
LT,1997,TJ_GCV,93134.0,20922.0,21505.0,48798.0,0.0,1909.0,93134.0,10632.0,6882.0,2166.0,1242.0,0.0,21505.0,0.0,0.0,22212.0,26170.0,416.0,0.0,1909.0,93134.0,0.0,True,93134.0,0.0,True
LT,1998,TJ_GCV,81578.0,19616.0,22225.0,37683.0,142.0,1912.0,81578.0,11547.0,5747.0,1256.0,1066.0,0.0,22225.0,0.0,0.0,19587.0,17577.0,519.0,142.0,1912.0,81578.0,0.0,True,81578.0,0.0,True
LT,1999,TJ_GCV,84321.0,16330.0,23851.0,42719.0,170.0,1251.0,84321.0,8448.0,5049.0,1979.0,854.0,0.0,23851.0,0.0,0.0,25910.0,16497.0,312.0,170.0,1251.0,84321.0,0.0,True,84321.0,0.0,True
LT,2000,TJ_GCV,96004.0,16893.0,25241.0,52490.0,155.0,1225.0,96004.0,9501.0,4840.0,1447.0,1105.0,0.0,25241.0,0.0,0.0,33304.0,18844.0,342.0,155.0,1225.0,96004.0,0.0,True,96004.0,0.0,True
LT,2001,TJ_GCV,99837.0,18346.0,28344.0,51848.0,149.0,1150.0,99837.0,10096.0,5000.0,1578.0,1297.0,375.0,28344.0,0.0,0.0,35771.0,15672.0,405.0,149.0,1150.0,99837.0,0.0,True,99837.0,0.0,True
LT,2002,TJ_GCV,100953.0,19915.0,28121.0,52062.0,149.0,706.0,100953.0,11286.0,5124.0,1790.0,1299.0,416.0,28121.0,0.0,0.0,34242.0,17317.0,503.0,149.0,706.0,100953.0,0.0,True,100953.0,0.0,True
LT,2003,TJ_GCV,109512.0,20462.0,28522.0,59278.0,144.0,1106.0,109512.0,11549.0,5466.0,1861.0,1229.0,357.0,28522.0,0.0,0.0,40590.0,18122.0,566.0,144.0,1106.0,109512.0,0.0,True,109512.0,0.0,True
LT,2004,TJ_GCV,109214.0,22724.0,25147.0,60207.0,143.0,993.0,109214.0,12629.0,5909.0,2415.0,1414.0,357.0,25147.0,0.0,0.0,45250.0,14307.0,650.0,143.0,993.0,109214.0,0.0,True,109214.0,0.0,True
LT,2005,TJ_GCV,115205.0,27406.0,23706.0,63482.0,144.0,467.0,115205.0,16756.0,6255.0,2353.0,1324.0,718.0,23706.0,0.0,0.0,48561.0,14326.0,595.0,144.0,467.0,115205.0,0.0,True,115205.0,0.0,True
LT,2006,TJ_GCV,114163.0,28547.0,25765.0,59664.0,111.0,76.0,114163.0,16559.0,6515.0,2504.0,1756.0,1213.0,25765.0,0.0,0.0,45464.0,13765.0,435.0,111.0,76.0,114163.0,0.0,True,114163.0,0.0,True
LT,2007,TJ_GCV,134518.0,30110.0,48630.0,55630.0,111.0,37.0,134518.0,16786.0,6848.0,3349.0,1861.0,1266.0,48630.0,0.0,0.0,41602.0,13991.0,37.0,111.0,37.0,134518.0,0.0,True,134518.0,0.0,True
LT,2008,TJ_GCV,120749.0,28956.0,40669.0,51016.0,108.0,0.0,120749.0,16277.0,6783.0,3192.0,1589.0,1115.0,40669.0,0.0,0.0,38661.0,12020.0,335.0,108.0,0.0,120749.0,0.0,True,120749.0,0.0,True
LT,2009,TJ_GCV,101474.0,26684.0,24362.0,50346.0,78.0,4.0,101474.0,14658.0,6750.0,2891.0,1258.0,1127.0,24362.0,0.0,0.0,39295.0,10936.0,115.0,78.0,4.0,101474.0,0.0,True,101474.0,0.0,True
LT,2010,TJ_GCV,115912.0,28788.0,22377.0,64673.0,70.0,4.0,115912.0,15726.0,7368.0,3089.0,1451.0,1154.0,22377.0,0.0,0.0,51946.0,12727.0,0.0,70.0,4.0,115912.0,0.0,True,115912.0,0.0,True
LT,2011,TJ_GCV,126443.0,28089.0,44807.0,53323.0,220.0,4.0,126443.0,16174.0,6735.0,2798.0,1414.0,968.0,44807.0,0.0,0.0,42383.0,10940.0,0.0,220.0,4.0,126443.0,0.0,True,126443.0,0.0,True
LT,2012,TJ_GCV,123466.0,28749.0,46491.0,48077.0,145.0,4.0,123466.0,16745.0,6300.0,2943.0,1284.0,1477.0,46491.0,0.0,0.0,37286.0,10791.0,0.0,145.0,4.0,123466.0,0.0,True,123466.0,0.0,True
LT,2013,TJ_GCV,100693.0,25681.0,35486.0,39444.0,82.0,0.0,100693.0,14443.0,5730.0,2940.0,1191.0,1377.0,35486.0,0.0,0.0,30737.0,8707.0,0.0,82.0,0.0,100693.0,0.0,True,100693.0,0.0,True
LT,2014,TJ_GCV,96041.0,24285.0,40636.0,30848.0,272.0,0.0,96041.0,13852.0,5582.0,2507.0,967.0,1377.0,40636.0,0.0,0.0,24187.0,6661.0,0.0,272.0,0.0,96041.0,0.0,True,96041.0,0.0,True
LT,2015,TJ_GCV,96179.0,24141.0,43813.0,26783.0,1442.0,0.0,96179.0,13215.0,5707.0,2861.0,969.0,1389.0,43813.0,0.0,0.0,21472.0,5311.0,0.0,1442.0,0.0,96179.0,0.0,True,96179.0,0.0,True
LT,2016,TJ_GCV,85671.0,25645.0,39111.0,19690.0,1225.0,0.0,85671.0,13386.0,6767.0,3046.0,998.0,1448.0,39111.0,0.0,0.0,14542.0,5148.0,0.0,1225.0,0.0,85671.0,0.0,True,85671.0,0.0,True
LT,2017,TJ_GCV,89385.0,26508.0,46309.0,15709.0,859.0,0.0,89385.0,13570.0,7154.0,3203.0,1012.0,1569.0,46309.0,0.0,0.0,11180.0,4529.0,0.0,859.0,0.0,89385.0,0.0,True,89385.0,0.0,True
LT,2018,TJ_GCV,82606.0,27770.0,39901.0,14070.0,865.0,0.0,82606.0,14475.0,7663.0,3401.0,973.0,1258.0,39901.0,0.0,0.0,9045.0,5025.0,0.0,865.0,0.0,82606.0,0.0,True,82606.0,0.0,True
LT,2019,TJ_GCV,86732.0,27172.0,44595.0,11841.0,3124.0,0.0,86732.0,14121.0,7483.0,3377.0,962.0,1229.0,44595.0,0.0,0.0,8339.0,3502.0,0.0,3124.0,0.0,86732.0,0.0,True,86732.0,0.0,True
LT,2020,TJ_GCV,91726.0,27112.0,42125.0,18241.0,4248.0,0.0,91726.0,13501.0,8112.0,3226.0,942.0,1331.0,42125.0,0.0,0.0,15591.0,2650.0,0.0,4248.0,0.0,91726.0,0.0,True,91726.0,0.0,True
LT,2021,TJ_GCV,87284.0,30142.0,36732.0,18010.0,2400.0,0.0,87284.0,14013.0,10230.0,3371.0,1099.0,1429.0,36732.0,0.0,0.0,13629.0,4381.0,0.0,2400.0,0.0,87284.0,0.0,True,87284.0,0.0,True
LT,2022,TJ_GCV,59612.0,27250.0,22236.0,8829.0,1297.0,0.0,59612.0,12412.0,9189.0,3343.0,944.0,1362.0,22236.0,0.0,0.0,6068.0,2761.0,0.0,1297.0,0.0,59612.0,0.0,True,59612.0,0.0,True
LT,2023,TJ_GCV,58222.0,26630.0,21991.0,8741.0,856.0,4.0,58222.0,11609.0,8456.0,4268.0,939.0,1358.0,21991.0,0.0,0.0,5901.0,2840.0,0.0,856.0,4.0,58222.0,0.0,True,58222.0,0.0,True
LT,2024,TJ_GCV,64126.0,27039.0,26173.0,10135.0,743.0,36.0,64126.0,12110.0,8448.0,4258.0,930.0,1293.0,26173.0,0.0,0.0,7330.0,2805.0,0.0,743.0,36.0,64126.0,0.0,True,64126.0,0.0,True
LU,1990,TJ_GCV,19981.0,19533.0,0.0,448.0,0.0,0.0,19981.0,12989.0,6544.0,0.0,0.0,0.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,19981.0,0.0,True,19981.0,0.0,True
LU,1991,TJ_GCV,20789.0,20377.0,0.0,364.0,0.0,48.0,20789.0,13018.0,7359.0,0.0,0.0,0.0,0.0,0.0,364.0,0.0,0.0,0.0,0.0,48.0,20789.0,0.0,True,20789.0,0.0,True
LU,1992,TJ_GCV,21669.0,21223.0,0.0,393.0,0.0,53.0,21669.0,13778.0,7445.0,0.0,0.0,0.0,0.0,0.0,393.0,0.0,0.0,0.0,0.0,53.0,21669.0,0.0,True,21669.0,0.0,True
LU,1993,TJ_GCV,22509.0,22070.0,0.0,284.0,0.0,155.0,22509.0,14151.0,7919.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0,155.0,22509.0,0.0,True,22509.0,0.0,True
LU,1994,TJ_GCV,22712.0,21985.0,0.0,634.0,0.0,93.0,22712.0,14186.0,7799.0,0.0,0.0,0.0,0.0,0.0,634.0,0.0,0.0,0.0,0.0,93.0,22712.0,0.0,True,22712.0,0.0,True
LU,1995,TJ_GCV,25916.0,23929.0,0.0,1916.0,0.0,71.0,25916.0,15412.0,8517.0,0.0,0.0,0.0,0.0,0.0,757.0,1159.0,0.0,0.0,0.0,71.0,25916.0,0.0,True,25916.0,0.0,True
LU,1996,TJ_GCV,28430.0,26235.0,0.0,2081.0,0.0,114.0,28430.0,16235.0,10000.0,0.0,0.0,0.0,0.0,0.0,987.0,1094.0,0.0,0.0,0.0,114.0,28430.0,0.0,True,28430.0,0.0,True
LU,1997,TJ_GCV,29131.0,27138.0,0.0,1930.0,0.0,63.0,29131.0,17795.0,9343.0,0.0,0.0,0.0,0.0,0.0,804.0,1126.0,0.0,0.0,0.0,63.0,29131.0,0.0,True,29131.0,0.0,True
LU,1998,TJ_GCV,29434.0,27438.0,0.0,1899.0,0.0,97.0,29434.0,17379.0,10059.0,0.0,0.0,0.0,0.0,0.0,0.0,1899.0,0.0,0.0,0.0,97.0,29434.0,0.0,True,29434.0,0.0,True
LU,1999,TJ_GCV,30517.0,28418.0,0.0,2093.0,0.0,6.0,30517.0,18509.0,9909.0,0.0,0.0,0.0,0.0,0.0,0.0,2093.0,0.0,0.0,0.0,6.0,30517.0,0.0,True,30517.0,0.0,True
LU,2000,TJ_GCV,31231.008,28125.741,0.0,3105.267,0.0,0.0,31231.008,13928.706,7286.613,6909.261,1.161,0.0,0.0,0.0,0.0,3085.631,19.636,0.0,0.0,0.0,31231.008,0.0,True,31231.008,0.0,True
LU,2001,TJ_GCV,34718.0,27997.842,0.0,6720.158,0.0,0.0,34718.0,14931.758,8063.593,5001.72,0.771,0.0,0.0,0.0,2977.603,3721.854,20.701,0.0,0.0,0.0,34718.0,0.0,True,34718.0,0.0,True
LU,2002,TJ_GCV,49629.0,28258.277,0.0,21370.723,0.0,0.0,49629.0,14655.022,8146.391,5456.111,0.753,0.0,0.0,0.0,16718.964,4593.542,58.217,0.0,0.0,0.0,49629.0,0.0,True,49629.0,0.0,True
LU,2003,TJ_GCV,50237.999,28673.979,0.0,21564.02,0.0,0.0,50237.999,14091.365,8745.13,5836.231,1.253,0.0,0.0,0.0,16309.385,5189.175,65.46,0.0,0.0,0.0,50237.999,0.0,True,50237.999,0.0,True
LU,2004,TJ_GCV,55632.0,29942.324,0.0,25689.676,0.0,0.0,55632.0,15305.151,9472.014,5163.843,1.316,0.0,0.0,0.0,19896.139,5745.467,48.07,0.0,0.0,0.0,55632.0,0.0,True,55632.0,0.0,True
LU,2005,TJ_GCV,54720.184,29338.038,0.0,25382.146,0.0,0.0,54720.184,15305.96,9485.405,4545.487,1.186,0.0,0.0,0.0,19594.626,5732.896,54.624,0.0,0.0,0.0,54720.184,0.0,True,54720.184,0.0,True
LU,2006,TJ_GCV,57237.242,30622.595,0.0,26614.647,0.0,0.0,57237.242,16312.876,8777.24,5530.924,1.555,0.0,0.0,0.0,20530.985,6033.999,49.663,0.0,0.0,0.0,57237.242,0.0,True,57237.242,0.0,True
LU,2007,TJ_GCV,53426.135,29822.706,0.0,23603.429,0.0,0.0,53426.135,16287.844,8734.246,4799.357,1.259,0.0,0.0,0.0,18610.313,4940.04,53.076,0.0,0.0,0.0,53426.135,0.0,True,53426.135,0.0,True
LU,2008,TJ_GCV,50856.702,30616.002,0.0,20240.7,0.0,0.0,50856.702,15473.904,9340.892,5799.887,1.319,0.0,0.0,0.0,14799.094,5389.607,51.999,0.0,0.0,0.0,50856.702,0.0,True,50856.702,0.0,True
LU,2009,TJ_GCV,51751.742,28658.82,0.0,23092.922,0.0,0.0,51751.742,13660.443,9137.532,5859.605,1.24,0.0,0.0,0.0,18424.889,4601.902,66.131,0.0,0.0,0.0,51751.742,0.0,True,51751.742,0.0,True
LU,2010,TJ_GCV,55665.215,31411.987,0.0,24253.228,0.0,0.0,55665.215,14399.051,10667.474,6343.969,1.493,0.0,0.0,0.0,18675.703,5500.191,77.334,0.0,0.0,0.0,55665.215,0.0,True,55665.215,0.0,True
LU,2011,TJ_GCV,48050.655,27945.952,0.0,20104.703,0.0,0.0,48050.655,14702.25,10037.662,3206.04,-0.0,0.0,0.0,0.0,14419.857,5577.52,107.326,0.0,0.0,0.0,48050.655,0.0,True,48050.655,0.0,True
LU,2012,TJ_GCV,49068.103,28435.383,0.0,20632.72,0.0,0.0,49068.103,14124.01,9294.952,5016.421,0.0,0.0,0.0,0.0,15074.828,5473.28,84.612,0.0,0.0,0.0,49068.103,0.0,True,49068.103,0.0,True
LU,2013,TJ_GCV,41580.04,27971.576,0.0,13608.464,0.0,0.0,41580.04,13180.402,9831.502,4959.672,0.0,0.0,0.0,0.0,7926.696,5552.35,129.418,0.0,0.0,0.0,41580.04,0.0,True,41580.04,0.0,True
LU,2014,TJ_GCV,39418.995,26731.779,0.0,12687.216,0.0,0.0,39418.995,13095.188,9448.538,4188.029,0.024,0.0,0.0,0.0,8576.496,4021.491,89.229,0.0,0.0,0.0,39418.995,0.0,True,39418.995,0.0,True
LU,2015,TJ_GCV,35997.559,28017.802,0.0,7979.757,0.0,0.0,35997.559,12902.175,10297.863,4817.737,0.027,0.0,0.0,0.0,4282.596,3635.06,62.101,0.0,0.0,0.0,35997.559,0.0,True,35997.559,0.0,True
LU,2016,TJ_GCV,33213.272,29451.52,0.0,3761.752,0.0,0.0,33213.272,13065.43,10954.428,5431.615,0.047,0.0,0.0,0.0,110.306,3510.3,141.146,0.0,0.0,0.0,33213.272,0.0,True,33213.272,0.0,True
LU,2017,TJ_GCV,32500.734,29007.299,0.0,3493.435,0.0,0.0,32500.734,12442.211,12446.574,4118.479,0.035,0.0,0.0,0.0,0.0,3224.423,269.012,0.0,0.0,0.0,32500.734,0.0,True,32500.734,0.0,True
LU,2018,TJ_GCV,32043.528,29002.492,0.0,3041.036,0.0,0.0,32043.528,12965.318,11375.635,4661.527,0.012,0.0,0.0,0.0,0.0,2768.635,272.401,0.0,0.0,0.0,32043.528,0.0,True,32043.528,0.0,True
LU,2019,TJ_GCV,31975.611,28998.835,0.0,2976.776,0.0,0.0,31975.611,12538.055,11462.164,4998.579,0.037,0.0,0.0,0.0,0.0,2695.283,281.493,0.0,0.0,0.0,31975.611,0.0,True,31975.611,0.0,True
LU,2020,TJ_GCV,29134.814,26254.283,0.0,2880.531,0.0,0.0,29134.814,10745.621,12012.911,3495.709,0.042,0.0,0.0,0.0,0.0,2642.42,238.111,0.0,0.0,0.0,29134.814,0.0,True,29134.814,0.0,True
LU,2021,TJ_GCV,31347.566,28262.731,0.0,3084.835,0.0,0.0,31347.566,11727.09,11192.524,5343.117,0.0,0.0,0.0,0.0,0.0,2661.238,423.597,0.0,0.0,0.0,31347.566,0.0,True,31347.566,0.0,True
LU,2022,TJ_GCV,24628.313,22258.513,0.0,2369.8,0.0,0.0,24628.313,8327.466,9965.047,3965.802,0.198,0.0,0.0,0.0,0.0,2008.676,361.124,0.0,0.0,0.0,24628.313,0.0,True,24628.313,0.0,True
LU,2023,TJ_GCV,23099.483,21358.604,0.0,1740.879,0.0,0.0,23099.483,8066.919,8820.094,4471.14,0.451,0.0,0.0,0.0,0.0,1490.42,250.459,0.0,0.0,0.0,23099.483,0.0,True,23099.483,0.0,True
LU,2024,TJ_GCV,24289.41,22947.614,0.0,1341.796,0.0,0.0,24289.41,8667.072,9476.28,4803.779,0.483,0.0,0.0,0.0,0.0,1113.96,227.836,0.0,0.0,0.0,24289.41,0.0,True,24289.41,0.0,True
LV,1990,TJ_GCV,110725.0,32460.0,0.0,77209.0,905.0,151.0,110725.0,20433.0,4449.0,4260.0,1772.0,1546.0,0.0,0.0,0.0,32120.0,45089.0,0.0,905.0,151.0,110725.0,0.0,True,110725.0,0.0,True
LV,1991,TJ_GCV,111630.0,30173.0,0.0,78951.0,700.0,1806.0,111630.0,17774.0,4750.0,4520.0,1734.0,1395.0,0.0,0.0,0.0,32167.0,46784.0,0.0,700.0,1806.0,111630.0,0.0,True,111630.0,0.0,True
LV,1992,TJ_GCV,80260.0,27484.0,0.0,50430.0,700.0,1646.0,80260.0,15126.0,5450.0,4632.0,1493.0,783.0,0.0,0.0,0.0,24437.0,25993.0,0.0,700.0,1646.0,80260.0,0.0,True,80260.0,0.0,True
LV,1993,TJ_GCV,52869.0,20254.0,0.0,30329.0,693.0,1593.0,52869.0,10695.0,5654.0,2044.0,708.0,1153.0,0.0,0.0,0.0,13629.0,16700.0,0.0,693.0,1593.0,52869.0,0.0,True,52869.0,0.0,True
LV,1994,TJ_GCV,38471.0,16066.0,0.0,20583.0,707.0,1115.0,38471.0,8723.0,4843.0,1639.0,786.0,75.0,0.0,0.0,0.0,8196.0,12387.0,0.0,707.0,1115.0,38471.0,0.0,True,38471.0,0.0,True
LV,1995,TJ_GCV,46977.0,17045.0,0.0,27797.0,1049.0,1086.0,46977.0,9591.0,4645.0,2060.0,712.0,37.0,0.0,0.0,0.0,13299.0,14498.0,0.0,1049.0,1086.0,46977.0,0.0,True,46977.0,0.0,True
LV,1996,TJ_GCV,40248.0,17016.0,0.0,20975.0,1147.0,1110.0,40248.0,9988.0,4180.0,2034.0,777.0,37.0,0.0,0.0,0.0,10839.0,10136.0,0.0,1147.0,1110.0,40248.0,0.0,True,40248.0,0.0,True
LV,1997,TJ_GCV,49051.0,15425.0,0.0,31850.0,629.0,1147.0,49051.0,9655.0,3403.0,1701.0,629.0,37.0,0.0,0.0,0.0,20420.0,11430.0,0.0,629.0,1147.0,49051.0,0.0,True,49051.0,0.0,True
LV,1998,TJ_GCV,48054.0,15833.0,0.0,30260.0,814.0,1147.0,48054.0,9951.0,3218.0,1961.0,666.0,37.0,0.0,0.0,0.0,18089.0,12171.0,0.0,814.0,1147.0,48054.0,0.0,True,48054.0,0.0,True
LV,1999,TJ_GCV,46045.0,14830.0,0.0,29402.0,703.0,1110.0,46045.0,8987.0,3143.0,2108.0,555.0,37.0,0.0,0.0,0.0,16939.0,12463.0,0.0,703.0,1110.0,46045.0,0.0,True,46045.0,0.0,True
LV,2000,TJ_GCV,50706.0,15294.0,0.0,33767.0,897.0,748.0,50706.0,9647.0,2954.0,2057.0,561.0,75.0,0.0,0.0,0.0,18061.0,15706.0,0.0,897.0,748.0,50706.0,0.0,True,50706.0,0.0,True
LV,2001,TJ_GCV,58581.0,18129.0,0.0,38954.0,974.0,524.0,58581.0,11799.0,3334.0,2210.0,674.0,112.0,0.0,0.0,0.0,23110.0,15844.0,0.0,974.0,524.0,58581.0,0.0,True,58581.0,0.0,True
LV,2002,TJ_GCV,60080.0,20798.0,0.0,37751.0,896.0,635.0,60080.0,13106.0,3659.0,3249.0,709.0,75.0,0.0,0.0,0.0,23748.0,14003.0,0.0,896.0,635.0,60080.0,0.0,True,60080.0,0.0,True
LV,2003,TJ_GCV,62675.0,21228.0,0.0,39653.0,972.0,822.0,62675.0,12782.0,4074.0,3475.0,822.0,75.0,0.0,0.0,0.0,25488.0,14165.0,0.0,972.0,822.0,62675.0,0.0,True,62675.0,0.0,True
LV,2004,TJ_GCV,61983.0,22885.0,0.0,37533.0,969.0,596.0,61983.0,13231.0,4398.0,4175.0,1006.0,75.0,0.0,0.0,0.0,24898.0,12635.0,0.0,969.0,596.0,61983.0,0.0,True,61983.0,0.0,True
LV,2005,TJ_GCV,63169.0,23628.0,0.0,38386.0,969.0,186.0,63169.0,13714.0,4659.0,4360.0,820.0,75.0,0.0,0.0,0.0,25156.0,13230.0,0.0,969.0,186.0,63169.0,0.0,True,63169.0,0.0,True
