country,type,date,demand
FR,total,2020-02-23,1426620579.0
FR,total,2020-02-24,1606568714.0
FR,total,2020-02-25,1823247215.0
FR,total,2020-02-26,2168982578.0
FR,total,2020-02-27,2216615827.0
FR,total,2020-02-28,1979285739.0
FR,total,2020-02-29,1574153784.0
FR,total,2020-03-01,1639722745.0
FR,total,2020-03-02,2104215307.0
FR,total,2020-03-03,2163379156.0
FR,total,2020-03-04,2054277806.0
FR,total,2020-03-05,1952332756.0
FR,total,2020-03-06,2054650075.0
FR,total,2020-03-07,1745614465.0
FR,total,2020-03-08,1610085461.0
FR,total,2020-03-09,1879389712.0
FR,total,2020-03-10,1660213443.0
FR,total,2020-03-11,1501013194.0
FR,total,2020-03-12,1597701260.0
FR,total,2020-03-13,1737077854.0
FR,total,2020-03-14,1554839740.0
FR,total,2020-03-15,1331586305.0
FR,total,2020-03-16,1664053915.0
FR,total,2020-03-17,1489053445.0
FR,total,2020-03-18,1320270254.0
FR,total,2020-03-19,1196052248.0
FR,total,2020-03-20,1117919756.0
FR,total,2020-03-21,1232721554.0
FR,total,2020-03-22,1305081399.0
FR,total,2020-03-23,1431747645.0
FR,total,2020-03-24,1457123319.0
FR,total,2020-03-25,1476229874.0
FR,total,2020-03-26,1493713559.0
FR,total,2020-03-27,1369903800.0
FR,total,2020-03-28,1133145559.0
FR,total,2020-03-29,1439701071.0
FR,total,2020-03-30,1679192746.0
FR,total,2020-03-31,1576317505.0
FR,total,2020-04-01,1430816150.0
FR,total,2020-04-02,1314778519.0
FR,total,2020-04-03,1209046173.0
FR,total,2020-04-04,982443049.0
FR,total,2020-04-05,828044837.0
FR,total,2020-04-06,899515195.0
FR,total,2020-04-07,826209118.0
FR,total,2020-04-08,759564220.0
FR,total,2020-04-09,714635969.0
FR,total,2020-04-10,660837208.0
FR,total,2020-04-11,593752419.0
FR,total,2020-04-12,584231010.0
FR,total,2020-04-13,715181514.0
FR,total,2020-04-14,926592046.0
FR,total,2020-04-15,859845175.0
FR,total,2020-04-16,732421105.0
FR,total,2020-04-17,667584951.0
FR,total,2020-04-18,604656037.0
FR,total,2020-04-19,643557836.0
FR,total,2020-04-20,725383171.0
FR,total,2020-04-21,742357612.0
FR,total,2020-04-22,726559862.0
FR,total,2020-04-23,691241532.0
FR,total,2020-04-24,653512788.0
FR,total,2020-04-25,612963415.0
FR,total,2020-04-26,624588386.0
FR,total,2020-04-27,703748737.0
FR,total,2020-04-28,757447319.0
FR,total,2020-04-29,794580652.0
FR,total,2020-04-30,840007090.0
FR,total,2020-05-01,769191921.0
FR,total,2020-05-02,745155808.0
FR,total,2020-05-03,704810658.0
FR,total,2020-05-04,755320310.0
FR,total,2020-05-05,840369271.0
FR,total,2020-05-06,806749522.0
FR,total,2020-05-07,735811615.0
FR,total,2020-05-08,585565501.0
FR,total,2020-05-09,539557603.0
FR,total,2020-05-10,571577006.0
FR,total,2020-05-11,893026960.0
FR,total,2020-05-12,1065828004.0
FR,total,2020-05-13,1092452172.0
FR,total,2020-05-14,1007898235.0
FR,total,2020-05-15,909999500.0
FR,total,2020-05-16,702221446.0
FR,total,2020-05-17,651146348.0
FR,total,2020-05-18,734423965.0
FR,total,2020-05-19,789896306.0
FR,total,2020-05-20,755249760.0
FR,total,2020-05-21,569196080.0
FR,total,2020-05-22,543424713.0
FR,total,2020-05-23,529754954.0
FR,total,2020-05-24,546643843.0
FR,total,2020-05-25,679027802.0
FR,total,2020-05-26,690244735.0
FR,total,2020-05-27,700017181.0
FR,total,2020-05-28,660406485.0
FR,total,2020-05-29,647691086.0
FR,total,2020-05-30,507627579.0
FR,total,2020-05-31,485844058.0
FR,total,2020-06-01,541933185.0
FR,total,2020-06-02,715979734.0
FR,total,2020-06-03,737268319.0
FR,total,2020-06-04,742355918.0
FR,total,2020-06-05,633605720.0
FR,total,2020-06-06,542953668.0
FR,total,2020-06-07,609047940.0
FR,total,2020-06-08,820242902.0
FR,total,2020-06-09,853740920.0
FR,total,2020-06-10,851402634.0
FR,total,2020-06-11,834260805.0
FR,total,2020-06-12,787527976.0
FR,total,2020-06-13,618317619.0
FR,total,2020-06-14,596609894.0
FR,total,2020-06-15,785577748.0
FR,total,2020-06-16,809613444.0
FR,total,2020-06-17,811133552.0
FR,total,2020-06-18,815890703.0
FR,total,2020-06-19,781773338.0
FR,total,2020-06-20,644620339.0
FR,total,2020-06-21,578361791.0
FR,total,2020-06-22,761209066.0
FR,total,2020-06-23,767441792.0
FR,total,2020-06-24,746505263.0
FR,total,2020-06-25,753169604.0
FR,total,2020-06-26,716545473.0
FR,total,2020-06-27,589901461.0
FR,total,2020-06-28,540655040.0
FR,total,2020-06-29,736935523.0
FR,total,2020-06-30,752347119.0
FR,total,2020-07-01,751137577.0
FR,total,2020-07-02,767299201.0
FR,total,2020-07-03,711699719.0
FR,total,2020-07-04,536417959.0
FR,total,2020-07-05,527185877.0
FR,total,2020-07-06,713215308.0
FR,total,2020-07-07,729409073.0
FR,total,2020-07-08,724866936.0
FR,total,2020-07-09,716623518.0
FR,total,2020-07-10,712215615.0
FR,total,2020-07-11,623331436.0
FR,total,2020-07-12,580804324.0
FR,total,2020-07-13,645358588.0
FR,total,2020-07-14,635331062.0
FR,total,2020-07-15,735763194.0
FR,total,2020-07-16,757817258.0
FR,total,2020-07-17,724702104.0
FR,total,2020-07-18,618074785.0
FR,total,2020-07-19,591740353.0
FR,total,2020-07-20,695718358.0
FR,total,2020-07-21,691413203.0
FR,total,2020-07-22,718275394.0
FR,total,2020-07-23,711301854.0
FR,total,2020-07-24,664068972.0
FR,total,2020-07-25,562098427.0
FR,total,2020-07-26,519386437.0
FR,total,2020-07-27,665988119.0
FR,total,2020-07-28,688777372.0
FR,total,2020-07-29,687006903.0
FR,total,2020-07-30,644824471.0
FR,total,2020-07-31,589877135.0
FR,total,2020-08-01,522437028.0
FR,total,2020-08-02,499666830.0
FR,total,2020-08-03,605300394.0
FR,total,2020-08-04,590690108.0
FR,total,2020-08-05,562111418.0
FR,total,2020-08-06,570567639.0
FR,total,2020-08-07,558237320.0
FR,total,2020-08-08,507503997.0
FR,total,2020-08-09,484356949.0
FR,total,2020-08-10,549440221.0
FR,total,2020-08-11,568267652.0
FR,total,2020-08-12,578201478.0
FR,total,2020-08-13,572203345.0
FR,total,2020-08-14,587997384.0
FR,total,2020-08-15,540361619.0
FR,total,2020-08-16,540797966.0
FR,total,2020-08-17,629424493.0
FR,total,2020-08-18,642890376.0
FR,total,2020-08-19,640537209.0
FR,total,2020-08-20,638056253.0
FR,total,2020-08-21,608638767.0
FR,total,2020-08-22,494638553.0
FR,total,2020-08-23,508969435.0
FR,total,2020-08-24,692701199.0
FR,total,2020-08-25,696884597.0
FR,total,2020-08-26,697421325.0
FR,total,2020-08-27,706316289.0
FR,total,2020-08-28,680939775.0
FR,total,2020-08-29,585136712.0
FR,total,2020-08-30,576868352.0
FR,total,2020-08-31,737754710.0
FR,total,2020-09-01,769678140.0
FR,total,2020-09-02,752702329.0
FR,total,2020-09-03,717111533.0
FR,total,2020-09-04,698069960.0
FR,total,2020-09-05,602625881.0
FR,total,2020-09-06,629516784.0
FR,total,2020-09-07,773763277.0
FR,total,2020-09-08,768307956.0
FR,total,2020-09-09,764327216.0
FR,total,2020-09-10,776457835.0
FR,total,2020-09-11,747732578.0
FR,total,2020-09-12,625881271.0
FR,total,2020-09-13,588532775.0
FR,total,2020-09-14,721534229.0
FR,total,2020-09-15,736330938.0
FR,total,2020-09-16,725750421.0
FR,total,2020-09-17,727488318.0
FR,total,2020-09-18,703743343.0
FR,total,2020-09-19,621761866.0
FR,total,2020-09-20,628928275.0
FR,total,2020-09-21,777414772.0
FR,total,2020-09-22,808434062.0
FR,total,2020-09-23,802905038.0
FR,total,2020-09-24,814297607.0
FR,total,2020-09-25,844825127.0
FR,total,2020-09-26,764059707.0
FR,total,2020-09-27,853736032.0
FR,total,2020-09-28,1124488405.0
FR,total,2020-09-29,1105542875.0
FR,total,2020-09-30,1051494220.0
FR,total,2020-10-01,1094493796.0
FR,total,2020-10-02,1140487480.0
FR,total,2020-10-03,994223890.0
FR,total,2020-10-04,950913123.0
FR,total,2020-10-05,1190729967.0
FR,total,2020-10-06,1166459545.0
FR,total,2020-10-07,1169126211.0
FR,total,2020-10-08,1079904601.0
FR,total,2020-10-09,1136482138.0
FR,total,2020-10-10,1006063898.0
FR,total,2020-10-11,1092430579.0
FR,total,2020-10-12,1435779749.0
FR,total,2020-10-13,1500420429.0
FR,total,2020-10-14,1510467330.0
FR,total,2020-10-15,1606980401.0
FR,total,2020-10-16,1558144224.0
FR,total,2020-10-17,1392225597.0
FR,total,2020-10-18,1301301044.0
FR,total,2020-10-19,1436934754.0
FR,total,2020-10-20,1325228553.0
FR,total,2020-10-21,1116815596.0
FR,total,2020-10-22,1156156008.0
FR,total,2020-10-23,1132491963.0
FR,total,2020-10-24,975431565.0
FR,total,2020-10-25,1052870009.0
FR,total,2020-10-26,1435979557.0
FR,total,2020-10-27,1398429970.0
FR,total,2020-10-28,1336144641.0
FR,total,2020-10-29,1292397135.0
FR,total,2020-10-30,1194472721.0
FR,total,2020-10-31,1034801906.0
FR,total,2020-11-01,975251712.0
FR,total,2020-11-02,1160622668.0
FR,total,2020-11-03,1595778122.0
FR,total,2020-11-04,1753624827.0
FR,total,2020-11-05,1801069222.0
FR,total,2020-11-06,1649036168.0
FR,total,2020-11-07,1251144979.0
FR,total,2020-11-08,1174481187.0
FR,total,2020-11-09,1430711506.0
FR,total,2020-11-10,1493547718.0
FR,total,2020-11-11,1381588718.0
FR,total,2020-11-12,1533616736.0
FR,total,2020-11-13,1460438306.0
FR,total,2020-11-14,1147898400.0
FR,total,2020-11-15,1160530017.0
FR,total,2020-11-16,1579096985.0
FR,total,2020-11-17,1630891930.0
FR,total,2020-11-18,1535233779.0
FR,total,2020-11-19,1662467826.0
FR,total,2020-11-20,1879120348.0
FR,total,2020-11-21,1806698605.0
FR,total,2020-11-22,1820208123.0
FR,total,2020-11-23,1960215759.0
FR,total,2020-11-24,2022062120.0
FR,total,2020-11-25,1945268806.0
FR,total,2020-11-26,1950650253.0
FR,total,2020-11-27,1903410528.0
FR,total,2020-11-28,1813306037.0
FR,total,2020-11-29,2042257345.0
FR,total,2020-11-30,2314819500.0
FR,total,2020-12-01,2223059235.0
FR,total,2020-12-02,2247081163.0
FR,total,2020-12-03,2171775538.0
FR,total,2020-12-04,2188092499.0
FR,total,2020-12-05,2098034741.0
FR,total,2020-12-06,2121925260.0
FR,total,2020-12-07,2395388107.0
FR,total,2020-12-08,2427856279.0
FR,total,2020-12-09,2450330064.0
FR,total,2020-12-10,2321315527.0
FR,total,2020-12-11,2084716103.0
FR,total,2020-12-12,1861083976.0
FR,total,2020-12-13,1877590234.0
FR,total,2020-12-14,1926507770.0
FR,total,2020-12-15,1898668144.0
FR,total,2020-12-16,1926735609.0
FR,total,2020-12-17,1900479332.0
FR,total,2020-12-18,1831560796.0
FR,total,2020-12-19,1521393074.0
FR,total,2020-12-20,1585350523.0
FR,total,2020-12-21,1654812570.0
FR,total,2020-12-22,1447414320.0
FR,total,2020-12-23,1417048425.0
FR,total,2020-12-24,1598134989.0
FR,total,2020-12-25,1773281996.0
FR,total,2020-12-26,1856107386.0
FR,total,2020-12-27,1833682058.0
FR,total,2020-12-28,2004255269.0
FR,total,2020-12-29,2031179182.0
FR,total,2020-12-30,2044313799.0
FR,total,2020-12-31,2049806824.0
FR,total,2021-01-01,2069287371.0
FR,total,2021-01-02,2216077412.0
FR,total,2021-01-03,2214624335.0
FR,total,2021-01-04,2567246095.0
FR,total,2021-01-05,2600887296.0
FR,total,2021-01-06,2613637496.0
FR,total,2021-01-07,2653610370.0
FR,total,2021-01-08,2674507351.0
FR,total,2021-01-09,2548567231.0
FR,total,2021-01-10,2565353091.0
FR,total,2021-01-11,2696396423.0
FR,total,2021-01-12,2463539888.0
FR,total,2021-01-13,2229308249.0
FR,total,2021-01-14,2220114136.0
FR,total,2021-01-15,2471420148.0
FR,total,2021-01-16,2380649790.0
FR,total,2021-01-17,2221656406.0
FR,total,2021-01-18,2411458429.0
FR,total,2021-01-19,2260356277.0
FR,total,2021-01-20,1963027008.0
FR,total,2021-01-21,1873142800.0
FR,total,2021-01-22,2043554588.0
FR,total,2021-01-23,1970015044.0
FR,total,2021-01-24,2067212366.0
FR,total,2021-01-25,2468455238.0
FR,total,2021-01-26,2521644473.0
FR,total,2021-01-27,2233287079.0
FR,total,2021-01-28,1847702589.0
FR,total,2021-01-29,1647487720.0
FR,total,2021-01-30,1579204093.0
FR,total,2021-01-31,1633678632.0
FR,total,2021-02-01,1898474500.0
FR,total,2021-02-02,1656878620.0
FR,total,2021-02-03,1653672852.0
FR,total,2021-02-04,1836275936.0
FR,total,2021-02-05,1753172398.0
FR,total,2021-02-06,1569397190.0
FR,total,2021-02-07,1883077336.0
FR,total,2021-02-08,2456395326.0
FR,total,2021-02-09,2623263518.0
FR,total,2021-02-10,2731460604.0
FR,total,2021-02-11,2821999804.0
FR,total,2021-02-12,2833711796.0
FR,total,2021-02-13,2678151991.0
FR,total,2021-02-14,2422552410.0
FR,total,2021-02-15,2313958120.0
FR,total,2021-02-16,2027868432.0
FR,total,2021-02-17,1850969065.0
FR,total,2021-02-18,1892274100.0
FR,total,2021-02-19,1709116241.0
FR,total,2021-02-20,1326684460.0
FR,total,2021-02-21,1305448094.0
FR,total,2021-02-22,1561984982.0
FR,total,2021-02-23,1355887238.0
FR,total,2021-02-24,1279227045.0
FR,total,2021-02-25,1443348176.0
FR,total,2021-02-26,1622254761.0
FR,total,2021-02-27,1550645825.0
FR,total,2021-02-28,1593013166.0
FR,total,2021-03-01,1806519685.0
FR,total,2021-03-02,1746579503.0
FR,total,2021-03-03,1687088047.0
FR,total,2021-03-04,1769049335.0
FR,total,2021-03-05,1948787043.0
FR,total,2021-03-06,1743894017.0
FR,total,2021-03-07,1780396396.0
FR,total,2021-03-08,2037135626.0
FR,total,2021-03-09,2005455092.0
FR,total,2021-03-10,1854371608.0
FR,total,2021-03-11,1592655925.0
FR,total,2021-03-12,1620362114.0
FR,total,2021-03-13,1551032838.0
FR,total,2021-03-14,1573903405.0
FR,total,2021-03-15,1746830404.0
FR,total,2021-03-16,1862217927.0
FR,total,2021-03-17,1972355516.0
FR,total,2021-03-18,2006246682.0
FR,total,2021-03-19,1994909941.0
FR,total,2021-03-20,1798775459.0
FR,total,2021-03-21,1703679301.0
FR,total,2021-03-22,1955807536.0
FR,total,2021-03-23,1801035085.0
FR,total,2021-03-24,1625138870.0
FR,total,2021-03-25,1605265593.0
FR,total,2021-03-26,1500108296.0
FR,total,2021-03-27,1320980790.0
FR,total,2021-03-28,1272865907.0
FR,total,2021-03-29,1292188812.0
FR,total,2021-03-30,1219749841.0
FR,total,2021-03-31,1107067538.0
FR,total,2021-04-01,934685966.0
FR,total,2021-04-02,1020872409.0
FR,total,2021-04-03,1129962789.0
FR,total,2021-04-04,1124182272.0
FR,total,2021-04-05,1386970573.0
FR,total,2021-04-06,1882917656.0
FR,total,2021-04-07,1878895016.0
FR,total,2021-04-08,1672655801.0
FR,total,2021-04-09,1474936704.0
FR,total,2021-04-10,1358309526.0
FR,total,2021-04-11,1511018347.0
FR,total,2021-04-12,1784886307.0
FR,total,2021-04-13,1763109301.0
FR,total,2021-04-14,1722503373.0
FR,total,2021-04-15,1738999498.0
FR,total,2021-04-16,1688851339.0
FR,total,2021-04-17,1450254206.0
FR,total,2021-04-18,1396952310.0
FR,total,2021-04-19,1412325223.0
FR,total,2021-04-20,1299811062.0
FR,total,2021-04-21,1246030116.0
FR,total,2021-04-22,1229012322.0
FR,total,2021-04-23,1090970983.0
FR,total,2021-04-24,862594043.0
FR,total,2021-04-25,895059076.0
FR,total,2021-04-26,1158598204.0
FR,total,2021-04-27,1123279648.0
FR,total,2021-04-28,1124204740.0
FR,total,2021-04-29,1242207984.0
FR,total,2021-04-30,1236234370.0
FR,total,2021-05-01,1076232939.0
FR,total,2021-05-02,1123805088.0
FR,total,2021-05-03,1164620205.0
FR,total,2021-05-04,1147080054.0
FR,total,2021-05-05,1224577577.0
FR,total,2021-05-06,1338377810.0
FR,total,2021-05-07,1141086151.0
FR,total,2021-05-08,775809063.0
FR,total,2021-05-09,659713810.0
FR,total,2021-05-10,865491956.0
FR,total,2021-05-11,986655577.0
FR,total,2021-05-12,992109753.0
FR,total,2021-05-13,880567769.0
FR,total,2021-05-14,922531315.0
FR,total,2021-05-15,870252727.0
FR,total,2021-05-16,863366313.0
FR,total,2021-05-17,1048712242.0
FR,total,2021-05-18,1065616958.0
FR,total,2021-05-19,1094799519.0
FR,total,2021-05-20,982424703.0
FR,total,2021-05-21,908246749.0
FR,total,2021-05-22,848441164.0
FR,total,2021-05-23,800233176.0
FR,total,2021-05-24,925470427.0
FR,total,2021-05-25,1021821526.0
FR,total,2021-05-26,993289121.0
FR,total,2021-05-27,923234407.0
FR,total,2021-05-28,804803494.0
FR,total,2021-05-29,598705820.0
FR,total,2021-05-30,585952516.0
FR,total,2021-05-31,687533916.0
FR,total,2021-06-01,667875924.0
FR,total,2021-06-02,628724303.0
FR,total,2021-06-03,640966369.0
FR,total,2021-06-04,681317670.0
FR,total,2021-06-05,566925149.0
FR,total,2021-06-06,552104797.0
FR,total,2021-06-07,730269748.0
FR,total,2021-06-08,722423577.0
FR,total,2021-06-09,703179369.0
FR,total,2021-06-10,700903588.0
FR,total,2021-06-11,645683816.0
FR,total,2021-06-12,491979518.0
FR,total,2021-06-13,478888965.0
FR,total,2021-06-14,642656305.0
FR,total,2021-06-15,673373626.0
FR,total,2021-06-16,659424294.0
FR,total,2021-06-17,667585008.0
FR,total,2021-06-18,618220390.0
FR,total,2021-06-19,514314326.0
FR,total,2021-06-20,487956498.0
FR,total,2021-06-21,648669468.0
FR,total,2021-06-22,696294605.0
FR,total,2021-06-23,723263627.0
FR,total,2021-06-24,705587682.0
FR,total,2021-06-25,676241453.0
FR,total,2021-06-26,524303413.0
FR,total,2021-06-27,498737012.0
FR,total,2021-06-28,678469618.0
FR,total,2021-06-29,705334883.0
FR,total,2021-06-30,722856003.0
FR,total,2021-07-01,705284361.0
FR,total,2021-07-02,675822396.0
FR,total,2021-07-03,518024315.0
FR,total,2021-07-04,483924932.0
FR,total,2021-07-05,669932134.0
FR,total,2021-07-06,630227461.0
FR,total,2021-07-07,698340097.0
FR,total,2021-07-08,747181327.0
FR,total,2021-07-09,702922514.0
FR,total,2021-07-10,519828221.0
FR,total,2021-07-11,505132605.0
FR,total,2021-07-12,700201390.0
FR,total,2021-07-13,689510809.0
FR,total,2021-07-14,542774086.0
FR,total,2021-07-15,622175539.0
FR,total,2021-07-16,594122466.0
FR,total,2021-07-17,486979992.0
FR,total,2021-07-18,453270467.0
FR,total,2021-07-19,647001245.0
FR,total,2021-07-20,644410707.0
FR,total,2021-07-21,661965512.0
FR,total,2021-07-22,619607941.0
FR,total,2021-07-23,536605991.0
FR,total,2021-07-24,437113969.0
FR,total,2021-07-25,434156720.0
FR,total,2021-07-26,606809931.0
FR,total,2021-07-27,562572780.0
FR,total,2021-07-28,529749188.0
FR,total,2021-07-29,518343029.0
FR,total,2021-07-30,493320226.0
FR,total,2021-07-31,426122893.0
FR,total,2021-08-01,420732744.0
FR,total,2021-08-02,499281781.0
FR,total,2021-08-03,530015271.0
FR,total,2021-08-04,531026876.0
FR,total,2021-08-05,510054325.0
FR,total,2021-08-06,482759017.0
FR,total,2021-08-07,435672094.0
FR,total,2021-08-08,427746541.0
FR,total,2021-08-09,480232645.0
FR,total,2021-08-10,513037620.0
FR,total,2021-08-11,529842651.0
FR,total,2021-08-12,522860039.0
FR,total,2021-08-13,467294939.0
FR,total,2021-08-14,399809034.0
FR,total,2021-08-15,386409935.0
FR,total,2021-08-16,462397371.0
FR,total,2021-08-17,484152762.0
FR,total,2021-08-18,503846985.0
FR,total,2021-08-19,522451618.0
FR,total,2021-08-20,517412737.0
FR,total,2021-08-21,447392566.0
FR,total,2021-08-22,433665948.0
FR,total,2021-08-23,547396530.0
FR,total,2021-08-24,565517857.0
FR,total,2021-08-25,574254756.0
FR,total,2021-08-26,580785294.0
FR,total,2021-08-27,571322233.0
FR,total,2021-08-28,470038754.0
FR,total,2021-08-29,474854875.0
FR,total,2021-08-30,628896140.0
FR,total,2021-08-31,640227338.0
FR,total,2021-09-01,630504825.0
FR,total,2021-09-02,625484724.0
FR,total,2021-09-03,595949071.0
FR,total,2021-09-04,487200258.0
FR,total,2021-09-05,479182056.0
FR,total,2021-09-06,661186991.0
FR,total,2021-09-07,639007633.0
FR,total,2021-09-08,644297273.0
FR,total,2021-09-09,732849073.0
FR,total,2021-09-10,716719684.0
FR,total,2021-09-11,565799113.0
FR,total,2021-09-12,501752803.0
FR,total,2021-09-13,723079256.0
FR,total,2021-09-14,717689881.0
FR,total,2021-09-15,705862768.0
FR,total,2021-09-16,709805806.0
FR,total,2021-09-17,692352944.0
FR,total,2021-09-18,522194207.0
FR,total,2021-09-19,532998055.0
FR,total,2021-09-20,772379295.0
FR,total,2021-09-21,742896042.0
FR,total,2021-09-22,740836671.0
FR,total,2021-09-23,678030458.0
FR,total,2021-09-24,663167556.0
FR,total,2021-09-25,581916178.0
FR,total,2021-09-26,536681665.0
FR,total,2021-09-27,734651803.0
FR,total,2021-09-28,799381980.0
FR,total,2021-09-29,734610179.0
FR,total,2021-09-30,795809628.0
FR,total,2021-10-01,748424459.0
FR,total,2021-10-02,629103978.0
FR,total,2021-10-03,644825522.0
FR,total,2021-10-04,912305954.0
FR,total,2021-10-05,879284846.0
FR,total,2021-10-06,962334741.0
FR,total,2021-10-07,1012522891.0
FR,total,2021-10-08,958302645.0
FR,total,2021-10-09,801334949.0
FR,total,2021-10-10,825967537.0
FR,total,2021-10-11,1112630943.0
FR,total,2021-10-12,1151394343.0
FR,total,2021-10-13,1262829710.0
FR,total,2021-10-14,1295155651.0
FR,total,2021-10-15,1224046404.0
FR,total,2021-10-16,1047208882.0
FR,total,2021-10-17,1015903018.0
FR,total,2021-10-18,1220264312.0
FR,total,2021-10-19,966009612.0
FR,total,2021-10-20,908206307.0
FR,total,2021-10-21,1181416946.0
FR,total,2021-10-22,1386828758.0
FR,total,2021-10-23,1254979072.0
FR,total,2021-10-24,1182059662.0
FR,total,2021-10-25,1385197707.0
FR,total,2021-10-26,1333952559.0
FR,total,2021-10-27,1375450651.0
FR,total,2021-10-28,1297919412.0
FR,total,2021-10-29,1160820196.0
FR,total,2021-10-30,1055599808.0
FR,total,2021-10-31,979872658.0
FR,total,2021-11-01,1220256821.0
FR,total,2021-11-02,1598329860.0
FR,total,2021-11-03,1695683164.0
FR,total,2021-11-04,1752162167.0
FR,total,2021-11-05,1803708646.0
FR,total,2021-11-06,1612216773.0
FR,total,2021-11-07,1522520334.0
FR,total,2021-11-08,1826307416.0
FR,total,2021-11-09,1945810140.0
FR,total,2021-11-10,2026047100.0
FR,total,2021-11-11,1839498316.0
FR,total,2021-11-12,1769063872.0
FR,total,2021-11-13,1534857734.0
FR,total,2021-11-14,1493757725.0
FR,total,2021-11-15,1857656540.0
FR,total,2021-11-16,1928737338.0
FR,total,2021-11-17,1860796843.0
FR,total,2021-11-18,1946175264.0
FR,total,2021-11-19,1864452756.0
FR,total,2021-11-20,1776107588.0
FR,total,2021-11-21,1795500377.0
FR,total,2021-11-22,2111016974.0
FR,total,2021-11-23,2194870803.0
FR,total,2021-11-24,2218137368.0
FR,total,2021-11-25,2270154683.0
FR,total,2021-11-26,2235383351.0
FR,total,2021-11-27,2095254743.0
FR,total,2021-11-28,2139716546.0
FR,total,2021-11-29,2483735254.0
FR,total,2021-11-30,2272313866.0
FR,total,2021-12-01,2140082235.0
FR,total,2021-12-02,2381548691.0
FR,total,2021-12-03,2309545089.0
FR,total,2021-12-04,1916550915.0
FR,total,2021-12-05,2074650865.0
FR,total,2021-12-06,2311650168.0
FR,total,2021-12-07,2216461996.0
FR,total,2021-12-08,2263248501.0
FR,total,2021-12-09,2313555351.0
FR,total,2021-12-10,2242453492.0
FR,total,2021-12-11,2074210152.0
FR,total,2021-12-12,1886191744.0
FR,total,2021-12-13,2174789870.0
FR,total,2021-12-14,2215736037.0
FR,total,2021-12-15,2201292454.0
FR,total,2021-12-16,2152909456.0
FR,total,2021-12-17,2129684957.0
FR,total,2021-12-18,2032783592.0
FR,total,2021-12-19,2090335374.0
FR,total,2021-12-20,2388246610.0
FR,total,2021-12-21,2543965517.0
FR,total,2021-12-22,2589549803.0
FR,total,2021-12-23,2129208566.0
FR,total,2021-12-24,1671744131.0
FR,total,2021-12-25,1457233049.0
FR,total,2021-12-26,1498401794.0
FR,total,2021-12-27,1485586009.0
FR,total,2021-12-28,1404629548.0
FR,total,2021-12-29,1301281774.0
FR,total,2021-12-30,1245171496.0
FR,total,2021-12-31,1304988645.0
FR,total,2022-01-01,1290622040.0
FR,total,2022-01-02,1341665554.0
FR,total,2022-01-03,1534252011.0
FR,total,2022-01-04,1771220514.0
FR,total,2022-01-05,2107016121.0
FR,total,2022-01-06,2228886626.0
FR,total,2022-01-07,2138705779.0
FR,total,2022-01-08,1820196240.0
FR,total,2022-01-09,1931800931.0
FR,total,2022-01-10,2326898623.0
FR,total,2022-01-11,2417583154.0
FR,total,2022-01-12,2474844506.0
FR,total,2022-01-13,2542739456.0
FR,total,2022-01-14,2501865885.0
FR,total,2022-01-15,2382684142.0
FR,total,2022-01-16,2332661636.0
FR,total,2022-01-17,2420446906.0
FR,total,2022-01-18,2376071285.0
FR,total,2022-01-19,2341567712.0
FR,total,2022-01-20,2363052625.0
FR,total,2022-01-21,2395233271.0
FR,total,2022-01-22,2222668030.0
FR,total,2022-01-23,2245631905.0
FR,total,2022-01-24,2485751866.0
FR,total,2022-01-25,2582575345.0
FR,total,2022-01-26,2559147213.0
FR,total,2022-01-27,2485254358.0
FR,total,2022-01-28,2286648837.0
FR,total,2022-01-29,1982131957.0
FR,total,2022-01-30,1903645786.0
FR,total,2022-01-31,2161486117.0
FR,total,2022-02-01,2119834349.0
FR,total,2022-02-02,1943112419.0
FR,total,2022-02-03,1975566721.0
FR,total,2022-02-04,1959559291.0
FR,total,2022-02-05,1769615544.0
FR,total,2022-02-06,1708981765.0
FR,total,2022-02-07,1978417197.0
FR,total,2022-02-08,1994078799.0
FR,total,2022-02-09,1944092183.0
FR,total,2022-02-10,1969692447.0
FR,total,2022-02-11,2069289594.0
FR,total,2022-02-12,1961874204.0
FR,total,2022-02-13,1619891228.0
FR,total,2022-02-14,1842670237.0
FR,total,2022-02-15,1839834146.0
FR,total,2022-02-16,1550327728.0
FR,total,2022-02-17,1515017651.0
FR,total,2022-02-18,1526543865.0
FR,total,2022-02-19,1516447855.0
FR,total,2022-02-20,1441132169.0
FR,total,2022-02-21,1746138689.0
FR,total,2022-02-22,1725370118.0
FR,total,2022-02-23,1713094641.0
FR,total,2022-02-24,1712944968.0
FR,total,2022-02-25,1871135309.0
FR,total,2022-02-26,1771424391.0
FR,total,2022-02-27,1705698763.0
FR,total,2022-02-28,1980887299.0
FR,total,2022-03-01,1905861803.0
FR,total,2022-03-02,1809865596.0
FR,total,2022-03-03,1707197627.0
FR,total,2022-03-04,1716160852.0
FR,total,2022-03-05,1622889715.0
FR,total,2022-03-06,1800638471.0
FR,total,2022-03-07,2113091333.0
FR,total,2022-03-08,1961887701.0
FR,total,2022-03-09,1724027908.0
FR,total,2022-03-10,1575916731.0
FR,total,2022-03-11,1499084346.0
FR,total,2022-03-12,1360076070.0
FR,total,2022-03-13,1474156630.0
FR,total,2022-03-14,1626083427.0
FR,total,2022-03-15,1571752117.0
FR,total,2022-03-16,1520006803.0
FR,total,2022-03-17,1643445086.0
