country,date,demand,type,source
ES,2017-05-01,23.395574272,total,eurostat
EU27_2020,2017-05-01,264.6287117028,total,eurostat
FI,2017-05-01,1.579723486,total,eurostat
FR,2017-05-01,26.305854378,total,eurostat
GR,2017-05-01,3.4538916520000003,total,eurostat
HR,2017-05-01,1.9786126940000002,total,eurostat
HU,2017-05-01,5.219726398000001,total,eurostat
IE,2017-05-01,4.219725598,total,eurostat
IT,2017-05-01,47.730871518,total,eurostat
LT,2017-05-01,1.577501262,total,eurostat
LU,2017-05-01,0.5491671060000001,total,eurostat
LV,2017-05-01,0.643333848,total,eurostat
MT,2017-05-01,0.229444628,total,eurostat
NL,2017-05-01,25.267797992000002,total,eurostat
PL,2017-05-01,13.430010744,total,eurostat
PT,2017-05-01,5.4947266180000005,total,eurostat
RO,2017-05-01,7.473061534,total,eurostat
SE,2017-05-01,0.5516671080000001,total,eurostat
SI,2017-05-01,0.589444916,total,eurostat
SK,2017-05-01,2.7394466360000003,total,eurostat
AT,2017-06-01,4.724726002000001,total,eurostat
BE,2017-06-01,9.6173965828,total,eurostat
BG,2017-06-01,2.310001848,total,eurostat
CY,2017-06-01,0.0,total,eurostat
CZ,2017-06-01,3.830836398,total,eurostat
DE,2017-06-01,52.658653238,total,eurostat
DK,2017-06-01,1.7919458780000002,total,eurostat
EE,2017-06-01,0.185277926,total,eurostat
ES,2017-06-01,24.964186638,total,eurostat
EU27_2020,2017-06-01,233.5181312588,total,eurostat
FI,2017-06-01,1.3697233180000001,total,eurostat
FR,2017-06-01,19.019181882,total,eurostat
GR,2017-06-01,4.304725666,total,eurostat
HR,2017-06-01,1.7788903120000001,total,eurostat
HU,2017-06-01,4.60694813,total,eurostat
IE,2017-06-01,4.111392178,total,eurostat
IT,2017-06-01,46.12225912,total,eurostat
LT,2017-06-01,1.290556588,total,eurostat
LU,2017-06-01,0.456389254,total,eurostat
LV,2017-06-01,0.5541671100000001,total,eurostat
MT,2017-06-01,0.331666932,total,eurostat
NL,2017-06-01,20.899183386,total,eurostat
PL,2017-06-01,11.310564604,total,eurostat
PT,2017-06-01,6.078615974,total,eurostat
RO,2017-06-01,8.086395358,total,eurostat
SE,2017-06-01,0.47388926800000003,total,eurostat
SI,2017-06-01,0.52500042,total,eurostat
SK,2017-06-01,2.115557248,total,eurostat
AT,2017-07-01,4.542225856,total,eurostat
BE,2017-07-01,9.5390631868,total,eurostat
BG,2017-07-01,1.9155570880000001,total,eurostat
CY,2017-07-01,0.0,total,eurostat
CZ,2017-07-01,3.7930585900000002,total,eurostat
DE,2017-07-01,58.22643547,total,eurostat
DK,2017-07-01,1.589445716,total,eurostat
EE,2017-07-01,0.193333488,total,eurostat
ES,2017-07-01,26.757799184,total,eurostat
EU27_2020,2017-07-01,245.9311967448,total,eurostat
FI,2017-07-01,1.368334428,total,eurostat
FR,2017-07-01,19.862793668000002,total,eurostat
GR,2017-07-01,4.4566702320000005,total,eurostat
HR,2017-07-01,2.140835046,total,eurostat
HU,2017-07-01,4.629725926,total,eurostat
IE,2017-07-01,4.452503562,total,eurostat
IT,2017-07-01,48.313094206,total,eurostat
LT,2017-07-01,1.3208343900000001,total,eurostat
LU,2017-07-01,0.457500366,total,eurostat
LV,2017-07-01,0.541389322,total,eurostat
MT,2017-07-01,0.382778084,total,eurostat
NL,2017-07-01,22.713073726,total,eurostat
PL,2017-07-01,11.816953898,total,eurostat
PT,2017-07-01,6.6722275600000005,total,eurostat
RO,2017-07-01,7.120283474,total,eurostat
SE,2017-07-01,0.414444776,total,eurostat
SI,2017-07-01,0.508611518,total,eurostat
SK,2017-07-01,2.202223984,total,eurostat
AT,2017-08-01,4.801948286,total,eurostat
BE,2017-08-01,9.3867297316,total,eurostat
BG,2017-08-01,1.807223668,total,eurostat
CY,2017-08-01,0.0,total,eurostat
CZ,2017-08-01,7.456117076,total,eurostat
DE,2017-08-01,48.847539078000004,total,eurostat
DK,2017-08-01,1.808612558,total,eurostat
EE,2017-08-01,0.20416683,total,eurostat
ES,2017-08-01,24.711686436,total,eurostat
EU27_2020,2017-08-01,229.4405168856,total,eurostat
FI,2017-08-01,1.523056774,total,eurostat
FR,2017-08-01,17.90001432,total,eurostat
GR,2017-08-01,4.620281474,total,eurostat
HR,2017-08-01,2.151946166,total,eurostat
HU,2017-08-01,4.710559324,total,eurostat
IE,2017-08-01,4.42222576,total,eurostat
IT,2017-08-01,42.036978074000004,total,eurostat
LT,2017-08-01,1.396390006,total,eurostat
LU,2017-08-01,0.403611434,total,eurostat
LV,2017-08-01,0.542778212,total,eurostat
MT,2017-08-01,0.39722254,total,eurostat
NL,2017-08-01,21.361961534000002,total,eurostat
PL,2017-08-01,11.572509258,total,eurostat
PT,2017-08-01,6.681394234,total,eurostat
