country,date,demand,type,source
LU,2025-07-17,7069146.0,industry-power,entsog
LU,2025-07-18,3519643.0,household,entsog
LU,2025-07-18,7554579.0,industry-power,entsog
LU,2025-07-19,3107863.0,household,entsog
LU,2025-07-19,6903063.0,industry-power,entsog
LU,2025-07-20,3091756.0,household,entsog
LU,2025-07-20,5301192.0,industry-power,entsog
LU,2025-07-21,3995736.0,household,entsog
LU,2025-07-21,7392147.0,industry-power,entsog
LU,2025-07-22,4216748.0,household,entsog
LU,2025-07-22,7188474.0,industry-power,entsog
LU,2025-07-23,4082146.0,household,entsog
LU,2025-07-23,6621585.0,industry-power,entsog
LU,2025-07-24,4257915.0,household,entsog
LU,2025-07-24,6508750.0,industry-power,entsog
LU,2025-07-25,3719442.0,household,entsog
LU,2025-07-25,6169514.0,industry-power,entsog
LU,2025-07-26,3451402.0,household,entsog
LU,2025-07-26,5311066.0,industry-power,entsog
LU,2025-07-27,3430347.0,household,entsog
LU,2025-07-27,4530223.0,industry-power,entsog
LU,2025-07-28,4120929.0,household,entsog
LU,2025-07-28,5169892.0,industry-power,entsog
LU,2025-07-29,3958531.0,household,entsog
LU,2025-07-29,5583203.0,industry-power,entsog
LU,2025-07-30,3903735.0,household,entsog
LU,2025-07-30,5242223.0,industry-power,entsog
LU,2025-07-31,3757109.0,household,entsog
LU,2025-07-31,5440919.0,industry-power,entsog
LU,2025-08-01,3721833.0,household,entsog
LU,2025-08-01,4945649.0,industry-power,entsog
LU,2025-08-02,3684442.0,household,entsog
LU,2025-08-02,4183152.0,industry-power,entsog
LU,2025-08-03,3660309.0,household,entsog
LU,2025-08-03,3884708.0,industry-power,entsog
LU,2025-08-04,3598918.0,household,entsog
LU,2025-08-04,4229488.0,industry-power,entsog
LU,2025-08-05,3764053.0,household,entsog
LU,2025-08-05,4602553.0,industry-power,entsog
LU,2025-08-06,4008027.0,household,entsog
LU,2025-08-06,4957768.0,industry-power,entsog
LU,2025-08-07,3601959.0,household,entsog
LU,2025-08-07,4181921.0,industry-power,entsog
LU,2025-08-08,3166067.0,household,entsog
LU,2025-08-08,4551197.0,industry-power,entsog
LU,2025-08-09,2751761.0,household,entsog
LU,2025-08-09,4940949.0,industry-power,entsog
LU,2025-08-10,2879941.0,household,entsog
LU,2025-08-10,3402198.0,industry-power,entsog
LU,2025-08-11,3127774.0,household,entsog
LU,2025-08-11,3968113.0,industry-power,entsog
LU,2025-08-12,2985389.0,household,entsog
LU,2025-08-12,4389551.0,industry-power,entsog
LU,2025-08-13,2809118.0,household,entsog
LU,2025-08-13,4057629.0,industry-power,entsog
LU,2025-08-14,2696737.0,household,entsog
LU,2025-08-14,4045258.0,industry-power,entsog
LU,2025-08-15,2413409.0,household,entsog
LU,2025-08-15,3695492.0,industry-power,entsog
LU,2025-08-16,2567953.0,household,entsog
LU,2025-08-16,4489748.0,industry-power,entsog
LU,2025-08-17,2870944.0,household,entsog
LU,2025-08-17,4325400.0,industry-power,entsog
LU,2025-08-18,3395531.0,household,entsog
LU,2025-08-18,4985281.0,industry-power,entsog
LU,2025-08-19,3312326.0,household,entsog
LU,2025-08-19,5511847.0,industry-power,entsog
LU,2025-08-20,3574761.0,household,entsog
LU,2025-08-20,5217755.0,industry-power,entsog
LU,2025-08-21,3525601.0,household,entsog
LU,2025-08-21,5544974.0,industry-power,entsog
LU,2025-08-22,3841863.0,household,entsog
LU,2025-08-22,5933797.0,industry-power,entsog
LU,2025-08-23,3707523.0,household,entsog
LU,2025-08-23,5767906.0,industry-power,entsog
LU,2025-08-24,3814326.0,household,entsog
LU,2025-08-24,5172839.0,industry-power,entsog
LU,2025-08-25,4297110.0,household,entsog
LU,2025-08-25,6257737.0,industry-power,entsog
LU,2025-08-26,4017005.0,household,entsog
LU,2025-08-26,7147965.0,industry-power,entsog
LU,2025-08-27,4013573.0,household,entsog
LU,2025-08-27,6902213.0,industry-power,entsog
LU,2025-08-28,4109502.0,household,entsog
LU,2025-08-28,7146654.0,industry-power,entsog
LU,2025-08-29,4023212.0,household,entsog
LU,2025-08-29,7202306.0,industry-power,entsog
LU,2025-08-30,3540121.0,household,entsog
LU,2025-08-30,6364510.0,industry-power,entsog
LU,2025-08-31,3619893.0,household,entsog
LU,2025-08-31,5711555.0,industry-power,entsog
LU,2025-09-01,4415398.0,household,entsog
LU,2025-09-01,6715078.0,industry-power,entsog
LU,2025-09-02,4457076.0,household,entsog
LU,2025-09-02,6816585.0,industry-power,entsog
LU,2025-09-03,4458889.0,household,entsog
LU,2025-09-03,6807653.0,industry-power,entsog
LU,2025-09-04,4516921.0,household,entsog
LU,2025-09-04,6947101.0,industry-power,entsog
LU,2025-09-05,4662330.0,household,entsog
LU,2025-09-05,7032214.0,industry-power,entsog
LU,2025-09-06,3996673.0,household,entsog
LU,2025-09-06,6873577.0,industry-power,entsog
LU,2025-09-07,3600382.0,household,entsog
LU,2025-09-07,5725360.0,industry-power,entsog
LU,2025-09-08,4146136.0,household,entsog
LU,2025-09-08,6806961.0,industry-power,entsog
LU,2025-09-09,5086631.0,household,entsog
LU,2025-09-09,7411869.0,industry-power,entsog
LU,2025-09-10,5213063.0,household,entsog
LU,2025-09-10,6938649.0,industry-power,entsog
LU,2025-09-11,5417879.0,household,entsog
LU,2025-09-11,7458298.0,industry-power,entsog
LU,2025-09-12,5591497.0,household,entsog
LU,2025-09-12,7815783.0,industry-power,entsog
LU,2025-09-13,4877377.0,household,entsog
LU,2025-09-13,7138632.0,industry-power,entsog
LU,2025-09-14,4797216.0,household,entsog
LU,2025-09-14,5322167.0,industry-power,entsog
LU,2025-09-15,5419459.0,household,entsog
LU,2025-09-15,7000585.0,industry-power,entsog
LU,2025-09-16,6442002.0,household,entsog
LU,2025-09-16,7759214.0,industry-power,entsog
LU,2025-09-17,6381782.0,household,entsog
LU,2025-09-17,6821960.0,industry-power,entsog
LU,2025-09-18,5540106.0,household,entsog
LU,2025-09-18,7430296.0,industry-power,entsog
LU,2025-09-19,4958323.0,household,entsog
LU,2025-09-19,7347689.0,industry-power,entsog
LU,2025-09-20,3855919.0,household,entsog
LU,2025-09-20,6638844.0,industry-power,entsog
LU,2025-09-21,5096065.0,household,entsog
LU,2025-09-21,5826685.0,industry-power,entsog
LU,2025-09-22,7541027.0,household,entsog
LU,2025-09-22,6262136.0,industry-power,entsog
LU,2025-09-23,9036174.0,household,entsog
LU,2025-09-23,7142533.0,industry-power,entsog
LU,2025-09-24,10794468.0,household,entsog
LU,2025-09-24,7338899.0,industry-power,entsog
LU,2025-09-25,11557947.0,household,entsog
LU,2025-09-25,7387135.0,industry-power,entsog
LU,2025-09-26,10594131.0,household,entsog
LU,2025-09-26,7216725.0,industry-power,entsog
LU,2025-09-27,9244702.0,household,entsog
LU,2025-09-27,6828537.0,industry-power,entsog
LU,2025-09-28,8817039.0,household,entsog
LU,2025-09-28,5456747.0,industry-power,entsog
LU,2025-09-29,8922306.0,household,entsog
LU,2025-09-29,6898258.0,industry-power,entsog
LU,2025-09-30,9172579.0,household,entsog
LU,2025-09-30,8092241.0,industry-power,entsog
LU,2025-10-01,10412384.0,household,entsog
LU,2025-10-01,6546079.0,industry-power,entsog
LU,2025-10-02,11036978.0,household,entsog
LU,2025-10-02,7289495.0,industry-power,entsog
LU,2025-10-03,10958461.0,household,entsog
LU,2025-10-03,7558528.0,industry-power,entsog
LU,2025-10-04,10035972.0,household,entsog
LU,2025-10-04,6576085.0,industry-power,entsog
LU,2025-10-05,10486190.0,household,entsog
LU,2025-10-05,5563213.0,industry-power,entsog
LU,2025-10-06,11357105.0,household,entsog
LU,2025-10-06,6438720.0,industry-power,entsog
LU,2025-10-07,10088966.0,household,entsog
LU,2025-10-07,7185436.0,industry-power,entsog
LU,2025-10-08,9891546.0,household,entsog
LU,2025-10-08,6774354.0,industry-power,entsog
LU,2025-10-09,9975210.0,household,entsog
LU,2025-10-09,7082945.0,industry-power,entsog
LU,2025-10-10,10382802.0,household,entsog
LU,2025-10-10,7538039.0,industry-power,entsog
LU,2025-10-11,8415793.0,household,entsog
LU,2025-10-11,7800448.0,industry-power,entsog
LU,2025-10-12,9242305.0,household,entsog
LU,2025-10-12,5527118.0,industry-power,entsog
LU,2025-10-13,9274874.0,household,entsog
LU,2025-10-13,6429865.0,industry-power,entsog
LU,2025-10-14,9262023.0,household,entsog
LU,2025-10-14,7127237.0,industry-power,entsog
LU,2025-10-15,9704921.0,household,entsog
LU,2025-10-15,6864418.0,industry-power,entsog
LU,2025-10-16,10361661.0,household,entsog
LU,2025-10-16,7229804.0,industry-power,entsog
LU,2025-10-17,10101722.0,household,entsog
LU,2025-10-17,7360727.0,industry-power,entsog
LU,2025-10-18,9872917.0,household,entsog
LU,2025-10-18,7226994.0,industry-power,entsog
LU,2025-10-19,10352268.0,household,entsog
LU,2025-10-19,5766391.0,industry-power,entsog
LU,2025-10-20,9956703.0,household,entsog
LU,2025-10-20,7004742.0,industry-power,entsog
LU,2025-10-21,10165028.0,household,entsog
LU,2025-10-21,7517723.0,industry-power,entsog
LU,2025-10-22,9771545.0,household,entsog
LU,2025-10-22,6509264.0,industry-power,entsog
LU,2025-10-23,11694403.0,household,entsog
LU,2025-10-23,7462308.0,industry-power,entsog
LU,2025-10-24,13558826.0,household,entsog
LU,2025-10-24,8357710.0,industry-power,entsog
LU,2025-10-25,13125182.0,household,entsog
LU,2025-10-25,8438360.0,industry-power,entsog
LU,2025-10-26,13842403.0,household,entsog
LU,2025-10-26,5250651.0,industry-power,entsog
LU,2025-10-27,14156529.0,household,entsog
LU,2025-10-27,7032627.0,industry-power,entsog
LU,2025-10-28,13762443.0,household,entsog
LU,2025-10-28,7854565.0,industry-power,entsog
LU,2025-10-29,12152929.0,household,entsog
LU,2025-10-29,7176704.0,industry-power,entsog
LU,2025-10-30,13328124.0,household,entsog
LU,2025-10-30,8121738.0,industry-power,entsog
LU,2025-10-31,13299380.0,household,entsog
LU,2025-10-31,8244961.0,industry-power,entsog
LU,2025-11-01,11183795.0,household,entsog
LU,2025-11-01,6107609.0,industry-power,entsog
LU,2025-11-02,12288830.0,household,entsog
LU,2025-11-02,5765437.0,industry-power,entsog
LU,2025-11-03,13767685.0,household,entsog
LU,2025-11-03,6802101.0,industry-power,entsog
LU,2025-11-04,12115882.0,household,entsog
LU,2025-11-04,7978829.0,industry-power,entsog
LU,2025-11-05,13066728.0,household,entsog
LU,2025-11-05,7376546.0,industry-power,entsog
LU,2025-11-06,13972037.0,household,entsog
LU,2025-11-06,7285394.0,industry-power,entsog
LU,2025-11-07,14562105.0,household,entsog
LU,2025-11-07,7775992.0,industry-power,entsog
LU,2025-11-08,14655102.0,household,entsog
LU,2025-11-08,7518140.0,industry-power,entsog
LU,2025-11-09,13305431.0,household,entsog
LU,2025-11-09,5338169.0,industry-power,entsog
LU,2025-11-10,15569814.0,household,entsog
LU,2025-11-10,7242609.0,industry-power,entsog
LU,2025-11-11,14675613.0,household,entsog
LU,2025-11-11,6880561.0,industry-power,entsog
LU,2025-11-12,14283116.0,household,entsog
LU,2025-11-12,7393044.0,industry-power,entsog
LU,2025-11-13,12333183.0,household,entsog
LU,2025-11-13,7056679.0,industry-power,entsog
LU,2025-11-14,11299718.0,household,entsog
LU,2025-11-14,8038205.0,industry-power,entsog
LU,2025-11-15,10337349.0,household,entsog
LU,2025-11-15,7494919.0,industry-power,entsog
LU,2025-11-16,12120371.0,household,entsog
LU,2025-11-16,5838816.0,industry-power,entsog
LU,2025-11-17,17763338.0,household,entsog
LU,2025-11-17,8129110.0,industry-power,entsog
LU,2025-11-18,20024377.0,household,entsog
LU,2025-11-18,7683162.0,industry-power,entsog
LU,2025-11-19,21277404.0,household,entsog
LU,2025-11-19,7896429.0,industry-power,entsog
LU,2025-11-20,21982242.0,household,entsog
LU,2025-11-20,8448693.0,industry-power,entsog
LU,2025-11-21,23086936.0,household,entsog
LU,2025-11-21,9443438.0,industry-power,entsog
LU,2025-11-22,24057691.0,household,entsog
LU,2025-11-22,8768091.0,industry-power,entsog
LU,2025-11-23,23427858.0,household,entsog
LU,2025-11-23,6290851.0,industry-power,entsog
LU,2025-11-24,21510427.0,household,entsog
LU,2025-11-24,8487968.0,industry-power,entsog
LU,2025-11-25,21076731.0,household,entsog
LU,2025-11-25,8680248.0,industry-power,entsog
LU,2025-11-26,22039345.0,household,entsog
LU,2025-11-26,8860815.0,industry-power,entsog
LU,2025-11-27,22155596.0,household,entsog
LU,2025-11-27,8254102.0,industry-power,entsog
LU,2025-11-28,19801871.0,household,entsog
LU,2025-11-28,7810661.0,industry-power,entsog
LU,2025-11-29,16573205.0,household,entsog
LU,2025-11-29,6853458.0,industry-power,entsog
LU,2025-11-30,18156801.0,household,entsog
LU,2025-11-30,5847342.0,industry-power,entsog
LU,2025-12-01,20948852.0,household,entsog
LU,2025-12-01,7008023.0,industry-power,entsog
LU,2025-12-02,20363341.0,household,entsog
LU,2025-12-02,8070036.0,industry-power,entsog
LU,2025-12-03,19067540.0,household,entsog
LU,2025-12-03,7597157.0,industry-power,entsog
LU,2025-12-04,19322906.0,household,entsog
LU,2025-12-04,7771006.0,industry-power,entsog
LU,2025-12-05,19832255.0,household,entsog
LU,2025-12-05,8864695.0,industry-power,entsog
LU,2025-12-06,17251635.0,household,entsog
LU,2025-12-06,7582189.0,industry-power,entsog
LU,2025-12-07,15079323.0,household,entsog
LU,2025-12-07,6208729.0,industry-power,entsog
LU,2025-12-08,14519457.0,household,entsog
LU,2025-12-08,8353981.0,industry-power,entsog
LU,2025-12-09,15059852.0,household,entsog
LU,2025-12-09,8663193.0,industry-power,entsog
LU,2025-12-10,14992135.0,household,entsog
LU,2025-12-10,8749927.0,industry-power,entsog
LU,2025-12-11,15884016.0,household,entsog
LU,2025-12-11,8440281.0,industry-power,entsog
LU,2025-12-12,16303286.0,household,entsog
LU,2025-12-12,7483071.0,industry-power,entsog
LU,2025-12-13,15932403.0,household,entsog
LU,2025-12-13,6099186.0,industry-power,entsog
LU,2025-12-14,17775721.0,household,entsog
LU,2025-12-14,4907022.0,industry-power,entsog
LU,2025-12-15,18718351.0,household,entsog
LU,2025-12-15,6614349.0,industry-power,entsog
LU,2025-12-16,19545581.0,household,entsog
LU,2025-12-16,6562863.0,industry-power,entsog
LU,2025-12-17,18891999.0,household,entsog
LU,2025-12-17,6756494.0,industry-power,entsog
LU,2025-12-18,16601207.0,household,entsog
LU,2025-12-18,7003308.0,industry-power,entsog
LU,2025-12-19,15357859.0,household,entsog
LU,2025-12-19,6820859.0,industry-power,entsog
LU,2025-12-20,14472457.0,household,entsog
LU,2025-12-20,5001515.0,industry-power,entsog
LU,2025-12-21,15323651.0,household,entsog
LU,2025-12-21,3752884.0,industry-power,entsog
LU,2025-12-22,18665895.0,household,entsog
LU,2025-12-22,3971905.0,industry-power,entsog
LU,2025-12-23,20209568.0,household,entsog
LU,2025-12-23,3922118.0,industry-power,entsog
LU,2025-12-24,23442761.0,household,entsog
LU,2025-12-24,3422877.0,industry-power,entsog
LU,2025-12-25,24081460.0,household,entsog
LU,2025-12-25,3387715.0,industry-power,entsog
LU,2025-12-26,23483492.0,household,entsog
LU,2025-12-26,3356874.0,industry-power,entsog
LU,2025-12-27,21712802.0,household,entsog
LU,2025-12-27,3461370.0,industry-power,entsog
LU,2025-12-28,22431344.0,household,entsog
LU,2025-12-28,3762022.0,industry-power,entsog
LU,2025-12-29,24622730.0,household,entsog
LU,2025-12-29,4059881.0,industry-power,entsog
LU,2025-12-30,24736213.0,household,entsog
LU,2025-12-30,3958427.0,industry-power,entsog
LU,2025-12-31,25638339.0,household,entsog
LU,2025-12-31,3389606.0,industry-power,entsog
LU,2026-01-01,24344564.0,household,entsog
LU,2026-01-01,3658926.0,industry-power,entsog
LU,2026-01-02,25745815.0,household,entsog
LU,2026-01-02,4259861.0,industry-power,entsog
LU,2026-01-03,26171213.0,household,entsog
LU,2026-01-03,4207914.0,industry-power,entsog
LU,2026-01-04,26753595.0,household,entsog
LU,2026-01-04,4506320.0,industry-power,entsog
LU,2026-01-05,30264553.0,household,entsog
LU,2026-01-05,6408215.0,industry-power,entsog
LU,2026-01-06,29209062.0,household,entsog
LU,2026-01-06,6982543.0,industry-power,entsog
LU,2026-01-07,29981789.0,household,entsog
LU,2026-01-07,8092948.0,industry-power,entsog
LU,2026-01-08,26399920.0,household,entsog
LU,2026-01-08,8109813.0,industry-power,entsog
LU,2026-01-09,25500220.0,household,entsog
LU,2026-01-09,8557638.0,industry-power,entsog
LU,2026-01-10,26249888.0,household,entsog
LU,2026-01-10,7490563.0,industry-power,entsog
LU,2026-01-11,26568512.0,household,entsog
LU,2026-01-11,6476354.0,industry-power,entsog
LU,2026-01-12,24404929.0,household,entsog
LU,2026-01-12,7653777.0,industry-power,entsog
LU,2026-01-13,20538304.0,household,entsog
LU,2026-01-13,8188619.0,industry-power,entsog
LU,2026-01-14,19207896.0,household,entsog
LU,2026-01-14,8300208.0,industry-power,entsog
LU,2026-01-15,18376242.0,household,entsog
LU,2026-01-15,8264783.0,industry-power,entsog
LU,2026-01-16,17832237.0,household,entsog
LU,2026-01-16,7511781.0,industry-power,entsog
LU,2026-01-17,17059178.0,household,entsog
LU,2026-01-17,7303182.0,industry-power,entsog
LU,2026-01-18,21129047.0,household,entsog
LU,2026-01-18,6079269.0,industry-power,entsog
LU,2026-01-19,23547037.0,household,entsog
LU,2026-01-19,8646678.0,industry-power,entsog
LU,2026-01-20,25375272.0,household,entsog
LU,2026-01-20,9464498.0,industry-power,entsog
LU,2026-01-21,24380453.0,household,entsog
LU,2026-01-21,9225203.0,industry-power,entsog
LU,2026-01-22,24265466.0,household,entsog
LU,2026-01-22,8590748.0,industry-power,entsog
LU,2026-01-23,21591564.0,household,entsog
LU,2026-01-23,8203341.0,industry-power,entsog
LU,2026-01-24,22129338.0,household,entsog
LU,2026-01-24,7485401.0,industry-power,entsog
LU,2026-01-25,24327437.0,household,entsog
LU,2026-01-25,6059873.0,industry-power,entsog
LU,2026-01-26,23929341.0,household,entsog
LU,2026-01-26,7843766.0,industry-power,entsog
LU,2026-01-27,22835859.0,household,entsog
LU,2026-01-27,7797324.0,industry-power,entsog
LU,2026-01-28,20992691.0,household,entsog
LU,2026-01-28,7809479.0,industry-power,entsog
LU,2026-01-29,22167304.0,household,entsog
LU,2026-01-29,7646538.0,industry-power,entsog
LU,2026-01-30,22662330.0,household,entsog
LU,2026-01-30,8229356.0,industry-power,entsog
LU,2026-01-31,19213189.0,household,entsog
LU,2026-01-31,7922541.0,industry-power,entsog
LU,2026-02-01,18920415.0,household,entsog
LU,2026-02-01,5971282.0,industry-power,entsog
LU,2026-02-02,21253011.0,household,entsog
LU,2026-02-02,7858756.0,industry-power,entsog
LU,2026-02-03,21841270.0,household,entsog
LU,2026-02-03,8538729.0,industry-power,entsog
LU,2026-02-04,21588197.0,household,entsog
LU,2026-02-04,8596162.0,industry-power,entsog
LU,2026-02-05,21871210.0,household,entsog
LU,2026-02-05,8410684.0,industry-power,entsog
LU,2026-02-06,20326128.0,household,entsog
LU,2026-02-06,8002770.0,industry-power,entsog
LU,2026-02-07,18207429.0,household,entsog
LU,2026-02-07,8227560.0,industry-power,entsog
LU,2026-02-08,19883421.0,household,entsog
LU,2026-02-08,5695590.0,industry-power,entsog
LU,2026-02-09,21974982.0,household,entsog
LU,2026-02-09,6258796.0,industry-power,entsog
LU,2026-02-10,19291848.0,household,entsog
LU,2026-02-10,7545143.0,industry-power,entsog
LU,2026-02-11,17392412.0,household,entsog
LU,2026-02-11,7239672.0,industry-power,entsog
LU,2026-02-12,17344798.0,household,entsog
LU,2026-02-12,8706955.0,industry-power,entsog
LU,2026-02-13,17304229.0,household,entsog
LU,2026-02-13,8037389.0,industry-power,entsog
LU,2026-02-14,20754121.0,household,entsog
LU,2026-02-14,8298905.0,industry-power,entsog
LU,2026-02-15,21769016.0,household,entsog
LU,2026-02-15,6729565.0,industry-power,entsog
LU,2026-02-16,21701097.0,household,entsog
LU,2026-02-16,8428824.0,industry-power,entsog
LU,2026-02-17,22637308.0,household,entsog
LU,2026-02-17,9136586.0,industry-power,entsog
LU,2026-02-18,23462538.0,household,entsog
LU,2026-02-18,7525909.0,industry-power,entsog
LU,2026-02-19,21941983.0,household,entsog
LU,2026-02-19,8503808.0,industry-power,entsog
LU,2026-02-20,21051477.0,household,entsog
LU,2026-02-20,9326938.0,industry-power,entsog
LU,2026-02-21,16858759.0,household,entsog
LU,2026-02-21,8280798.0,industry-power,entsog
LU,2026-02-22,15837891.0,household,entsog
LU,2026-02-22,6751574.0,industry-power,entsog
LU,2026-02-23,16021447.0,household,entsog
LU,2026-02-23,8671451.0,industry-power,entsog
LU,2026-02-24,14509379.0,household,entsog
LU,2026-02-24,8076621.0,industry-power,entsog
LU,2026-02-25,14811097.0,household,entsog
LU,2026-02-25,7699008.0,industry-power,entsog
LU,2026-02-26,13879418.0,household,entsog
LU,2026-02-26,7307665.0,industry-power,entsog
LU,2026-02-27,12070519.0,household,entsog
LU,2026-02-27,7607165.0,industry-power,entsog
LU,2026-02-28,13442769.0,household,entsog
LU,2026-02-28,7511807.0,industry-power,entsog
LU,2026-03-01,14682552.0,household,entsog
LU,2026-03-01,5778937.0,industry-power,entsog
LU,2026-03-02,14942618.0,household,entsog
LU,2026-03-02,8137872.0,industry-power,entsog
LU,2026-03-03,14324746.0,household,entsog
LU,2026-03-03,8302007.0,industry-power,entsog
LU,2026-03-04,13800332.0,household,entsog
LU,2026-03-04,7584210.0,industry-power,entsog
LU,2026-03-05,13415232.0,household,entsog
LU,2026-03-05,7379833.0,industry-power,entsog
LU,2026-03-06,13182958.0,household,entsog
LU,2026-03-06,8428329.0,industry-power,entsog
LU,2026-03-07,12070894.0,household,entsog
LU,2026-03-07,7810286.0,industry-power,entsog
LU,2026-03-08,12018518.0,household,entsog
LU,2026-03-08,6413938.0,industry-power,entsog
LU,2026-03-09,12307100.0,household,entsog
LU,2026-03-09,7550047.0,industry-power,entsog
LU,2026-03-10,12665646.0,household,entsog
LU,2026-03-10,8023316.0,industry-power,entsog
LU,2026-03-11,14774441.0,household,entsog
LU,2026-03-11,7177164.0,industry-power,entsog
LU,2026-03-12,14910806.0,household,entsog
LU,2026-03-12,7652905.0,industry-power,entsog
LU,2026-03-13,15769153.0,household,entsog
LU,2026-03-13,8114375.0,industry-power,entsog
LU,2026-03-14,17275411.0,household,entsog
LU,2026-03-14,8392553.0,industry-power,entsog
LU,2026-03-15,16228380.0,household,entsog
LU,2026-03-15,6680988.0,industry-power,entsog
LU,2026-03-16,16827902.0,household,entsog
LU,2026-03-16,8048944.0,industry-power,entsog
LU,2026-03-17,15465787.0,household,entsog
LU,2026-03-17,8344099.0,industry-power,entsog
LU,2026-03-18,14855596.0,household,entsog
LU,2026-03-18,7638217.0,industry-power,entsog
LU,2026-03-19,13895776.0,household,entsog
LU,2026-03-19,7804775.0,industry-power,entsog
LU,2026-03-20,13420598.0,household,entsog
LU,2026-03-20,8163776.0,industry-power,entsog
LU,2026-03-21,12565528.0,household,entsog
LU,2026-03-21,8550843.0,industry-power,entsog
LU,2026-03-22,12764226.0,household,entsog
LU,2026-03-22,5605785.0,industry-power,entsog
LU,2026-03-23,13677982.0,household,entsog
LU,2026-03-23,7053241.0,industry-power,entsog
LU,2026-03-24,12920453.0,household,entsog
LU,2026-03-24,7980145.0,industry-power,entsog
LU,2026-03-25,16687608.0,household,entsog
LU,2026-03-25,7351584.0,industry-power,entsog
LU,2026-03-26,18893646.0,household,entsog
LU,2026-03-26,6725552.0,industry-power,entsog
LU,2026-03-27,17466070.0,household,entsog
LU,2026-03-27,6666921.0,industry-power,entsog
LU,2026-03-28,16908425.0,household,entsog
LU,2026-03-28,5637472.0,industry-power,entsog
LU,2026-03-29,15798437.0,household,entsog
LU,2026-03-29,5578683.0,industry-power,entsog
LU,2026-03-30,17687230.0,household,entsog
LU,2026-03-30,6254857.0,industry-power,entsog
LU,2026-03-31,17115816.0,household,entsog
LU,2026-03-31,6592348.0,industry-power,entsog
LU,2026-04-01,15606735.0,household,entsog
LU,2026-04-01,6244890.0,industry-power,entsog
LU,2026-04-02,15084128.0,household,entsog
LU,2026-04-02,7090695.0,industry-power,entsog
LU,2026-04-03,14131648.0,household,entsog
LU,2026-04-03,7537612.0,industry-power,entsog
LU,2026-04-04,11435110.0,household,entsog
LU,2026-04-04,6739306.0,industry-power,entsog
LU,2026-04-05,11432275.0,household,entsog
LU,2026-04-05,5152564.0,industry-power,entsog
LU,2026-04-06,11712819.0,household,entsog
LU,2026-04-06,6775300.0,industry-power,entsog
LU,2026-04-07,10772382.0,household,entsog
LU,2026-04-07,7781907.0,industry-power,entsog
LU,2026-04-08,9415718.0,household,entsog
LU,2026-04-08,6653345.0,industry-power,entsog
LU,2026-04-09,8609344.0,household,entsog
LU,2026-04-09,7590795.0,industry-power,entsog
LU,2026-04-10,10100565.0,household,entsog
LU,2026-04-10,7753595.0,industry-power,entsog
LU,2026-04-11,9322485.0,household,entsog
LU,2026-04-11,7305761.0,industry-power,entsog
LU,2026-04-12,10919559.0,household,entsog
LU,2026-04-12,5508566.0,industry-power,entsog
LU,2026-04-13,13311996.0,household,entsog
LU,2026-04-13,7328104.0,industry-power,entsog
LU,2026-04-14,12086479.0,household,entsog
LU,2026-04-14,8078119.0,industry-power,entsog
LU,2026-04-15,10455107.0,household,entsog
LU,2026-04-15,7528693.0,industry-power,entsog
LU,2026-04-16,9002570.0,household,entsog
LU,2026-04-16,7673625.0,industry-power,entsog
LU,2026-04-17,8719868.0,household,entsog
LU,2026-04-17,7979723.0,industry-power,entsog
LU,2026-04-18,7036076.0,household,entsog
LU,2026-04-18,7882735.0,industry-power,entsog
LV,2020-01-01,37049198.0,total,entsog
LV,2020-01-02,38557701.0,total,entsog
LV,2020-01-03,37767004.0,total,entsog
LV,2020-01-04,38436680.0,total,entsog
LV,2020-01-05,42797603.0,total,entsog
LV,2020-01-06,41536414.0,total,entsog
LV,2020-01-07,40095816.0,total,entsog
LV,2020-01-08,40062601.0,total,entsog
LV,2020-01-09,46325868.0,total,entsog
LV,2020-01-10,47255638.0,total,entsog
LV,2020-01-11,38621419.0,total,entsog
LV,2020-01-12,36971991.0,total,entsog
LV,2020-01-13,48309269.0,total,entsog
LV,2020-01-14,43562149.0,total,entsog
LV,2020-01-15,35995394.0,total,entsog
LV,2020-01-16,40019616.0,total,entsog
LV,2020-01-17,43971349.0,total,entsog
LV,2020-01-18,38783535.0,total,entsog
LV,2020-01-19,39218353.0,total,entsog
LV,2020-01-20,45846664.0,total,entsog
LV,2020-01-21,36328564.0,total,entsog
LV,2020-01-22,42287852.0,total,entsog
LV,2020-01-23,45704523.0,total,entsog
LV,2020-01-24,35457021.0,total,entsog
LV,2020-01-25,37768221.0,total,entsog
LV,2020-01-26,35254848.0,total,entsog
LV,2020-01-27,40933704.0,total,entsog
LV,2020-01-28,52314524.0,total,entsog
LV,2020-01-29,51533217.0,total,entsog
LV,2020-01-30,49423742.0,total,entsog
LV,2020-01-31,44914375.0,total,entsog
LV,2020-02-01,33377104.0,total,entsog
LV,2020-02-02,35537323.0,total,entsog
LV,2020-02-03,43699123.0,total,entsog
LV,2020-02-04,57263643.0,total,entsog
LV,2020-02-05,52022798.0,total,entsog
LV,2020-02-06,54387837.0,total,entsog
LV,2020-02-07,53652999.0,total,entsog
LV,2020-02-08,39939468.0,total,entsog
LV,2020-02-09,35958205.0,total,entsog
LV,2020-02-10,35173746.0,total,entsog
LV,2020-02-11,42573975.0,total,entsog
LV,2020-02-12,53029417.0,total,entsog
LV,2020-02-13,53163722.0,total,entsog
LV,2020-02-14,52131924.0,total,entsog
LV,2020-02-15,36699428.0,total,entsog
LV,2020-02-16,32342488.0,total,entsog
