Date;Area;Total_consumption;Consumption_industrial_customers_except_HMS;Consumption_public_distribution;Consumption_HMS_customers;Consumption_PIRR;Forecast_estimated_on_D-5_Forecast_GRTgaz_total;Forecast_estimated_on_D-4_Forecast_GRTgaz_total;Forecast_estimated_on_D-3_Forecast_GRTgaz_total;Forecast_estimated_on_D-2_Forecast_GRTgaz_total;Forecast_estimated_on_D-1_before_5PM_Forecast_GRTgaz_total;Forecast_estimated_on_D-1_after_5PM_Forecast_GRTgaz_total;Forecast_estimated_on_D_before_3PM_Forecast_GRTgaz_total;Forecast_estimated_on_D_after_3PM_Forecast_GRTgaz_total;Forecast_GRTgaz_1_indus_except_HMS;Forecast_GRTgaz_2_indus_except_HMS;Forecast_GRTgaz_3_indus_except_HMS;Forecast_estimated_on_D-2_indus_except_HMS;Forecast_estimated_on_D-1_before_5PM_indus_except_HMS;Forecast_estimated_on_D-1_after_5PM_indus_except_HMS;Forecast_estimated_on_D_before_3PM_indus_except_HMS;Forecast_GRTgaz_8_indus_except_HMS;Forecast_estimated_on_D-5_public_distribution;Forecast_estimated_on_D-4_public_distribution;Forecast_estimated_on_D-3_public_distribution;Forecast_estimated_on_D-2_public_distribution;Forecast_estimated_on_D-1_before_5PM_public_distribution;Forecast_estimated_on_D-1_after_5PM_public_distribution;Forecast_estimated_on_D_before_3PM_public_distribution;Forecast_estimated_on_D_after_3PM_public_distribution;Forecast_estimated_on_D-5_HMS;Forecast_estimated_on_D-4_HMS;Forecast_estimated_on_D-3_HMS;Forecast_estimated_on_D-2_HMS;Forecast_estimated_on_D-1_before_5PM_HMS;Forecast_estimated_on_D-1_after_5PM_HMS;Forecast_estimated_on_D_before_3PM_HMS;Forecast_estimated_on_D_after_3PM_HMS;Forecast_estimated_on_D-5_PIRR;Forecast_estimated_on_D-4_PIRR;Forecast_estimated_on_D-3_PIRR;Forecast_estimated_on_D-2_PIRR;Forecast_estimated_on_D-1_before_5PM_PIRR;Forecast_estimated_on_D-1_after_5PM_PIRR;Forecast_estimated_on_D_before_3PM_PIRR;Forecast_estimated_on_D_after_3PM_PIRR;Forecast_shippers_D-1_02PM;Forecast_shippers_D-1_04PM;Forecast_shippers_D-1_06PM;Forecast_shippers_D-1_08PM;Forecast_shippers_D-1_09PM;Forecast_shippers_D-1_10PM;Forecast_shippers_D-1_11PM;Forecast_shippers_D-1_00AM;Forecast_shippers_D-1_01AM;Forecast_shippers_D-1_02AM;Forecast_shippers_D-1_03AM;Forecast_shippers_D_04AM;Forecast_shippers_D_05AM;Forecast_shippers_D_06AM;Forecast_shippers_D_07AM;Forecast_shippers_D_08AM;Forecast_shippers_D_09AM;Forecast_shippers_D_10AM;Forecast_shippers_D_11AM;Forecast_shippers_D_12PM;Forecast_shippers_D_13PM;Forecast_shippers_D_02PM;Forecast_shippers_D_03PM;Forecast_shippers_D_04PM;Forecast_shippers_D_05PM;Forecast_shippers_D_06PM;Forecast_shippers_D_07PM;Forecast_shippers_D_08PM;Forecast_shippers_D_09PM;Forecast_shippers_D_10PM;Forecast_shippers_D_11PM;Forecast_shippers_D_12AM;Forecast_shippers_D_01AM;Forecast_shippers_D_02AM;Forecast_shippers_D_03AM;Average_temperature
18/01/2013;"North L";300389202;47268383;253120819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;294952562;295897969;299903149;310184425;310184425;310184425;310184425;310184425;310184425;310184425;310184425;310184425;310184425;310184425;310184425;310184425;310184425;310184425;309242656;309242656;309169452;309595386;309537168;300213438;300444722;300602493;301169266;301169266;301169266;301169266;301169266;301169266;301169266;301169266;301169266;-2.8
19/01/2013;"North L";276971570;41718991;235252579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;269060525;265876032;270517449;270258156;273999713;273999713;273499713;273499713;273499713;273499713;273499713;273499713;273499713;273499713;273499713;273499713;273499713;273499713;273499713;273499713;273517609;273517609;273517609;273517609;273968068;273968068;273968068;273968068;273968068;272968068;272968068;272968068;272968068;272968068;272968068;-2.9
20/01/2013;"North L";280000544;42496373;237504171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;271561433;271579913;271777352;275777352;275777352;275777352;275777352;275777352;275777352;275777352;275777352;271577352;271577352;271577352;271577352;271577352;271577352;271577352;271577352;271577352;272177352;272011325;272011325;272011325;277207742;277207742;276057742;276057742;276057742;276057742;276057742;276057742;276057742;276057742;276057742;-4.1
21/01/2013;"North L";275861538;46408950;229452588;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;282713155;282712865;291218768;291218581;291037481;291037481;290362481;290362481;290362481;290362481;290362481;290362481;290362481;290362481;290362481;290362481;290362481;290287320;290287320;290291039;289991697;289991697;290371792;290442195;290228467;290228467;290046895;290271966;290271966;290271966;290271966;290271966;290271966;290271966;290271966;-0.1
22/01/2013;"North L";279491857;48308269;231183588;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;278321446;279602341;279980185;283166673;283166673;283166673;283166673;283166673;283166673;283166673;283166673;283166673;283166673;283166673;283166673;283166673;283166673;282954790;282954790;275818934;275802734;275802734;275802734;274998245;275085668;275085668;275072951;274910133;274910133;274910133;274910133;274910133;274910133;274910133;274910133;-1.9
23/01/2013;"North L";286708913;48083633;238625280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;275922352;280064000;281716154;285030813;285030813;285030813;285030813;285030813;285030813;285030813;285030813;285030813;285030813;285030813;285030813;285030813;285030813;284876655;282797822;282797822;282797822;282597822;282647453;282642453;282568553;282568553;282768996;287650130;287650130;287650130;287524172;287524172;287524172;287524172;287524172;-3.3
24/01/2013;"North L";301735375;50148391;251586984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;287051929;288146453;272950468;282699399;282699399;282699399;282699399;282699399;282699399;282699399;282699399;282699399;282699399;282699399;282699399;282699399;282699399;279611046;279532311;296735630;296735630;295756329;295132445;295132445;295132445;292638203;288920361;288870929;288870929;288870929;288870929;288870929;290241504;290241504;290241504;-5.7
25/01/2013;"North L";306568720;48246969;258321751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;291189757;290272277;290644691;295433068;295433068;295433068;295433068;295433068;295433068;295433068;295433068;295433068;295433068;295433068;295433068;295433068;295433068;295549703;297337667;297337667;297337667;297587667;297489555;297499835;295338417;295354848;296112166;296112166;296112166;296112166;296112166;296112166;296112166;296112166;296112166;-3.8
26/01/2013;"North L";267709086;41136694;226572392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;253466912;254297385;242754220;246147040;246147040;246147040;246147040;242997040;242997040;242997040;242997040;242997040;242997040;242997040;242997040;242997040;242997040;242997040;242997040;242997040;244385806;257425223;256725223;259115185;259110156;259118797;259118797;259118797;259118797;259118797;259118797;259118797;259118797;259118797;259976459;-0.4
27/01/2013;"North L";226977694;39039018;187938676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;215948951;216028951;216037369;216037369;216037369;216037369;216037369;216037369;216037369;216037369;216037369;216037369;216037369;216037369;216037369;216037369;216037369;216037369;216037369;216037369;216360329;223830779;223830779;223810779;223821407;223821407;223821407;225302000;224895048;224895048;224895048;224529468;224529468;224529468;224529468;4.4
28/01/2013;"North L";223443207;44307426;179135781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;221884504;221944888;221954112;219503074;219503074;219503074;219503074;219503074;219503074;219503074;219503074;219503074;219503074;219503074;219503074;219503074;219503074;219326212;219326212;219095887;219075938;224997319;225542326;221568712;219258937;219525296;219519102;218998374;218987244;218987244;218987244;218987244;218987244;218987244;218987244;6.8
29/01/2013;"North L";187529497;43627445;143902052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;185275184;182903179;184151988;185522676;185511322;185511322;186911322;186911322;186911322;186911322;186911322;186911322;186911322;186911322;186911322;186911322;186911322;186763572;186763572;186763572;185863572;185913572;185538334;185543334;185286144;185602448;187851262;187851262;187851262;187851262;187851262;187851262;187851262;187851262;187851262;11.5
30/01/2013;"North L";178764046;41753692;137010354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180979343;185844349;185912234;186960995;186960995;186960995;180638795;180638795;180638795;180638795;180638795;180638795;180638795;180638795;180638795;180638795;180638795;180529853;180529853;180529853;180529853;180607293;180564150;179527709;179339850;176841739;176841739;179000707;178610931;178660552;178660552;178660552;178660552;178660552;178660552;10.2
31/01/2013;"North L";196795977;42196425;154599552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;184146949;188049662;186248300;187290005;187290005;188243687;188243687;188243687;188243687;188243687;188243687;188243687;188243687;188243687;188243687;188243687;188243687;187648550;187648550;187648550;187538470;187538470;183298918;183297244;181158026;186051110;186165031;186118996;186118996;186118996;186118996;186118996;186118996;186118996;186118996;8.1
01/02/2013;"North L";196717963;38982273;157735690;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52711491;184604928;191185706;191198646;191198646;202758455;202758455;202758455;202758455;202758455;202758455;202758455;202758455;202758455;202758455;202758455;202758455;202261651;202261651;202261651;201831651;201831651;198060416;198149097;198093030;197053551;196707888;205397796;205397796;205397796;205397796;205397796;205397796;205397796;205397796;5.3
02/02/2013;"North L";207203558;36682245;170521313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;200769995;201974266;200536635;210359881;210359881;210359881;210359881;210359881;210359881;210359881;210359881;210359881;210359881;210359881;210359881;210359881;210359881;210359881;210358641;210358641;210358641;200982133;200982133;200960883;200952475;200721789;200721789;200721789;200721789;200721789;200721789;200721789;197386731;197386731;197386731;3.3
03/02/2013;"North L";200660161;35562009;165098152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197476785;197454969;196489798;196489798;196489798;196489798;196489798;196489798;193136975;193136975;192852938;192852938;192852938;192852938;192852938;192852938;192852938;192852938;192852938;192852938;194752938;195013757;195544978;195562272;202753709;201722488;201722488;201722488;201722488;201722488;201722488;201722488;201722488;201722488;201722488;5.7
04/02/2013;"North L";195632060;38753673;156878387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;207246292;207866393;210084826;210077826;210077826;210077826;210077826;210077826;210077826;210077826;210077826;210077826;210077826;210077826;210077826;210077826;210077826;209787956;209787956;209790948;209690948;209190948;205949532;205826521;205690852;207054020;207286751;206819670;206003965;206003965;206003965;206003965;206003965;206003965;206003965;8.2
05/02/2013;"North L";227108092;42678493;184429599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;215182979;212693488;215131409;216683296;216683296;216683296;216683296;216683296;216683296;216683296;216683296;218683296;218683296;218683296;218683296;218683296;218683296;218894124;218894124;218894124;220739883;220989883;221156899;221115899;222509403;221580939;221574587;221370682;221394047;221394047;221394047;221394047;221394047;222025954;222025954;3
06/02/2013;"North L";236133768;43848662;192285106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;234483332;234626555;233209169;233007046;233007046;235072545;235072545;235072545;236245782;236245782;236245782;236245782;236245782;236245782;236245782;236245782;236245782;236183444;236183444;236183444;236183444;239053933;239027829;238950475;239097453;239097453;239737583;236791443;236791443;236449679;236252124;236252124;236252124;236252124;236252124;3.2
07/02/2013;"North L";243097992;44112973;198985019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;235905973;243431785;245691024;247713648;247713648;247713648;247713648;248113648;248113648;248113648;248113648;248113648;248113648;248113648;248113648;248113648;248113648;248093711;248093711;248093711;248155946;250714655;250586749;250821805;246569197;246569197;245970753;245777919;245784821;245784821;245784821;245784821;245784821;245784821;245784821;2.2
08/02/2013;"North L";238960956;41840345;197120611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;249156617;252963736;253061486;259866472;258309226;258309226;258309226;258309226;258309226;258309226;258309226;258309226;258309226;258309226;258309226;258309226;258309226;256290953;248300957;248300957;248300957;249168256;249150302;249174090;249295787;249385035;249081270;249394685;249394685;249694685;249494685;249494685;249494685;249494685;249494685;1.6
09/02/2013;"North L";231466993;38240716;193226277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;235230990;235922170;243015112;246241920;246241920;245251920;245251920;245251920;245251920;245251920;245251920;245251920;245251920;245251920;245251920;245251920;245251920;245251920;245251920;245251920;245251920;246381497;246381497;246381497;246389912;245457936;245457936;245457936;244971153;244671153;244671153;244671153;244671153;244671153;244671153;-0.4
10/02/2013;"North L";245111972;37843120;207268852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;244320141;244328574;245161439;245161439;245161439;245161439;244826439;244826439;244826439;244826439;244826439;244826439;244826439;244826439;244826439;244826439;244826439;244826439;244826439;244826439;245072746;244472746;244472746;244472746;237109489;237109489;237109489;236921192;236474885;236474885;236474885;236474885;236474885;236474885;236474885;0
11/02/2013;"North L";261288300;43632221;217656079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;256964670;259767670;262004580;262004580;262004580;262004580;262004580;262004580;262004580;262004580;262004580;262004580;262004580;262004580;262004580;262004580;262004580;260461678;260461678;260461678;258777887;259353090;259528004;259528004;261079123;261279123;264034006;264156731;264156731;264156731;264156731;264156731;264156731;264156731;264156731;0.3
12/02/2013;"North L";268224194;44688778;223535416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;268203438;268372168;268964983;277979455;278206312;278206312;278206312;278206312;280947737;280947737;280947737;280947737;280947737;280947737;280947737;280947737;280947737;282379467;282579467;;;;;283024563;283125035;282545902;282341393;282216766;275102384;275102384;275157443;275157443;275157443;275157443;275157443;-0.9
13/02/2013;"North L";268500301;44893019;223607282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;279109219;291140312;291144527;286105638;282339268;282339268;282339268;282339268;282339268;282339268;282339268;282339268;282339268;282339268;282339268;282339268;282339268;281865903;281865903;281865903;281865903;282115903;282718398;274111491;274269475;274665026;274654607;270663248;270693990;270693990;270693990;270693990;270595450;270595450;270595450;-0.5
14/02/2013;"North L";268443917;42850358;225593559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;259754180;253918108;253640223;255495850;255497041;255497041;255497041;255497041;255497041;255497041;255497041;255497041;255497041;255497041;255497041;255497041;255497041;256828123;256828123;256828123;256126924;256126924;255697707;253750194;254909547;254861778;254529271;254051727;253935362;253935362;253935362;253935362;253935362;253935362;253935362;0.4
15/02/2013;"North L";210488740;39130966;171357774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;221936961;221851403;227840709;229512169;229512169;229512169;229512169;229512169;229512169;229512169;229512169;229512169;229512169;229512169;229512169;229512169;229512169;229902791;229902791;229902791;229902791;229902791;230414868;230414868;230581920;230389973;230684905;236175720;236175720;236175720;236175720;236175720;235988820;235988820;235988820;5.3
16/02/2013;"North L";192445138;35471399;156973739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;198299102;201868931;202262173;208924857;208924857;208924857;208924857;208924857;208924857;208924857;208924857;208924857;208924857;208924857;208924857;208924857;208924857;208924857;208924857;208924857;208924857;208924857;208924857;208870455;208732450;208713450;208145741;192248276;192248276;192248276;192248276;192248276;191835806;191835806;191835806;4.7
17/02/2013;"North L";200264485;36176039;164088446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;213339015;213303115;212948615;199828906;199828906;199828906;199828906;199828906;199828906;199828906;199828906;199828906;199828906;199828906;199828906;199828906;199828906;199828906;199828906;199828906;199828906;200922381;200922381;200922381;203524592;203524592;203524592;203524592;202886409;202886409;202886409;202886409;202886409;202886409;202886409;3
18/02/2013;"North L";223227034;41744277;181482757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;231622254;231588725;232186770;232186770;232186770;232186770;232186770;229386770;229386770;229386770;229386770;229386770;229386770;229386770;229386770;229386770;229386770;228857439;228857439;228611079;228415433;228315433;227522277;225362690;226821582;226771712;226624710;226624710;226624710;226624710;226624710;226624710;226624710;226624710;226624710;2.1
19/02/2013;"North L";220939944;42850052;178089892;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;224599985;221727766;222063824;224797532;227870827;227870827;227870827;227870827;227870827;228336324;228336324;228336324;228336324;228336324;228336324;228336324;228336324;228327696;228987607;228987607;229065500;225323277;225428675;224759961;224746633;225077346;225090939;225548686;225548686;225548686;225548686;225548686;225548686;225548686;225548686;2.8
20/02/2013;"North L";234918332;43120237;191798095;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;234218968;240496077;236122828;240953010;240953010;240953010;240953010;240953010;240953010;240953010;240953010;240953010;240953010;240953010;240953010;240953010;240953010;240935457;238068027;238048536;237448536;237448536;237714566;237714566;237686661;236948689;236500651;236500651;236500651;236500651;236500651;236500651;236500651;236500651;236500651;1.2
21/02/2013;"North L";266685730;44457404;222228326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;253311888;256465943;259292721;257050344;257050344;257050344;257050344;257050344;256821941;256821941;256821941;256821941;256821941;256821941;256821941;256821941;256821941;256535258;256535258;256535258;256635258;256935258;256935258;256935258;257060258;257967804;257890999;255944336;255944336;255944336;255944336;255944336;255944336;255944336;255944336;-1.2
22/02/2013;"North L";278852370;42832812;236019558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;257015448;257015448;261850856;263524894;263524894;263524894;263524894;263524894;263524894;263524894;263524894;263524894;263524894;263524894;263524894;263524894;263524894;260402607;260402607;260402607;261254426;264469969;265144050;265144050;265163661;265271788;265284158;264534592;264534592;264534592;264534592;264534592;264534592;264534592;264534592;-1.3
23/02/2013;"North L";263527538;38049204;225478334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;241099777;242533296;242688992;248744142;248744142;248744142;248744142;248744142;248744142;248744142;248744142;248744142;248744142;248744142;248744142;248744142;248744142;248744142;248744142;248744142;248744142;248744142;250164960;250179960;254277388;254277388;254277388;254277388;254277388;254277388;254277388;254277388;254277388;254277388;254277388;-0.7
24/02/2013;"North L";249852646;37604819;212247827;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;233575416;236681853;239155986;239173102;239173102;239173102;239173102;239173102;239173102;239173102;239173102;239173102;239173102;239173102;239173102;239173102;239173102;239173102;243516912;243516912;243516912;245516912;248310999;248310999;250514775;250514775;250514775;250380780;250380780;250380780;250380780;250380780;250380780;250380780;250380780;0.5
25/02/2013;"North L";258469914;42273724;216196190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;252539602;254668615;256963801;258463838;258329515;258329515;258329515;258329515;258329515;258329515;258329515;258329515;258329515;258329515;258329515;258329515;258329515;258520819;254412214;255612214;256712214;256812214;256771809;258417041;256548792;257219947;257196184;257008213;257008213;257008213;257008213;257008213;257008213;257008213;257008213;1.8
26/02/2013;"North L";246645016;43555902;203089114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;239228195;243022238;243773830;243893247;243893247;243893247;243893247;243893247;243893247;243893247;243893247;243893247;243893247;243893247;243893247;243893247;243893247;243757149;243750647;242183903;242083903;241883903;242543719;242516285;242745688;242785304;243421641;243587342;243587342;243587342;243587342;243587342;243587342;243587342;243587342;3.2
27/02/2013;"North L";257162878;44278898;212883980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;224089177;226216743;227830525;237173997;237173997;237173997;237173997;237173997;237173997;237173997;237173997;237173997;237173997;237173997;237173997;237173997;237173997;237273027;237273027;236740332;236882970;236882970;236918146;237306689;237318185;237318185;245259245;245324197;245324197;245324197;245324197;245324197;245324197;245324197;245324197;2.5
28/02/2013;"North L";253400487;43551329;209849158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;224952114;229226092;229295870;236972723;236972723;236972723;236972723;236972723;236972723;236972723;236972723;236972723;236972723;236972723;236972723;236972723;236972723;237467181;237467181;237467181;237567181;238097181;250463276;250443207;252005380;252947366;253301345;253807399;253807399;253807399;253807399;253807399;253807399;253807399;253807399;1.5
01/03/2013;"North L";239123193;41652513;197470680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;226708804;230810601;235611190;237760728;237760728;237760728;237760728;237760728;237760728;237760728;237760728;237760728;237760728;237760728;237760728;237760728;237760728;237820915;237820915;238778239;238778239;239380287;239458872;238471830;238471830;238559592;238498579;238904484;238904484;238904484;238904484;238904484;238904484;238904484;238904484;2.6
02/03/2013;"North L";221776133;36872716;184903417;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;208672034;213065295;213123162;217087272;217087272;217087272;217087272;216006685;216006685;216006685;216006685;216006685;216006685;216006685;216006685;216006685;216006685;216006685;216006685;216006685;216006685;216006685;217604243;217604243;218028344;217854702;217862298;220062797;220059160;220059160;220059160;220059160;220059160;220059160;220059160;2.5
03/03/2013;"North L";211621311;36957177;174664134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;211191426;211191426;211195117;212003808;212003808;212003808;212003808;212003808;212003808;212003808;212003808;212003808;212003808;212003808;212003808;212003808;212003808;212003808;210427636;210427636;210427636;210429606;210429606;210429606;210399904;210399904;209931680;209931680;209931680;209931680;209931680;209931680;209931680;209931680;209931680;3.3
04/03/2013;"North L";203835176;41061597;162773579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;217732403;217803656;217803293;215749956;215749956;215749956;215749956;214404779;214404779;214404779;214404779;214404779;214404779;214404779;214404779;214404779;214404779;214404779;217986547;217986547;217686547;217646817;217003296;216881553;213465771;213573264;214114855;214405159;214405159;214405159;214405159;214405159;214405159;214405159;214405159;5.8
05/03/2013;"North L";169948639;39856993;130091646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;188139630;188640512;184982348;185383788;185383788;185383788;185383788;185383788;185383788;185383788;185383788;185383788;185383788;185383788;185383788;185383788;185383788;185191419;185191419;;185867400;185917400;184380672;184323576;177892922;177797449;177797449;177955904;177955904;177955904;177955904;177955904;177955904;177955904;177955904;9.1
06/03/2013;"North L";148027718;37764626;110263092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;167628953;167695827;165206262;166785141;166785141;166785141;166785141;166785141;167823933;167823933;167823933;167823933;167823933;167823933;167823933;167823933;167823933;167823933;167598552;167598552;167655746;167607903;167034479;163774288;163764288;156853133;157136210;157136210;157136210;157136210;157136210;157136210;157136210;157136210;157136210;10.7
07/03/2013;"North L";153625497;39352421;114273076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162058360;160635535;155726594;155311797;155311797;154322828;154322828;154322828;154322828;154322828;154322828;154322828;154322828;154322828;154322828;154322828;154322828;154202068;154202068;154202068;153500468;153442859;153844044;155595654;155545654;155367905;151792207;151992207;151992207;151992207;151992207;151992207;151992207;151992207;151992207;9.8
08/03/2013;"North L";153781158;38493431;115287727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;145345498;146796988;150800725;147066517;147066517;147066517;147066517;147066517;146334957;146334957;146334957;146334957;146334957;146334957;146334957;146334957;146334957;146296201;146296201;146296201;146813240;147067600;146641539;146641539;146724647;146791219;146975608;146975608;149971157;149971157;149813748;149813748;149831904;149831904;149831904;10.3
09/03/2013;"North L";151770976;34125607;117645369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;142963173;142409499;142525947;143579100;149437169;149437169;149437169;149437169;149437169;149437169;149437169;149437169;149437169;149437169;149437169;149437169;149437169;149437169;149437169;149437169;144337208;144337208;144337208;144337208;147214275;147214275;147214275;147214275;147214275;147214275;147214275;147214275;147214275;147214275;147214275;8
10/03/2013;"North L";197517307;36149718;161367589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180513795;180513795;183842919;183842919;183842919;183842919;183842919;183842919;182059668;182059668;182059668;182059668;182059668;182059668;182059668;182059668;182059668;182059668;182059668;182059668;182059668;182059668;188191098;188191098;188291951;189832805;189832805;189832805;189832805;190032864;190032864;190032864;189932494;189932494;189932494;2.3
11/03/2013;"North L";279247979;45788517;233459462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;249779186;253770416;255094293;255094293;255094293;255094293;255094293;253194293;253194293;253194293;253194293;253194293;253194293;253194293;253194293;253194293;253194293;253778794;253778794;255310689;255505183;255305183;256034263;259629234;259940104;260122630;260169963;260300081;260300081;260300081;260300081;260300081;260300081;260300081;260300081;-2.4
12/03/2013;"North L";284557718;39595788;244961930;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;268335260;276552470;278252470;282818490;282818490;282818490;282418490;282418490;282418490;282418490;282418490;282418490;282418490;282418490;282418490;282418490;282418490;282751634;282751634;282751634;282751634;284828389;287839884;295935744;297237890;302975139;302784962;302739976;302738992;302738992;302738992;302738992;302738992;302738992;302738992;-4.2
13/03/2013;"North L";266957120;41996406;224960714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;279998557;287374800;308505860;312405505;312405505;312405505;312405505;312405505;312405505;312405505;312405505;312405505;312405505;312405505;312405505;312405505;312405505;312458590;312458590;312458590;299102065;300052065;299161632;299309843;291186393;291244480;291532932;291532932;291532932;291532932;291532932;291532932;291532932;291532932;291532932;-2.7
14/03/2013;"North L";253732157;43342020;210390137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;280701277;282511234;284053663;285923088;285923088;285923088;285923088;285923088;285923088;285923088;285923088;285923088;285923088;285923088;285923088;285923088;285923088;285485751;285485751;274499863;274249863;273416940;273137153;263141016;266088440;265637047;266084107;266097790;266097790;266097790;265597790;265597790;265297790;265297790;265297790;-0.7
15/03/2013;"North L";245558823;43153601;202405222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;245609206;240422761;242629151;242466900;242948791;242948791;242948791;242948791;242948791;242948791;242948791;242948791;242948791;242948791;242948791;242948791;242948791;242710492;242710492;241072544;241072544;233541399;233541399;229936654;228925977;228616282;228427227;228427227;228427227;228427227;228427227;228427227;228427227;228427227;228427227;2.6
16/03/2013;"North L";210288981;36893475;173395506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;190744949;190436827;188478346;191168219;191168219;190512219;190512219;190512219;190512219;190512219;190512219;190512219;190512219;190512219;190512219;190512219;190512219;190512219;190512219;190512219;190512219;189986760;189986760;190003162;198441333;198441333;198441333;198441333;198441333;198441333;198441333;198441333;198083454;198083454;198083454;5.2
17/03/2013;"North L";191555827;35492611;156063216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;175324885;176435038;185790308;185790308;185790308;185790308;185790308;185790308;185790308;185790308;185790308;185790308;185790308;185790308;185790308;185790308;185790308;185790308;185790308;185790308;185790308;185790308;187077435;187077435;187362149;187368930;187368930;187368930;187366930;187006157;187006157;188537143;188537143;188537143;188537143;6
