Date;Area;Total_delivered_quantity;Consumption_industrial_customers_except_HMS;Delivered_quantity_public_distribution;Consumption_HMS_customers;Delivered_quantity_PIRR;Delivery_Forecast_estimated_on_D-5_GRTgaz_total;Delivery_Forecast_estimated_on_D-4_GRTgaz_total;Delivery_Forecast_estimated_on_D-3_GRTgaz_total;Delivery_Forecast_estimated_on_D-2_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_before_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_after_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_before_3PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_after_3PM_GRTgaz_total;Forecast_GRTgaz_1_indus_except_HMS;Forecast_GRTgaz_2_indus_except_HMS;Forecast_GRTgaz_3_indus_except_HMS;Forecast_estimated_on_D-2_indus_except_HMS;Forecast_estimated_on_D-1_before_5PM_indus_except_HMS;Forecast_estimated_on_D-1_after_5PM_indus_except_HMS;Forecast_estimated_on_D_before_3PM_indus_except_HMS;Forecast_GRTgaz_8_indus_except_HMS;Delivery_Forecast_estimated_on_D-5_public_distribution;Delivery_Forecast_estimated_on_D-4_public_distribution;Delivery_Forecast_estimated_on_D-3_public_distribution;Delivery_Forecast_estimated_on_D-2_public_distribution;Delivery_Forecast_estimated_on_D-1_before_5PM_public_distribution;Delivery_Forecast_estimated_on_D-1_after_5PM_public_distribution;Delivery_Forecast_estimated_on_D_before_3PM_public_distribution;Delivery_Forecast_estimated_on_D_after_3PM_public_distribution;Forecast_estimated_on_D-5_HMS;Forecast_estimated_on_D-4_HMS;Forecast_estimated_on_D-3_HMS;Forecast_estimated_on_D-2_HMS;Forecast_estimated_on_D-1_before_5PM_HMS;Forecast_estimated_on_D-1_after_5PM_HMS;Forecast_estimated_on_D_before_3PM_HMS;Forecast_estimated_on_D_after_3PM_HMS;Delivery_Forecast_estimated_on_D-5_PIRR;Delivery_Forecast_estimated_on_D-4_PIRR;Delivery_Forecast_estimated_on_D-3_PIRR;Delivery_Forecast_estimated_on_D-2_PIRR;Delivery_Forecast_estimated_on_D-1_before_5PM_PIRR;Delivery_Forecast_estimated_on_D-1_after_5PM_PIRR;Delivery_Forecast_estimated_on_D_before_3PM_PIRR;Delivery_Forecast_estimated_on_D_after_3PM_PIRR;Delivery_Forecast_shippers_D-1_02PM;Delivery_Forecast_shippers_D-1_04PM;Delivery_Forecast_shippers_D-1_06PM;Delivery_Forecast_shippers_D-1_08PM;Delivery_Forecast_shippers_D-1_09PM;Delivery_Forecast_shippers_D-1_10PM;Delivery_Forecast_shippers_D-1_11PM;Delivery_Forecast_shippers_D-1_00AM;Delivery_Forecast_shippers_D-1_01AM;Delivery_Forecast_shippers_D-1_02AM;Delivery_Forecast_shippers_D-1_03AM;Delivery_Forecast_shippers_D_04AM;Delivery_Forecast_shippers_D_05AM;Delivery_Forecast_shippers_D_06AM;Delivery_Forecast_shippers_D_07AM;Delivery_Forecast_shippers_D_08AM;Delivery_Forecast_shippers_D_09AM;Delivery_Forecast_shippers_D_10AM;Delivery_Forecast_shippers_D_11AM;Delivery_Forecast_shippers_D_12PM;Delivery_Forecast_shippers_D_13PM;Delivery_Forecast_shippers_D_02PM;Delivery_Forecast_shippers_D_03PM;Delivery_Forecast_shippers_D_04PM;Delivery_Forecast_shippers_D_05PM;Delivery_Forecast_shippers_D_06PM;Delivery_Forecast_shippers_D_07PM;Delivery_Forecast_shippers_D_08PM;Delivery_Forecast_shippers_D_09PM;Delivery_Forecast_shippers_D_10PM;Delivery_Forecast_shippers_D_11PM;Delivery_Forecast_shippers_D_12AM;Delivery_Forecast_shippers_D_01AM;Delivery_Forecast_shippers_D_02AM;Delivery_Forecast_shippers_D_03AM;Average_temperature
04/07/2015;"All areas";436597252;279922432;154043067;1097638;1534115;459723569;462844704;458831865;477001870;454606610;454764445;471474737;471320603;284877192;288957131;286766434;297093995;286983989;286983999;289908705;296917967;169239303;168280499;170207060;178049504;166168837;166168834;179340049;172002591;4132712;4132712;384009;384009;384009;539772;1151050;1176699;1474362;1474362;1474362;1474362;1069775;1071840;1074933;1223346;421397041;424345040;439924395;438802601;438802601;438802601;438802601;438802601;438802601;438802601;438802601;438802601;438802601;438802601;438802601;439684808;439571909;440151076;440151035;440131695;438408772;438360772;441785678;441965732;443379376;443388400;444312233;444312233;444325984;444325984;444334364;444114384;445242390;445242390;445242390;28
09/03/2015;"All areas";1577973062;420265179;1071523831;79138070;7045982;1922895719;1860704982;1820599351;1783562012;1770386209;1800657370;1758269889;1754011447;490764973;495349540;492257147;483337199;456578404;464974311;462155645;461529375;1382290739;1320515712;1281539351;1283909263;1220128711;1241319072;1200679153;1196947987;34162410;29490109;31537025;384009;79904431;80344377;81694994;81982186;15677597;15349621;15265828;15931541;13774663;14019610;13740097;13551899;1666069001;1644638099;1636310882;1649599099;1648420004;1648420004;1650371004;1646299507;1646299507;1649599507;1649599507;1649599507;1632978928;1632978928;1632978928;1632978928;1634295859;1637853751;1637636652;1636120575;1636312294;1632484902;1627916253;1625168443;1635960447;1637253368;1636977871;1637027422;1637027422;1637027422;1637027422;1637442745;1637442745;1637393907;1637393907;9.5
16/09/2015;"All areas";671363835;314833865;320924092;31057841;4548037;749976484;750750176;756372395;739032815;728860747;741316773;754632617;757375239;362580946;358035096;361845173;369655255;354505053;357007757;350139975;347385573;337135695;345536817;345666983;349090963;353831384;351810221;365743610;363699903;46009771;43028078;44516622;16083610;16435824;28382334;34063309;42190743;4250072;4150185;4343617;4202987;4088486;4116461;4685723;4099020;617193128;621929421;610945405;640925462;640925462;640925462;644501765;644501765;644501765;644501765;644501765;644261765;644261765;644261765;644261765;644612164;644612164;645489964;645283062;645690597;650500300;658974796;657635719;657216665;657758984;673251354;678060170;679448369;677682369;673497369;673306840;671939403;671985535;671985535;671985535;20.2
24/03/2015;"All areas";1758779813;432466356;1162764960;154947834;8600663;1843803327;1840790164;1883579075;1879365364;1960349757;2071692279;1901308939;1927693692;475387146;475387137;475387105;470230625;466580015;476569985;465692965;468987008;1312237453;1312202872;1312189187;1317161930;1347557424;1448890318;1288676671;1309029320;44024991;41270480;84331404;79937613;139659502;139659503;140423590;142708125;12153737;11929675;11671379;12035196;6552816;6572473;6515713;6969239;1584579005;1620452478;1686910776;1763926853;1763926853;1761769753;1761769753;1764321572;1764321572;1764321572;1764321572;1764321572;1764006572;1764006572;1764006572;1763755973;1763755973;1762609757;1762609757;1762609757;1763182326;1896671812;1896172054;1900074284;1777098894;1774174842;1775944679;1780352960;1780017964;1779925546;1780939786;1780015823;1780015823;1780015823;1780015823;9
18/10/2015;"All areas";1260880020;381136294;803588863;72007227;4147636;1374307947;1421625637;1453123710;1485531984;1462291142;1473546797;1378010837;1388988259;408977942;415873086;427616930;412460043;423773267;431922291;411737968;411885362;916341309;952189259;983291719;974419947;975232550;978489434;902342141;906944858;36601610;40891737;28633453;85255958;57063574;56938571;57712387;63930771;12387086;12671555;13581608;13396036;6221751;6196501;6218341;6227268;1313053965;1300791078;1302879838;1304988765;1306845747;1306845747;1306845747;1307109747;1304855857;1304855857;1304855857;1304855857;1304855857;1304855857;1304730857;1295036687;1295036687;1293796988;1293726371;1292485975;1292284690;1284782245;1284302245;1279951312;1280847829;1280596155;1277862494;1277862494;1277909031;1278351787;1278351787;1278194672;1278194672;1278194672;1279273658;9.2
11/12/2015;"All areas";1913462735;463628774;1272698425;170076747;7058789;2113209036;2108666808;2058358795;2057946503;2068516493;2075878542;2152222309;2090497798;521104064;521104033;503232526;504602712;513698648;513698632;507039458;502704319;1495638117;1495637965;1417053705;1412994150;1398801249;1398801258;1473539979;1427720629;75489098;71342881;117416672;119583847;148945314;154137681;162438807;150890012;20977757;20581929;20655892;20765794;7071282;9240971;9204065;9182838;1630080162;1764616473;1773784052;1867854822;1867854822;1867854822;1867854822;1867854822;1867855820;1867855820;1868488820;1868488820;1868488820;1868488820;1868488820;1868288816;1874824328;1890367437;1896220896;1901576775;1901576775;1912053806;1918010194;1925458602;1927307306;1931923790;1930973216;1934418613;1934418613;1934418613;1934358368;1934560349;1934560349;1935042349;1935042349;7.5
25/01/2015;"All areas";2044004798;434660802;1556016794;43291474;10035728;2325659541;2334255715;2353635288;2346743748;2318854949;2356258918;2287724613;2274359991;469780393;474002041;481882053;470234902;474616052;477394969;468610915;471262017;1820060941;1822272530;1833053541;1827977798;1780473750;1814230176;1759139318;1749372200;14523930;16483050;17829678;27440379;42888529;44210815;45702467;43512105;21294277;21498094;20870016;21090669;20876618;20422958;14271913;10213669;1894604866;1929521286;2027120795;2044755795;2044755795;2044755795;2044755795;2044755795;2044755795;2044755795;2044755795;2044755795;2044755795;2044755795;2044755795;2046639520;2046608464;2048350216;2048110969;2046264860;2070253840;2066865966;2066139480;2066151369;2058591084;2054834481;2059647073;2060046338;2060063254;2060063254;2060063254;2058326079;2058326079;2058326079;2058354949;3.9
12/12/2015;"All areas";1578958227;430331812;1082068545;59621886;6935984;1969437475;1879672025;1841264033;1822764241;1859831059;1861422923;1717197074;1721848519;492350514;476432352;474745577;481727944;480662471;480662506;464745118;467264319;1432046613;1356510531;1330430010;1287972547;1309471337;1309471343;1190989339;1194767093;27009419;28319835;18292930;35261933;63941654;63670324;53877593;52215630;18030929;18409307;17795516;17801817;5755597;7618750;7585024;7601477;1483292721;1581775845;1615183580;1628257339;1649750339;1649750339;1649750339;1649750339;1649750339;1649750339;1649520339;1649520339;1636229339;1636229339;1636229339;1636229339;1636229339;1633000661;1633000661;1633009337;1628388291;1627926831;1643726537;1636372062;1636909816;1635116919;1631725953;1627845811;1627537811;1627767149;1626839799;1626508352;1625158352;1625158352;1625158352;7.2
25/08/2015;"All areas";546821247;296818849;245677486;85748;4239164;587070159;587760579;568308621;589765515;566098057;569768857;592618024;591003797;312379528;307104862;301831965;313937581;299124846;302153915;313698249;316075375;252454173;258173348;253705229;256223491;253774738;254396801;269114332;270940353;19236465;19482376;9771434;16604450;9495266;9476371;6151335;133519;2999993;2999993;2999993;2999993;3703207;3741770;3654108;3854550;446807369;447131484;448692604;508746154;509903498;509903498;509903498;509903498;509903498;509903498;509903498;509903498;509903498;509903498;509903498;509973684;509973684;510518885;510518885;510503437;512898439;512898439;512343806;515270017;513369553;515204678;520432651;520832651;520858455;520858455;521301172;523135223;523135223;523135223;523135223;17.6
08/06/2015;"All areas";593963745;308821294;284414116;78588;649747;646751937;657292011;648382311;658122613;650824840;651339414;622268293;636032753;332577686;331385098;332175094;336264427;343111018;343111044;328545900;332308087;291673813;306149333;312872007;318522036;305343222;305343262;291305568;301304235;19549622;16806764;384394;385334;385228;904656;484265;532761;2950816;2950816;2950816;2950816;1985372;1980452;1932560;1887670;591169717;593153843;595539919;595539919;595539919;595539919;595539919;596479217;596479217;596479217;596479217;596479217;596479217;596479217;596479217;596479217;597480890;596411171;598040767;598089367;602118828;602495626;602182145;611673553;609865946;609265372;609185372;609185372;609185372;609185372;609231005;609441207;609441207;609441207;609441207;18.9
02/11/2015;"All areas";1512030338;427267323;919031890;161030825;4700300;1385339574;1431430058;1490115358;1543975122;1507872190;1362563992;1609082407;1625701578;476545593;478038555;475667336;485001995;444093006;425926350;443557137;447505084;865711069;907674649;890941668;927530669;892953395;765417146;1000523349;1008304728;29920329;32190149;109935669;117481567;164229578;164354346;158150033;163037466;13162583;13526705;13570685;13960891;6596211;6866150;6851888;6854300;1352218990;1403977434;1391241758;1387761758;1387153961;1388119501;1388119501;1388119501;1387374501;1387374501;1387374501;1387374501;1387374501;1387374501;1387374501;1395965027;1395965027;1400680340;1401152657;1409715336;1418207132;1421165352;1430681439;1436974639;1451506578;1468074640;1464804304;1464390304;1464458455;1468698455;1468698455;1468439520;1468630142;1468630142;1468630142;10
07/08/2015;"All areas";430746198;252375506;173721026;3383750;1265916;498863867;478960541;469850938;488851553;468145898;489281080;448818299;461499269;287107669;274109551;272086927;283724998;271724270;291781480;257692964;267168360;202595991;195690783;195677509;203040053;194276779;195177915;188425349;189898623;8265482;8265482;1191777;1191777;1191777;1360918;1782127;3194433;894725;894725;894725;894725;953072;960767;917859;1237853;416338683;412222458;426218272;446656460;446656460;446656460;446656460;446934262;446934262;446934262;446934262;446934262;446934262;446934262;446934262;446420057;446420057;446470186;446435652;446445356;446445356;440095839;438866425;439334671;439179275;437718862;437856587;437865179;437865179;437865685;437865685;438010572;438010572;438010572;438010572;25.9
26/04/2015;"All areas";726554392;329911087;393131391;144844;3367070;752657578;724722788;749711669;782895444;759402740;741878151;768357082;795097519;341327346;337593507;342036326;343095731;341665678;340146748;345139498;351207690;399914776;376678652;403543562;435489105;414255377;398146219;419901837;440793234;8006225;6574106;384009;384009;384009;384009;327054;202752;3409231;3876523;3747772;3926599;3097676;3201175;2988693;2893843;713326299;711822099;709638192;712163790;712163790;712163790;712163790;712242275;709685222;709685222;709685222;709685222;709685222;709685222;709685222;708720626;708720626;708720626;708732448;708722122;712536259;720909315;717542194;717883426;719575267;719649357;720701045;720373046;720374943;719824943;719799127;718460898;718469059;718469059;718469059;14.7
07/01/2015;"All areas";2178045046;445417392;1587597794;135064215;9965645;2391613889;2404269712;2322455274;2386212531;2525185792;2510825672;2436415054;2423943201;497381521;506260868;490692899;495907338;515371302;523520724;493980623;491359995;1810259664;1818520955;1741537559;1792664859;1856593188;1834030617;1796531054;1789396568;62247240;57434628;67948826;75016459;129641554;130116039;129934739;132026883;21725464;22053261;22275990;22623875;23579748;23158292;15968638;11159755;1824930671;2050391533;2107360512;2176676185;2177147185;2177132919;2177132919;2181505071;2181505071;2181505071;2181505071;2181507071;2181507071;2181507071;2181507071;2181507071;2186576478;2187456983;2185903066;2189903066;2193273066;2191434752;2190755971;2188289715;2190416426;2201201367;2208252056;2208252056;2208251134;2208251134;2208251134;2208274293;2215538975;2218096169;2218096169;3.6
28/11/2015;"All areas";1785826890;459211081;1230624478;88162761;7828570;1987693594;1947457277;2018054650;2003340179;1965963634;1966031728;1881245768;1828417801;492168599;489467929;486811612;482453922;496891682;496891637;478126449;476752778;1445822633;1409583617;1390153349;1378413878;1370823561;1370823503;1315309840;1283596248;29458668;28359464;120453130;122052917;89887629;89887628;79431398;59669953;20243694;20046267;20636559;20419462;8360762;8428960;8378081;8398822;1537425437;1675480879;1709732029;1748163860;1748163860;1748163860;1748163860;1754316946;1754316946;1754316946;1754316946;1754316946;1754316946;1754316946;1750695946;1750754793;1750754793;1758940680;1758940680;1760993738;1760634549;1778917887;1777776173;1775303674;1775307346;1762364859;1759216776;1758794776;1758931730;1759442730;1759722693;1759383132;1759383132;1759383132;1759383132;5.1
14/09/2015;"All areas";650877539;317618116;309395860;19391290;4472273;718046030;731584536;757800153;755807755;740953640;736702219;724010525;721577433;353183357;362003996;354787191;356089717;352162590;356352503;344531532;344197521;327571696;334791717;376119894;371019566;357676409;354342411;347441885;348009670;34702905;32302192;24432681;26223782;27457273;22453981;28553780;25973475;2588072;2486631;2460387;2474690;3657368;3553324;3483328;3396767;655624463;656312173;657264778;656786947;657374703;658230464;658230464;658230464;658230464;658149456;658149456;658149456;658149456;658149456;658149456;657770320;659548541;660049541;656559331;656499505;654378053;654378044;653874383;656496435;657192975;662826783;656107668;655496517;649146517;649146517;649378747;649563907;649563907;649563907;649563907;16.1
28/06/2015;"All areas";456031316;278514097;172727080;4246495;543644;526014461;526014464;517730808;504880064;503203636;503051141;486965650;494813591;317608261;317608259;317608263;313930040;313048553;313048553;299215291;302966720;199357877;199357882;199357877;190185356;189390415;189390415;187138186;186493389;8667664;8667664;384009;384009;384009;384009;384009;5130335;380659;380659;380659;380659;380659;228164;228164;223147;458525813;466542430;468316303;468316303;468316303;468316303;468316303;469414196;469297318;469297318;469297318;469297318;469297318;469297318;469297318;469297318;469297318;469484699;470102921;470113219;469613219;471462624;465017498;465005208;463018767;462577212;462922633;467150769;466551766;465447951;465400351;465203477;465400683;467518375;465730162;23.8
04/05/2015;"All areas";780628216;342578981;423049520;8860632;6139083;874801669;899367901;857043351;840689848;871886991;871901439;835392596;855980485;361159631;366277613;356231749;358283150;369163795;369163811;362831637;368530979;494754208;514372220;495397515;476517048;497189906;497188359;458679448;473550446;13603402;13092573;384009;384009;384009;384009;8735986;9107262;5284428;5625495;5030078;5505641;5149281;5165260;5145525;4791798;779647751;774840655;771751456;771770200;771770200;772434967;772471165;772471165;772471165;773828464;773828464;773828464;773828464;773828464;773828464;773250261;774750261;774428237;770712019;771520670;772419141;796876994;797054184;797060454;796463139;791638718;792125300;792125300;792125300;791525300;792005300;792194991;791496991;791496991;791496991;18.6
