Date;Area;Total_consumption;Consumption_industrial_customers_except_HMS;Consumption_public_distribution;Consumption_HMS_customers;Consumption_PIRR;Forecast_estimated_on_D-5_Forecast_GRTgaz_total;Forecast_estimated_on_D-4_Forecast_GRTgaz_total;Forecast_estimated_on_D-3_Forecast_GRTgaz_total;Forecast_estimated_on_D-2_Forecast_GRTgaz_total;Forecast_estimated_on_D-1_before_5PM_Forecast_GRTgaz_total;Forecast_estimated_on_D-1_after_5PM_Forecast_GRTgaz_total;Forecast_estimated_on_D_before_3PM_Forecast_GRTgaz_total;Forecast_estimated_on_D_after_3PM_Forecast_GRTgaz_total;Forecast_GRTgaz_1_indus_except_HMS;Forecast_GRTgaz_2_indus_except_HMS;Forecast_GRTgaz_3_indus_except_HMS;Forecast_estimated_on_D-2_indus_except_HMS;Forecast_estimated_on_D-1_before_5PM_indus_except_HMS;Forecast_estimated_on_D-1_after_5PM_indus_except_HMS;Forecast_estimated_on_D_before_3PM_indus_except_HMS;Forecast_GRTgaz_8_indus_except_HMS;Forecast_estimated_on_D-5_public_distribution;Forecast_estimated_on_D-4_public_distribution;Forecast_estimated_on_D-3_public_distribution;Forecast_estimated_on_D-2_public_distribution;Forecast_estimated_on_D-1_before_5PM_public_distribution;Forecast_estimated_on_D-1_after_5PM_public_distribution;Forecast_estimated_on_D_before_3PM_public_distribution;Forecast_estimated_on_D_after_3PM_public_distribution;Forecast_estimated_on_D-5_HMS;Forecast_estimated_on_D-4_HMS;Forecast_estimated_on_D-3_HMS;Forecast_estimated_on_D-2_HMS;Forecast_estimated_on_D-1_before_5PM_HMS;Forecast_estimated_on_D-1_after_5PM_HMS;Forecast_estimated_on_D_before_3PM_HMS;Forecast_estimated_on_D_after_3PM_HMS;Forecast_estimated_on_D-5_PIRR;Forecast_estimated_on_D-4_PIRR;Forecast_estimated_on_D-3_PIRR;Forecast_estimated_on_D-2_PIRR;Forecast_estimated_on_D-1_before_5PM_PIRR;Forecast_estimated_on_D-1_after_5PM_PIRR;Forecast_estimated_on_D_before_3PM_PIRR;Forecast_estimated_on_D_after_3PM_PIRR;Forecast_shippers_D-1_02PM;Forecast_shippers_D-1_04PM;Forecast_shippers_D-1_06PM;Forecast_shippers_D-1_08PM;Forecast_shippers_D-1_09PM;Forecast_shippers_D-1_10PM;Forecast_shippers_D-1_11PM;Forecast_shippers_D-1_00AM;Forecast_shippers_D-1_01AM;Forecast_shippers_D-1_02AM;Forecast_shippers_D-1_03AM;Forecast_shippers_D_04AM;Forecast_shippers_D_05AM;Forecast_shippers_D_06AM;Forecast_shippers_D_07AM;Forecast_shippers_D_08AM;Forecast_shippers_D_09AM;Forecast_shippers_D_10AM;Forecast_shippers_D_11AM;Forecast_shippers_D_12PM;Forecast_shippers_D_13PM;Forecast_shippers_D_02PM;Forecast_shippers_D_03PM;Forecast_shippers_D_04PM;Forecast_shippers_D_05PM;Forecast_shippers_D_06PM;Forecast_shippers_D_07PM;Forecast_shippers_D_08PM;Forecast_shippers_D_09PM;Forecast_shippers_D_10PM;Forecast_shippers_D_11PM;Forecast_shippers_D_12AM;Forecast_shippers_D_01AM;Forecast_shippers_D_02AM;Forecast_shippers_D_03AM;Average_temperature
23/10/2012;"North L";97449376;41522991;55926385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101876308;101554111;102220287;102315731;103827185;103827185;103827185;103827185;104127727;104127727;104127727;104127727;104127727;104127727;104127727;104127727;104127727;104127727;102415154;102415154;102415154;102485154;101679361;101654342;101654342;101887405;101887405;102281623;97716012;97716012;97716012;97716012;97156235;97156235;97156235;14.8
24/10/2012;"North L";105573612;41196862;64376750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100985217;101491076;100085835;101980976;97319638;97319638;97319638;97319638;101919638;101919638;101919638;101919638;101919638;101919638;101919638;101919638;101919638;101919638;101843786;101843786;101373524;101373524;101754235;101750235;101810072;101681374;101678920;104059073;104059073;104059073;104059073;104059073;104059073;104059073;104059073;13.4
25/10/2012;"North L";120370095;41836959;78533136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;106602309;106878922;107602369;111292004;112821292;112821292;112821292;112821292;112821292;112821292;112821292;112821292;112821292;112821292;112821292;112821292;112821292;112821292;112826750;112993317;112993317;112752347;113052924;115298449;115298449;115333175;115286110;115286110;115286110;116638712;116638712;116638712;116638712;116638712;116638712;10.7
26/10/2012;"North L";155172615;41923775;113248840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;131257041;134594905;135281992;137526931;137609797;137609797;137609797;137609797;137609797;137609797;137609797;137609797;137609797;137609797;137609797;140231663;140231663;140231663;140231663;140231663;140286408;140493382;140816019;140822034;145136906;145328125;145406074;145406074;145406074;145406074;145406074;145406074;145406074;145406074;145406074;5.1
27/10/2012;"North L";172720295;38797153;133923142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;141044086;144411723;156621143;158521383;158323491;158323491;158323491;158323491;158323491;158323491;158323491;158323491;158323491;158323491;158323491;158323491;158323491;158323491;158329416;158329416;158329416;157610768;157610768;157610768;160970352;160779283;160779283;161179283;161179283;161179283;161179283;161179283;161179283;161179283;161179283;3.9
28/10/2012;"North L";152001216;36144668;115856548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;151177728;151177956;151058011;162320064;162320064;162320064;162320064;162334064;162334064;162334064;162335064;162335064;162335064;162335064;162335064;162335064;162335064;162335064;162328388;162328388;159697038;159692098;159692098;159697098;165896119;165881622;165881622;165881622;165881622;165881622;165881622;165881622;165881622;165881622;165881622;6.3
29/10/2012;"North L";167827851;42713975;125113876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;167991122;167993122;168151150;168151150;168151150;168151150;168151150;168151150;168151150;176154617;176154617;176154617;176154617;176154617;176154617;176154617;176154617;176154617;176154617;176130705;176130705;176113471;176066313;166576784;167099861;164506861;165084860;165084860;165084860;165008728;165008728;165031466;165031466;165031466;165031466;8
30/10/2012;"North L";159146689;43879157;115267532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160489602;157547622;158498263;160625095;160625095;160625095;160625095;160625095;160625095;160625095;160625095;160625095;160625095;160625095;160625095;160625095;160625095;160625095;160500874;160479490;162133104;162183104;162232399;162607398;164309535;166147044;164804209;164804209;164804209;164804209;164804209;164804209;164804209;164804209;164804209;7.7
31/10/2012;"North L";158714914;44885204;113829710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;143999485;145188485;148169473;148625402;148625402;161621830;161621830;161621830;161621830;161621830;161621830;161621830;161621830;161621830;161621830;161621830;161621830;161244467;161244467;161244467;161244467;154591228;155515146;155544939;155570285;155541780;155237993;155237993;155980643;155980643;155980643;155980643;155980643;156150524;156150524;8.7
01/11/2012;"North L";162324397;43544703;118779694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;149631527;150840322;151177363;148273019;148273019;148273019;148273019;148273019;148273019;148273019;148273019;148273019;148273019;148273019;148273019;148273019;148273019;148269894;148269058;148269058;148269058;151061122;151061122;151047075;151169970;151161604;151161604;151161604;151875285;151875285;151834249;151834249;151834249;151833375;151833375;7.7
02/11/2012;"North L";176213366;44072679;132140687;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155167689;156937576;158286783;158286783;158288943;158288943;158288943;158288943;158288943;158288943;158288943;158288943;158288943;158288943;158288943;158288943;158288943;158401187;158401187;158404421;161039292;161022252;162047304;162106334;161756952;168649369;168433332;168433332;168522860;168522860;168522860;168522860;168522860;168522860;168522860;6.7
03/11/2012;"North L";166668374;42551869;124116505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;149039794;150010358;157307803;158407363;158407363;158407363;158407363;158407363;158407363;158407363;158407363;158407363;158407363;158407363;158407363;158407363;158407363;158407363;158422765;161875560;161875560;161898038;161898038;161965634;161965634;163547079;163547079;163547079;163048714;163030930;163030930;163030930;163030930;163134166;163134166;6.3
04/11/2012;"North L";168219989;43010469;125209520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;153972938;153998119;156100826;156100826;155948889;155953922;155953922;155953922;155953922;155953922;155953922;155953922;155953922;155953922;155953922;155953922;155953922;155953922;155973744;155973744;155973744;154813056;154813056;154813056;154813056;154852061;154929378;154929378;154929378;154929378;154929378;154929378;154929378;155014141;155014141;7.4
05/11/2012;"North L";195962126;50586002;145376124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;177546163;177546163;177546476;176540686;176540686;176540686;176540686;176540686;176540686;176540686;176540686;176540686;176540686;176540686;176540686;176540686;176540686;177046243;177432110;177432110;177884610;188910679;189036894;189072768;189424984;189708187;189386200;189386200;189386200;189386200;189386200;189386200;191157593;191157593;191157593;4.9
06/11/2012;"North L";190237346;51731327;138506019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;186600394;186610193;186850203;188210626;188210626;188210626;188210626;188210626;188210626;188210626;188210626;188210626;188210626;188210626;188210626;188210626;189632317;189692789;189719282;189719282;189719282;190221409;190662496;190716080;189483568;189703056;190434454;190434454;190434454;190434454;190219651;190219651;190219651;190219651;190219651;7.6
07/11/2012;"North L";172416977;50264449;122152528;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;171193969;171447317;170210285;171958107;171958107;171958107;171958107;171958107;171958107;171958107;171958107;171958107;171958107;171958107;171958107;171958107;171958107;171847269;171807318;171807318;173555280;173555280;173679661;173641608;173665630;174131488;174527698;173390339;173778443;173778443;173778443;173778443;173887124;173887124;173887124;10.4
08/11/2012;"North L";173576500;51531138;122045362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;168287245;172191627;171979986;172949138;172949138;172949138;172949138;172949138;172949138;172949138;172949138;172949138;172949138;172949138;172949138;172949138;172949138;172850829;172839557;172839557;174798963;172225599;172085122;173209842;173009842;172284056;172553459;172530275;172530275;172530275;172530275;172530275;172530275;172447493;172447493;9.3
09/11/2012;"North L";169059776;50423184;118636592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;157621092;156987210;165866386;166134260;166134260;166134260;166134260;166134260;166134260;166134260;166134260;166134260;166134260;166134260;166134260;166134260;166134260;165879075;165863956;165280499;165850229;165865633;165710160;165758540;165758540;165879221;165312980;165314543;165314543;165314543;165314543;165314543;165314543;165314543;165314543;8.9
10/11/2012;"North L";151715470;45274907;106440563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;143095124;146329396;146572434;145544425;145544425;145544425;145544425;145544425;145544425;146941735;146941735;146941735;146941735;146941735;146941735;146941735;146941735;146941735;146941735;146939673;146776621;146776621;149057334;149057334;149057334;149491620;146673616;146673616;146640533;146640533;146640533;146640533;146640533;146640533;146640533;9.6
11/11/2012;"North L";170750144;45196672;125553472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;155785760;160201547;160201547;156834674;156834674;156834674;156834674;156834674;156834674;156834674;157198401;157198401;157198401;157198401;157198401;157198401;157198401;161617571;161617571;161627839;161437234;161446404;161446404;161446404;161329750;166986762;166986762;166986762;166986762;166986762;166986762;166986762;167121650;167121650;167121650;5.1
12/11/2012;"North L";202109151;52250301;149858850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;192082501;192077207;196494986;196519986;196519986;196519986;196519986;196519986;196519986;196519986;196519986;196519986;196519986;196519986;196519986;196519986;196519986;196742787;196752570;196777951;195530058;195630058;195735137;195909747;195909747;196284293;195512989;195866462;195866462;195866462;195866462;195866462;195866462;195970404;195970404;6.7
13/11/2012;"North L";189710180;50853158;138857022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;182478561;191910513;192029112;193949901;193949901;193949901;193949901;193949901;193949901;193949901;193949901;193949901;193949901;193949901;193949901;193949901;193949901;193753829;193719349;193719349;193719349;193719349;193649938;193661938;191536124;192687545;193068355;193068355;193068355;193068355;193068355;193068355;193068355;193068355;193068355;8
14/11/2012;"North L";196958850;52557447;144401403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;198233935;202642423;198470945;200780724;200780724;200780724;200780724;200780724;200780724;200780724;200780724;200780724;200780724;200780724;200780724;200780724;200780724;200599402;200599402;200599402;200982295;200682295;201887045;201886118;199226755;199263506;199258453;199248703;199248703;199248703;199248703;199225999;199225999;199225999;199225999;5.6
15/11/2012;"North L";210966927;54333572;156633355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;200161008;204992953;202659912;204186142;211158851;211158851;211158851;211158851;211158851;211158851;211158851;211158851;211158851;211158851;211158851;211158851;211158851;211072017;211072017;211072017;210922017;205769058;205600147;205641464;205638084;206900944;206801203;206859885;207160392;207160392;207160392;207160392;206800831;206800831;206825577;4.8
16/11/2012;"North L";219812928;53187359;166625569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;200407668;201192168;199910675;201240286;201240286;201240286;201240286;201240286;201240286;201240286;201234303;201234303;201234303;201234303;201234303;201234303;201234303;201563792;201563792;201563792;202399999;207910321;207929938;207929938;208715695;208726280;209222541;209222541;209222541;209222541;209222541;209222541;209222541;209222541;209222541;3.3
17/11/2012;"North L";184157383;46158955;137998428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;171437029;171567007;176456273;175980259;175980259;175980259;175980259;175980259;175980259;175980259;175980259;175980259;175980259;175980259;175980259;175980259;175980259;175980259;175980259;175980259;175700259;180494861;180494861;180494861;179967844;182917823;182917823;182917823;183324178;183324178;183324178;183324178;182845946;182845946;182845946;7.1
18/11/2012;"North L";175308783;46069061;129239722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;181521187;179407393;184008105;184008105;184008105;184008105;184008105;184008105;184111601;184111601;183572013;183572013;183572013;183572013;183572013;183572013;183572013;183572013;183572013;183572013;183415756;183415756;178767635;178767635;177392337;177163954;177163954;177163954;177106980;177106980;177130900;177130900;177095801;177095801;177095801;6.4
19/11/2012;"North L";193609660;50514221;143095439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;204593404;195723694;196297283;196297283;196297283;196297283;200085265;200085265;200085265;200085265;200085265;200085265;200085265;200085265;200085265;200085265;200085265;199134750;199134750;199134750;195690359;195007192;194691928;193354130;193432951;191073233;190985065;190985065;190941403;190941403;190941403;190941403;191027371;191027371;191027371;8.5
20/11/2012;"North L";187620161;51520050;136100111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;181341122;186096483;185857636;186254402;186254402;186254402;186255402;186255402;186262901;186262901;186262901;186262901;186262901;186262901;186262901;186262901;186262901;186275193;186275193;186275193;186075193;186075193;186120772;186070719;186046065;185591610;185324540;185700844;185700844;185700844;185700844;185700844;185700844;185700844;185700844;8.1
21/11/2012;"North L";205057658;51800811;153256847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;187997352;190543982;190763982;191715029;191715029;191715029;191715029;191715029;191715029;191715029;191715029;191715029;191715029;191715029;191715029;191715029;191715029;191617073;191617073;191617073;191617073;191617073;191466345;191459247;191437696;191437696;193469106;193469106;193733274;193733274;193733274;193733274;193733274;193733274;193733274;7
22/11/2012;"North L";202197997;51232881;150965116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;190108853;196126057;196109741;194927026;194927026;194927026;194927026;194927026;194927026;194927026;194927026;194927026;194927026;194927026;194927026;194927026;194927026;194959188;194959188;194959188;192731598;192731598;198213651;198178372;198187944;198228458;198433088;198433088;198433088;198433088;198433088;198433088;198433088;200673373;200673373;6.9
23/11/2012;"North L";195015785;50228073;144787712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;182794031;190510753;192686173;194341329;194341329;194341329;194341329;194341329;194341329;194922460;194922460;194922460;194922460;194922460;194922460;194922460;194922460;195191608;195261608;195261608;195685505;195685505;195034989;195034989;195099772;195797424;195807306;195992740;195992740;195992740;195992740;195992740;195992740;195992740;195998670;7.7
24/11/2012;"North L";165579883;44793160;120786723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;167851307;169279591;168253068;170348215;170348215;170348215;170348215;170348215;170348215;170348215;170348215;170348215;170348215;170348215;170348215;170348215;170348215;170348215;170348215;170348215;170348215;170340965;170340965;171153753;171133865;167852198;167852198;167852198;167852198;167852198;167852198;167852198;167852198;167852198;167852198;10
25/11/2012;"North L";162409102;43658870;118750232;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;161479465;161476180;158650866;158650866;158650866;158650866;158650866;158650866;158650866;157850866;157850866;157850866;157850866;157850866;157850866;157850866;157850866;157850866;157850866;157850866;160100866;160100866;160100866;160097951;159043658;161228688;161228688;161228688;161228688;161228688;161228688;161228688;160099639;160099639;160099639;8.7
26/11/2012;"North L";184028177;48656131;135372046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180776366;180765376;185663806;185663806;185663806;185663806;185663806;185663806;185663806;185663806;185663806;185663806;185663806;185663806;185663806;185663806;185663806;185421435;185421435;185421435;185421435;184321435;184883910;184883910;184854915;187329714;187452625;187452625;184221848;184221848;186037818;186037818;186037818;186037818;186037818;8.9
27/11/2012;"North L";194095977;50577223;143518754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;192633643;194782287;197021352;198131777;198131777;198131777;198131777;198131777;198131777;198131777;198131777;198131777;198131777;198131777;198131777;198131777;198131777;198118799;198118799;198118799;198118799;199222373;199394794;199382951;199418232;199503114;198805477;198953707;198953707;198953707;198953707;198953707;198953707;198419774;198419774;6.2
28/11/2012;"North L";204298699;51693416;152605283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;207474732;207541928;206096317;209765960;209765960;209765960;209765960;209765960;209765960;209765960;209765960;209765960;209765960;209765960;209765960;209765960;209765960;209634919;209634919;209821527;210527781;210827781;210529528;204582604;204589408;204545745;204468640;204540739;204540739;204854839;204854839;204854839;204854839;204854839;204854839;6.6
29/11/2012;"North L";217777134;51864126;165913008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;218618320;215782285;215928755;218214490;218214490;218214490;218214490;218214490;218214490;219458991;219458991;219458991;219458991;219458991;219458991;219458991;219458991;219314786;216364042;216364042;216414042;216414042;217169159;218286713;218264014;218373991;218458671;218458671;218458671;218458671;218458671;218458671;218458671;218458671;218426232;3.6
30/11/2012;"North L";221665627;49409924;172255703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;226412604;226766465;227161696;230996206;230996206;230996206;230996206;233330257;233330257;233330257;233330257;233330257;233330257;233330257;233330257;233330257;233330257;235689975;235689975;235689975;236326782;236426782;236451480;233443670;230828344;230855386;231130384;231130384;231130384;231130384;231130384;231130384;231130384;231130384;231130384;2.7
01/12/2012;"North L";215739430;44907101;170832329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53053735;224841599;215020352;222171048;222171048;222171048;222171048;222171048;222171048;222171048;222171048;222171048;222171048;222171048;222171048;222171048;222171048;222171048;222171048;222171048;221371196;221371196;221371196;221316366;217072332;217067332;217093888;217093888;217093888;217093888;217093888;217093888;217093888;217093888;217093888;1.9
02/12/2012;"North L";220747273;45655712;175091561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;222734588;222734588;222741196;222741196;222741196;222741196;222741196;222741196;222741196;222741196;222741196;222741196;222741196;222741196;222741196;222741196;224517399;224517399;224517399;224517399;225124196;225124196;225057440;225066426;225088362;225095362;222533285;222533285;222533285;222533285;222533285;222533285;222533285;222533285;222533285;1.4
03/12/2012;"North L";232449825;51884527;180565298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;232356239;232448629;232452629;228582506;228582506;228582506;228582506;228582506;228582506;228582506;228582506;228582506;228582506;228582506;228582506;228582506;228582506;228874268;228823860;228960504;228985504;228985504;228845326;228845326;228846815;229511340;229523962;227488065;227088065;227088065;227088065;227088065;227088065;227088065;227088065;5.1
04/12/2012;"North L";231375419;51877010;179498409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;222785438;226264298;226785608;227080920;227080920;227080920;227080920;227080920;227080920;227080920;227080920;227080920;227080920;227080920;227080920;227080920;227080920;226938947;226938947;226938947;226154586;229757355;230121463;230000894;231188649;231203801;230012355;230012355;231468177;231468177;231468177;231468177;231468177;231468177;231468177;3.8
05/12/2012;"North L";251212628;53170915;198041713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;236805603;236805387;240205312;242290045;244052031;244052031;244052031;244052031;244052031;244052031;244052031;244052031;244052031;244052031;244052031;244052031;244052031;244066813;244102506;244101772;244638134;245669881;245313674;245250544;245888452;246368366;246568182;246568182;246568182;246568182;246568182;246568182;246568182;246568182;246568182;1.2
06/12/2012;"North L";259663455;53044545;206618910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;244081923;246614932;247525059;249342573;249342573;249342573;249342573;249342573;249342573;249342573;249342573;249342573;249342573;249342573;249342573;249342573;249342573;249530378;249530378;249549747;249549747;249549747;249549747;252365515;254103783;254115051;254312536;254692860;254692860;254692860;254692860;;254692860;254692860;254692860;1.5
07/12/2012;"North L";253925476;51580452;202345024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;228544483;237962719;242866030;245298662;245298662;245298662;245298662;;245298662;245298662;245298662;245298662;245298662;245298662;245298662;245298662;245298662;245194121;245194121;245194121;246699924;246699924;244830579;247650846;247607105;249564478;249838363;249838363;249558572;249558572;249558572;249158572;249158572;249158572;249158572;1.4
08/12/2012;"North L";237234370;45842427;191391943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;241515591;232596930;234044245;242172772;241959198;241959198;241959198;241959198;241959198;241959198;241959198;241959198;241959198;241959198;241959198;241959198;241959198;241959198;238950542;238950542;238975894;238975894;240984894;240984894;239953518;239953518;239953518;239953518;239953518;239953518;239953518;239953518;239203518;239203518;239203518;1
09/12/2012;"North L";215154463;43344939;171809524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;212316720;212316720;213197006;213197006;213197006;213197006;213197006;212737092;212198617;212198617;212198617;212198617;212198617;212198617;212198617;212198617;212198617;212198617;212198617;212198617;212198617;212158158;209563358;209563358;208265992;208265992;208265992;208265992;208265992;208325623;208325623;208325623;208037176;208037176;208037176;5.6
10/12/2012;"North L";243462471;51885422;191577049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;234503271;231251968;233179547;233179547;233179547;233179547;234321567;234321567;234321567;234321567;234321567;234321567;234321567;234321567;234321567;234321567;234321567;234257496;234057496;234051294;234051294;234051294;234583102;238436865;238436865;238474738;240783433;240199050;240199050;240199050;240199050;240199050;240199050;240199050;240199050;3.6
11/12/2012;"North L";265759628;54401244;211358384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;253417255;253417255;261630052;266163402;266329212;266329212;266329212;266329212;266329212;266329212;266329212;266329212;266329212;266329212;266329212;266329212;266329212;266338269;266338269;266338269;263489540;263474303;264833561;264925797;264868921;264868921;265246195;269881435;269881435;269881435;269881435;269881435;269785009;269785009;;-0.8
12/12/2012;"North L";284984793;56051163;228933630;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;275842150;279508796;278279958;289292544;289295869;289295869;289295869;289595869;289595869;289595869;;;;289595869;289595869;289595869;289595869;289481918;289489339;287891723;287891723;288680672;289873205;289873205;289145078;288283129;284655921;284654635;284654635;284654635;284654635;284654635;284654635;284654635;284654635;-1.4
13/12/2012;"North L";282553278;55700586;226852692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;271615654;274114885;278916988;278678215;278678215;278678215;278678215;278678215;278678215;278678215;278678215;278678215;278678215;278678215;278678215;278678215;278678215;278713982;278713982;277497727;277497727;277897727;277449825;277400404;277473912;277672880;274946086;274874383;274874383;274874383;274874383;274874383;274874383;274874383;274874383;0.2
14/12/2012;"North L";231116182;50254696;180861486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;218195596;221723759;222114782;223219584;223219584;223219584;223219584;223219584;223219584;223219584;223219584;223219584;223219584;223219584;223219584;223219584;223219584;223367721;223367721;223367721;223367721;225593119;226391413;226391413;226376772;226446265;228147462;228229547;228229547;227729547;227729547;227729547;227729547;227729547;227729547;7.2
15/12/2012;"North L";190662637;44044056;146618581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;182833509;181419613;181870638;182338425;182147783;182147783;182147783;182147783;182147783;182147783;182147783;182147783;182147783;182147783;182147783;182147783;182147783;182147783;182147783;182147783;183846453;183850288;188537901;188475563;188501824;187501824;187501824;189822518;189822518;189822518;187787074;187787074;187787074;187787074;187787074;7.9
16/12/2012;"North L";186240614;43568542;142672072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;170899826;174514771;174411415;175441663;175441663;173441663;173441663;173441663;173441663;174305455;174305455;174305455;174305455;174305455;174305455;174305455;174305455;179930347;179930347;179930347;179930347;179930347;188727607;188715607;187637309;187637309;183736422;183725203;183725203;183725203;183725203;183725203;183725203;183725203;183725203;6.9
17/12/2012;"North L";208914880;48414909;160499971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;203622305;211018353;212008353;207155237;207155237;207155237;207155237;207565237;207565237;207565237;207565237;207565237;207565237;207565237;207565237;207565237;207565237;207728308;207728308;207741580;209649858;209684767;209542811;209542811;207919638;207548464;207543808;208218647;208218647;208218647;208218647;208218647;208218647;207304887;207304887;6.2
18/12/2012;"North L";213511512;48564104;164947408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;218603802;219445350;219106453;219110427;219110427;219216440;219216440;219216440;219216440;218213828;218213828;218213828;218213828;218213828;218213828;218213828;218213828;218467832;218467832;220796574;220889536;220889536;220267601;220279270;220121712;219761350;220577722;220577722;220577722;220577722;220577722;220577722;220945785;220945785;220945785;5
19/12/2012;"North L";213146196;47223059;165923137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;223987049;225300272;226028385;225699975;225699975;225699975;225699975;225699975;225699975;225699975;225699975;225699975;225699975;225699975;225699975;225699975;225699975;225741210;225741210;225741210;224843513;224869210;224625583;224625583;224648707;224630427;224353409;224353409;224353409;224353409;224353409;224353409;225647841;225647841;225647841;5
20/12/2012;"North L";215180517;47600817;167579700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;214723759;215749304;218771198;220857874;220857874;220857874;220857874;221657874;221657874;221657874;221657874;221657874;221657874;221657874;221657874;221657874;221657874;221117011;221632941;221632941;221635057;221635057;210666718;210636718;209823543;209574191;209068165;209068165;208568165;208568165;208568165;208568165;208568165;208568165;208568165;6.1
