Date;Area;Total_delivered_quantity;Consumption_industrial_customers_except_HMS;Delivered_quantity_public_distribution;Consumption_HMS_customers;Delivered_quantity_PIRR;Delivery_Forecast_estimated_on_D-5_GRTgaz_total;Delivery_Forecast_estimated_on_D-4_GRTgaz_total;Delivery_Forecast_estimated_on_D-3_GRTgaz_total;Delivery_Forecast_estimated_on_D-2_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_before_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D-1_after_5PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_before_3PM_GRTgaz_total;Delivery_Forecast_estimated_on_D_after_3PM_GRTgaz_total;Forecast_GRTgaz_1_indus_except_HMS;Forecast_GRTgaz_2_indus_except_HMS;Forecast_GRTgaz_3_indus_except_HMS;Forecast_estimated_on_D-2_indus_except_HMS;Forecast_estimated_on_D-1_before_5PM_indus_except_HMS;Forecast_estimated_on_D-1_after_5PM_indus_except_HMS;Forecast_estimated_on_D_before_3PM_indus_except_HMS;Forecast_GRTgaz_8_indus_except_HMS;Delivery_Forecast_estimated_on_D-5_public_distribution;Delivery_Forecast_estimated_on_D-4_public_distribution;Delivery_Forecast_estimated_on_D-3_public_distribution;Delivery_Forecast_estimated_on_D-2_public_distribution;Delivery_Forecast_estimated_on_D-1_before_5PM_public_distribution;Delivery_Forecast_estimated_on_D-1_after_5PM_public_distribution;Delivery_Forecast_estimated_on_D_before_3PM_public_distribution;Delivery_Forecast_estimated_on_D_after_3PM_public_distribution;Forecast_estimated_on_D-5_HMS;Forecast_estimated_on_D-4_HMS;Forecast_estimated_on_D-3_HMS;Forecast_estimated_on_D-2_HMS;Forecast_estimated_on_D-1_before_5PM_HMS;Forecast_estimated_on_D-1_after_5PM_HMS;Forecast_estimated_on_D_before_3PM_HMS;Forecast_estimated_on_D_after_3PM_HMS;Delivery_Forecast_estimated_on_D-5_PIRR;Delivery_Forecast_estimated_on_D-4_PIRR;Delivery_Forecast_estimated_on_D-3_PIRR;Delivery_Forecast_estimated_on_D-2_PIRR;Delivery_Forecast_estimated_on_D-1_before_5PM_PIRR;Delivery_Forecast_estimated_on_D-1_after_5PM_PIRR;Delivery_Forecast_estimated_on_D_before_3PM_PIRR;Delivery_Forecast_estimated_on_D_after_3PM_PIRR;Delivery_Forecast_shippers_D-1_02PM;Delivery_Forecast_shippers_D-1_04PM;Delivery_Forecast_shippers_D-1_06PM;Delivery_Forecast_shippers_D-1_08PM;Delivery_Forecast_shippers_D-1_09PM;Delivery_Forecast_shippers_D-1_10PM;Delivery_Forecast_shippers_D-1_11PM;Delivery_Forecast_shippers_D-1_00AM;Delivery_Forecast_shippers_D-1_01AM;Delivery_Forecast_shippers_D-1_02AM;Delivery_Forecast_shippers_D-1_03AM;Delivery_Forecast_shippers_D_04AM;Delivery_Forecast_shippers_D_05AM;Delivery_Forecast_shippers_D_06AM;Delivery_Forecast_shippers_D_07AM;Delivery_Forecast_shippers_D_08AM;Delivery_Forecast_shippers_D_09AM;Delivery_Forecast_shippers_D_10AM;Delivery_Forecast_shippers_D_11AM;Delivery_Forecast_shippers_D_12PM;Delivery_Forecast_shippers_D_13PM;Delivery_Forecast_shippers_D_02PM;Delivery_Forecast_shippers_D_03PM;Delivery_Forecast_shippers_D_04PM;Delivery_Forecast_shippers_D_05PM;Delivery_Forecast_shippers_D_06PM;Delivery_Forecast_shippers_D_07PM;Delivery_Forecast_shippers_D_08PM;Delivery_Forecast_shippers_D_09PM;Delivery_Forecast_shippers_D_10PM;Delivery_Forecast_shippers_D_11PM;Delivery_Forecast_shippers_D_12AM;Delivery_Forecast_shippers_D_01AM;Delivery_Forecast_shippers_D_02AM;Delivery_Forecast_shippers_D_03AM;Average_temperature
02/10/2019;"North L";;;;;;91440668;95953031;88336389;93828138;94273662;91585496;86979856;85783881;35214103;36599281;35738962;36817002;37101910;36233634;36285803;36514879;56226565;59353750;52597427;57011136;57171752;55351862;50694053;49269002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/10/2019;"North L";;;;;;105470903;100191695;103156245;102259532;100878749;100396093;97171716;99609752;37713273;36898475;37598783;37063888;37956773;38069959;37071697;36711152;67757630;63293220;65557462;65195644;62921976;62326134;60100019;62898600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/10/2019;"North L";;;;;;92951015;98359436;92838873;89591412;93532196;94878775;90822030;92479836;36338610;36863744;36276721;36089251;37216790;36343145;34490801;35255953;56612405;61495692;56562152;53502161;56315406;58535630;56331229;57223883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/10/2019;"North L";;;;;;79943987;75963477;79532034;83667282;85800975;88859650;85389325;83370137;32443027;31900062;32061619;33166726;32524672;32934744;32690037;32668490;47500960;44063415;47470415;50500556;53276303;55924906;52699288;50701647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/10/2019;"North L";;;;;;76297257;85056740;88200975;90947716;84482052;81651712;85044849;80642408;32264038;32481816;33213116;32850369;32063316;31243738;34828248;33629133;44033219;52574924;54987859;58097347;52418736;50407974;50216601;47013275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/10/2019;"North L";;;;;;111340957;117244550;119821284;106482001;103888731;102882026;95916518;;38072929;38925265;38489985;37526659;39345923;38431508;36049753;;73268028;78319285;81331299;68955342;64542808;64450518;59866765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/10/2019;"North L";;;;;;113423922;104080908;99866956;98338676;96460023;;90289990;93359559;39056539;37818475;37533509;38280157;38251057;;35034462;35815377;74367383;66262433;62333447;60058519;58208966;;55255528;57544182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/10/2019;"North L";;;;;;112221736;108211815;109174683;109174683;105543128;104302539;103704705;106191255;39350330;38993709;39495881;39495880;38601272;37784608;35754178;36552313;72871406;69218106;69678802;69678803;66941856;66517931;67950527;69638942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/10/2019;"North L";;;;;;106240632;106523251;106523252;104960373;101329548;101281649;100169719;101215129;39197598;39414030;39414029;38864383;37562806;37459993;36760431;36812754;67043034;67109221;67109223;66095990;63766742;63821656;63409288;64402375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/10/2019;"North L";;;;;;96188143;96188140;93443567;94460430;94142988;92535625;93495690;93300189;37489857;37489859;37076120;36847944;36191131;35533373;35752811;35906590;58698286;58698281;56367447;57612486;57951857;57002252;57742879;57393599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/10/2019;"North L";;;;;;80221106;74817696;75811126;89553086;78051782;77263738;77416829;77109359;33989546;33280600;32861600;33359218;32465345;32283729;34039900;34380311;46231560;41537096;42949526;56193868;45586437;44980009;43376929;42729048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/10/2019;"North L";;;;;;71601772;71403497;78996051;75065401;71891979;71055291;70827302;69881367;33430987;32960383;32812943;32506981;33329705;33122657;33874235;33176647;38170785;38443114;46183108;42558420;38562274;37932634;36953067;36704720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/10/2019;"North L";;;;;;93493285;93758570;91064624;90770778;84135908;85412515;80046258;78640581;38432823;37765116;37488471;37474989;37545405;37478541;35103439;35342202;55060462;55993454;53576153;53295789;46590503;47933974;44942819;43298379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/10/2019;"North L";;;;;;96425878;95563942;95515671;93042984;89004133;84948285;84128562;87435807;38745764;38298477;38149980;38842809;37827625;37223228;36497754;37531774;57680114;57265465;57365691;54200175;51176508;47725057;47630808;49904033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/10/2019;"North L";;;;;;101812002;98361310;97551229;101470801;91333950;90014364;99608236;100396004;38700317;38501034;38984338;38581897;37482046;37271869;38343241;38265895;63111685;59860276;58566891;62888904;53851904;52742495;61264995;62130109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/10/2019;"North L";;;;;;100196088;99152665;103846146;96092324;100605070;100433821;97950771;97295902;38586736;38865174;38438243;37335809;39102048;38849325;38148488;38372017;61609352;60287491;65407903;58756515;61503022;61584496;59802283;58923885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/10/2019;"North L";;;;;;99871608;98721793;93994377;98948432;98865580;95214943;99932463;99907483;38115972;37487481;36579888;37731988;37734711;36886101;37271179;36519329;61755636;61234312;57414489;61216444;61130869;58328842;62661284;63388154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/10/2019;"North L";;;;;;89727554;87579464;94574393;94574384;90505779;88092858;92009502;91567504;34544793;33913263;34827100;34827097;33301124;32779079;34303555;34391006;55182761;53666201;59747293;59747287;57204655;55313779;57705947;57176498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/10/2019;"North L";;;;;;95008823;97593512;97593512;96319370;95900260;94190647;96511602;96575895;33850879;34208309;34208307;33818950;33427981;33799874;34441212;33891263;61157944;63385203;63385205;62500420;62472279;60390773;62070390;62684632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/10/2019;"North L";;;;;;117929093;117929096;113825319;116092178;114404702;112941126;110723301;109356736;39047378;39047377;38189806;37834433;39076858;38611378;36264151;36277633;78881715;78881719;75635513;78257745;75327844;74329748;74459150;73079103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/10/2019;"North L";;;;;;105050876;117046594;116799924;113983604;112694857;110026860;110633201;107721464;39425823;39504693;39036086;39355479;38373864;38377485;38956327;37886027;65625053;77541901;77763838;74628125;74320993;71649375;71676874;69835437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/10/2019;"North L";;;;;;108861716;112102875;116799733;108581209;107708623;104800943;102228502;101001782;39502684;39194581;39717063;39137138;38597201;37264803;36061948;36135798;69359032;72908294;77082670;69444071;69111422;67536140;66166554;64865984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/10/2019;"North L";;;;;;102548637;104143515;103561683;98757090;100381951;96823487;95241478;95348012;38896646;39158730;38948426;38320974;37314905;37041574;36415628;36255640;63651991;64984785;64613257;60436116;63067046;59781913;58825850;59092372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/10/2019;"North L";;;;;;100054875;103994381;100104561;100382712;94448765;94004619;96711380;100937837;38232603;38072552;37496024;37074182;35501840;35368363;35707991;36742096;61822272;65921829;62608537;63308530;58946925;58636256;61003389;64195741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/10/2019;"North L";;;;;;93528733;97407969;100245181;83108431;82839333;82463312;85796363;82046086;35893911;35686454;35315049;33643044;33627661;33338268;35932332;35239241;57634822;61721515;64930132;49465387;49211672;49125044;49864031;46806845;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/10/2019;"North L";;;;;;109326093;108511013;107277721;106104233;103229188;99958493;104271642;105747106;34846116;34040629;33432676;33356107;34703300;34086540;36412991;35132424;74479977;74470384;73845045;72748126;68525888;65871953;67858651;70614682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/10/2019;"North L";;;;;;133427229;135362873;134043236;130588376;130232700;131170561;130853916;130602981;39170527;38653370;38359303;38715471;41315028;40283989;37321643;37421697;94256702;96709503;95683933;91872905;88917672;90886572;93532273;93181284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/10/2019;"North L";;;;;;148495853;144945894;137815726;136644348;139147642;140250128;133708371;134542807;40151236;39738175;39889725;40696156;39581915;40195461;38272818;38459635;108344617;105207719;97926001;95948192;99565727;100054667;95435553;96083172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/10/2019;"North L";;;;;;141657708;152868377;155427215;149626777;152535490;154046536;150710932;151966995;39395588;40404046;41092347;40193420;40012726;39500252;37900328;37901993;102262120;112464331;114334868;109433357;112522764;114546284;112810604;114065002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/10/2019;"North L";;;;;;151515935;144543048;148846287;158641354;150723842;150373704;154394271;153415915;39966073;39888243;39126732;38543791;38608169;37877880;37412759;38764986;111549862;104654805;109719555;120097563;112115673;112495824;116981512;114650929;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/11/2019;"North L";;;;;;130280517;123430920;140410566;131583134;124906549;124495562;126326312;125038281;39628883;38631239;38564216;38304569;35034141;35842782;35022351;36264874;90651634;84799681;101846350;93278565;89872408;88652780;91303961;88773407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/11/2019;"North L";;;;;;119901541;115863684;117716790;119117136;123502614;119593504;110556452;114925114;38538331;37849230;38249178;37734157;36849154;36658101;36223327;36525441;81363210;78014454;79467612;81382979;86653460;82935403;74333125;78399673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/11/2019;"North L";;;;;;109383759;121281542;130184902;122457191;117887074;120661788;121571533;120300238;36466455;36973771;36601198;36498311;35477899;35726605;36968941;37038022;72917304;84307771;93583704;85958880;82409175;84935183;84602592;83262216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/11/2019;"North L";;;;;;143271127;146680866;138323887;133359834;139740721;138663542;134981421;137034374;41886196;41006410;40832579;40061581;42347122;41738790;40699416;40206889;101384931;105674456;97491308;93298253;97393599;96924752;94282005;96827485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/11/2019;"North L";;;;;;153880419;149788323;146687373;148183891;148913914;151813608;146477764;144007950;42537338;42824882;41733092;43060685;42386224;42214427;41298573;41096260;111343081;106963441;104954281;105123206;106527690;109599181;105179191;102911690;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/11/2019;"North L";;;;;;164012999;158642470;153302106;157041415;154979438;153188206;148942847;147878432;43735428;42509358;43147212;43562954;42576560;41310750;41153537;41642281;120277571;116133112;110154894;113478461;112402878;111877456;107789310;106236151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/11/2019;"North L";;;;;;171603631;167231624;166536099;164533225;160692055;161018297;154518129;162324170;43723120;44342740;44387656;43253778;42888651;43534715;42345368;42707031;127880511;122888884;122148443;121279447;117803404;117483582;112172761;119617139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/11/2019;"North L";;;;;;171895610;170134507;169655684;166931331;171180495;174862576;172478415;174097598;43315475;43200272;42429476;41986167;42638318;41791111;42153450;42378165;128580135;126934235;127226208;124945164;128542177;133071465;130324965;131719433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/11/2019;"North L";;;;;;162707665;161391799;150875012;157057628;163376189;163598215;157165542;160572312;40712178;39862484;39039466;39712253;39381226;38786134;39265262;39055820;121995487;121529315;111835546;117345375;123994963;124812081;117900280;121516492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/11/2019;"North L";;;;;;163293908;160267532;162521223;166489771;170297066;170384901;160491520;155063914;39652995;38846191;39318440;39622753;38167134;37829412;38709396;38247432;123640913;121421341;123202783;126867018;132129932;132555489;121782124;116816482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/11/2019;"North L";;;;;;179248636;187241489;185258058;182698014;176357062;175575814;171065708;169938621;42142407;43330624;43105214;42271430;41297341;40640995;39602572;39677845;137106229;143910865;142152844;140426584;135059721;134934819;131463136;130260776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/11/2019;"North L";;;;;;197451119;195784019;191231520;196835140;190745306;187491941;184999328;186819607;47493777;47493132;47085518;47471780;45512230;44764030;43040839;43195769;149957342;148290887;144146002;149363360;145233076;142727911;141958489;143623838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/11/2019;"North L";;;;;;194519769;196284525;191439357;183269603;188193577;190506591;176343587;180712966;46674966;46366547;46072482;45055687;43646910;44096606;43506740;42793093;147844803;149917978;145366875;138213916;144546667;146409985;132836847;137919873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/11/2019;"North L";;;;;;204106587;207660560;197499041;190792803;196241788;196676451;190693685;185007396;46891612;47136737;45933823;45136413;44696800;43935546;43840357;43845474;157214975;160523823;151565218;145656390;151544988;152740905;146853328;141161922;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/11/2019;"North L";;;;;;210103348;208440085;210511248;208992760;202849777;201746831;201776705;200617674;46312135;45706873;45542365;45663532;43676308;43218198;43677200;44440567;163791213;162733212;164968883;163329228;159173469;158528633;158099505;156177107;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/11/2019;"North L";;;;;;190629576;191388156;193176950;188924814;191596482;188801804;185647260;178875872;41544803;40896479;41714333;40832573;42126050;41263722;42813261;42665602;149084773;150491677;151462617;148092241;149470432;147538082;142833999;136210270;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/11/2019;"North L";;;;;;188711157;189926278;172100504;196181345;189885062;184660600;169111274;172558024;40573612;41157564;39812883;41248330;42170634;42084052;42079155;41920085;148137545;148768714;132287621;154933015;147714428;142576548;127032119;130637939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/11/2019;"North L";;;;;;201167873;193288473;199596224;198032863;186993002;188332608;188739085;189470297;45271960;44459317;44926275;45582662;46555160;46376070;44721936;44842261;155895913;148829156;154669949;152450201;140437842;141956538;144017149;144628036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/11/2019;"North L";;;;;;202259617;205395563;206521185;200230584;206019431;203776388;203276585;201669463;46414256;46651109;47407850;47688232;46488226;45492352;47472874;47649906;155845361;158744454;159113335;152542352;159531205;158284036;155803711;154019557;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/11/2019;"North L";;;;;;199192955;203146920;214277543;221071127;217952873;222659161;216092290;219175452;46366538;47458324;48054443;48243620;47732079;48012039;48670294;48301028;152826417;155688596;166223100;172827507;170220794;174647122;167421996;170874424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/11/2019;"North L";;;;;;188787867;202719368;210643044;211130065;215061649;216798682;218018483;208345484;47111064;47591390;47909948;47701777;48185532;47374513;47476832;45439336;141676803;155127978;162733096;163428288;166876117;169424169;170541651;162906148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/11/2019;"North L";;;;;;189093460;189543588;197642225;192272013;192682808;188009062;176051803;175308639;46798447;46572227;47051460;47225307;46678557;44143424;41980206;41402807;142295013;142971361;150590765;145046706;146004251;143865638;134071597;133905832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/11/2019;"North L";;;;;;170183546;170604392;168745195;169746074;159400477;160516726;155699649;155609817;42785549;42356315;43145819;42789248;39032764;38158269;38754043;39616988;127397997;128248077;125599376;126956826;120367713;122358457;116945606;115992829;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/11/2019;"North L";;;;;;163295467;165538805;164822459;164822448;155768824;159280369;156235992;159452414;41701153;42440139;42054351;42054349;38500150;39830858;40242284;40110445;121594314;123098666;122768108;122768099;117268674;119449511;115993708;119341969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/11/2019;"North L";;;;;;178695866;169313542;169313555;175699332;167083942;166081398;165236947;163374915;46679628;45901858;45901858;44419501;44505833;44296803;43191289;43256415;132016238;123411684;123411697;131279831;122578109;121784595;122045658;120118500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/11/2019;"North L";;;;;;177938165;177938185;167904777;165491630;158133513;157331302;152539217;153901646;47447337;47447338;45413885;46382798;44217736;44519679;43225298;43367318;130490828;130490847;122490892;119108832;113915777;112811623;109313919;110534328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/11/2019;"North L";;;;;;179017696;171391436;166929127;166913215;155705949;153992984;154025801;158280492;48147343;46127841;46588849;46891074;43933660;43629822;43266564;43221473;130870353;125263595;120340278;120022141;111772289;110363162;110759237;115059019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/11/2019;"North L";;;;;;175911741;169349870;169809697;166389958;161444940;160568428;160598991;158007292;45449601;45678692;45841822;45053564;44188361;43176957;44005170;43120502;130462140;123671178;123967875;121336394;117256579;117391471;116593821;114886790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/11/2019;"North L";;;;;;170511664;176942608;177363596;173567590;180278928;179460138;169695596;172579472;44458373;44652050;44198601;43787991;44059237;43321573;43023324;43249182;126053291;132290558;133164995;129779599;136219691;136138565;126672272;129330290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/11/2019;"North L";;;;;;184319722;187062653;181442887;187001330;179525155;183299732;182823292;183125085;42282844;41875966;41216291;41348980;39257469;39304767;40325871;39882412;142036878;145186687;140226596;145652350;140267686;143994965;142497421;143242673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/12/2019;"North L";;;;;;203479913;199182021;198004058;194888261;202291091;201848955;196138744;198533103;41185550;40795860;40673023;39917095;41045489;39956156;39720820;40210445;162294363;158386161;157331035;154971166;161245602;161892799;156417924;158322658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/12/2019;"North L";;;;;;219711869;212113090;209782151;210180788;212036026;212192805;214723982;210830885;46675382;46243479;45692400;45991303;46106850;45541304;43438752;43711686;173036487;165869611;164089751;164189485;165929176;166651501;171285230;167119199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/12/2019;"North L";;;;;;215637454;215551156;222104912;210775532;229102085;228124400;222970055;215525517;47127721;46746655;47429987;46459763;46053204;45491885;44937595;43665012;168509733;168804501;174674925;164315769;183048881;182632515;178032460;171860505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/12/2019;"North L";;;;;;225042379;234826451;226860168;232543329;237311694;236645428;240602142;220170527;46456762;47314006;46828937;47338343;46834300;44567427;45396418;43889620;178585617;187512445;180031231;185204986;190477394;192078001;195205724;176280907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/12/2019;"North L";;;;;;236288976;225846775;237016316;236430555;225199118;227423933;235061364;239370867;46874548;46321308;47279753;46693967;45188262;44847273;45172486;45136388;189414428;179525467;189736563;189736588;180010856;182576660;189888878;194234479;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/12/2019;"North L";;;;;;202239724;205630608;205040804;119852002;195204428;197917057;208073009;199502535;44815731;45199408;44609600;13521185;44706367;43879785;45729336;43695470;157423993;160431200;160431204;106330817;150498061;154037272;162343673;155807065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/12/2019;"North L";;;;;;175293936;174683713;118024782;172053402;183541120;179113742;163682908;159819465;40465265;39855035;11819939;40552819;41267671;39020318;37732072;37963950;134828671;134828678;106204843;131500583;142273449;140093424;125950836;121855515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/12/2019;"North L";;;;;;176384621;125994061;161656023;164780825;159677575;156485723;154653499;158653241;40010938;16719212;39935269;39851141;38628993;38886960;38337811;38940210;136373683;109274849;121720754;124929684;121048582;117598763;116315688;119713031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/12/2019;"North L";;;;;;174153524;189758701;193139050;186047303;186779776;190616895;195823260;192418778;30303077;45217223;45089359;44083047;44352221;44159420;44011269;42529627;143850447;144541478;148049691;141964256;142427555;146457475;151811991;149889151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/12/2019;"North L";;;;;;198171066;196794677;200305070;200823892;208392659;206979107;201707169;201236012;45772040;45381897;44903252;44696006;46080697;44547342;42859206;43399439;152399026;151412780;155401818;156127886;162311962;162431765;158847963;157836573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/12/2019;"North L";;;;;;197795462;194453047;192947472;207457003;194889934;197089605;192244071;194950966;45453174;44354158;44625200;46383602;44203255;44118061;45962842;45576254;152342288;150098889;148322272;161073401;150686679;152971544;146281229;149374712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/12/2019;"North L";;;;;;201723573;200136676;210202655;207364888;208122192;206828807;202914495;205880868;45407909;45687258;47032687;45388094;46448717;45772831;45449102;45761807;156315664;154449418;163169968;161976794;161673475;161055976;157465393;160119061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/12/2019;"North L";;;;;;185910651;199843008;199931943;202646465;192438749;197182734;197187035;190044013;43965964;44607481;43235377;43799735;45294119;45373336;43950861;43039878;141944687;155235527;156696566;158846730;147144630;151809398;153236174;147004135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/12/2019;"North L";;;;;;181245711;177526096;173494598;170927631;175985240;173020367;174989253;172513657;40219679;38770769;39257304;39907938;40494959;39441980;39832914;39955296;141026032;138755327;134237294;131019693;135490281;133578387;135156339;132558361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
