Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
27/10/2023 01:00:00,27/10/2023,"NTS Energy Offtaken, Industrial Offtake Total",55221781,30/10/2023 12:01:01,A
27/10/2023 01:00:00,27/10/2023,"NTS Energy Offtaken, LDZ Offtake Total",1263147562,01/11/2023 16:01:01,A
27/10/2023 01:00:00,27/10/2023,"NTS Energy Offtaken, Powerstations Total",483519543,30/10/2023 12:01:01,A
26/10/2023 01:00:00,26/10/2023,"NTS Energy Offtaken, Industrial Offtake Total",60589534,27/10/2023 12:01:00,L
26/10/2023 01:00:00,26/10/2023,"NTS Energy Offtaken, LDZ Offtake Total",1235832811,28/10/2023 12:01:01,A
26/10/2023 01:00:00,26/10/2023,"NTS Energy Offtaken, Powerstations Total",570803295,30/10/2023 12:01:01,A
25/10/2023 01:00:00,25/10/2023,"NTS Energy Offtaken, Industrial Offtake Total",63026443,26/10/2023 12:01:01,L
25/10/2023 01:00:00,25/10/2023,"NTS Energy Offtaken, LDZ Offtake Total",1288349711,30/10/2023 16:01:01,A
25/10/2023 01:00:00,25/10/2023,"NTS Energy Offtaken, Powerstations Total",619980205,27/10/2023 12:01:00,A
24/10/2023 01:00:00,24/10/2023,"NTS Energy Offtaken, Industrial Offtake Total",61941916,25/10/2023 12:01:01,L
24/10/2023 01:00:00,24/10/2023,"NTS Energy Offtaken, LDZ Offtake Total",1232095626,28/10/2023 12:01:01,A
24/10/2023 01:00:00,24/10/2023,"NTS Energy Offtaken, Powerstations Total",586343349,28/10/2023 14:01:01,A
23/10/2023 01:00:00,23/10/2023,"NTS Energy Offtaken, Industrial Offtake Total",57595784,26/10/2023 12:01:01,A
23/10/2023 01:00:00,23/10/2023,"NTS Energy Offtaken, LDZ Offtake Total",1293518631,28/10/2023 12:01:01,A
23/10/2023 01:00:00,23/10/2023,"NTS Energy Offtaken, Powerstations Total",552489898,24/10/2023 12:01:01,A
22/10/2023 01:00:00,22/10/2023,"NTS Energy Offtaken, Industrial Offtake Total",54496295,24/10/2023 12:01:01,A
22/10/2023 01:00:00,22/10/2023,"NTS Energy Offtaken, LDZ Offtake Total",1161088845,24/10/2023 12:01:01,A
22/10/2023 01:00:00,22/10/2023,"NTS Energy Offtaken, Powerstations Total",420629155,26/10/2023 12:01:01,A
21/10/2023 01:00:00,21/10/2023,"NTS Energy Offtaken, Industrial Offtake Total",45083708,23/10/2023 14:01:01,A
21/10/2023 01:00:00,21/10/2023,"NTS Energy Offtaken, LDZ Offtake Total",1049466196,24/10/2023 12:01:01,A
21/10/2023 01:00:00,21/10/2023,"NTS Energy Offtaken, Powerstations Total",280455045,22/10/2023 12:01:01,A
20/10/2023 01:00:00,20/10/2023,"NTS Energy Offtaken, Industrial Offtake Total",43841825,23/10/2023 14:01:01,A
20/10/2023 01:00:00,20/10/2023,"NTS Energy Offtaken, LDZ Offtake Total",1041864313,23/10/2023 16:01:00,A
20/10/2023 01:00:00,20/10/2023,"NTS Energy Offtaken, Powerstations Total",244672319,21/10/2023 12:01:00,A
19/10/2023 01:00:00,19/10/2023,"NTS Energy Offtaken, Industrial Offtake Total",43578824,23/10/2023 14:01:01,A
19/10/2023 01:00:00,19/10/2023,"NTS Energy Offtaken, LDZ Offtake Total",965630394,20/10/2023 16:01:01,A
