Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
18/10/2020 01:00:00,18/10/2020,"NTS Energy Offtaken, LDZ Offtake Total",1514578673,21/10/2020 14:01:01,A
18/10/2020 01:00:00,18/10/2020,"NTS Energy Offtaken, Powerstations Total",694000670,20/10/2020 14:01:00,A
17/10/2020 01:00:00,17/10/2020,"NTS Energy Offtaken, Industrial Offtake Total",227635041,19/10/2020 14:01:00,A
17/10/2020 01:00:00,17/10/2020,"NTS Energy Offtaken, LDZ Offtake Total",1494690182,19/10/2020 14:01:00,A
17/10/2020 01:00:00,17/10/2020,"NTS Energy Offtaken, Powerstations Total",688907858,20/10/2020 14:01:00,A
16/10/2020 01:00:00,16/10/2020,"NTS Energy Offtaken, Industrial Offtake Total",219558053,19/10/2020 14:01:00,A
16/10/2020 01:00:00,16/10/2020,"NTS Energy Offtaken, LDZ Offtake Total",1640000379,21/10/2020 14:01:01,A
16/10/2020 01:00:00,16/10/2020,"NTS Energy Offtaken, Powerstations Total",807315071,18/10/2020 12:01:01,A
15/10/2020 01:00:00,15/10/2020,"NTS Energy Offtaken, Industrial Offtake Total",224145371,19/10/2020 12:01:01,A
15/10/2020 01:00:00,15/10/2020,"NTS Energy Offtaken, LDZ Offtake Total",1631018838,17/10/2020 12:01:01,A
15/10/2020 01:00:00,15/10/2020,"NTS Energy Offtaken, Powerstations Total",795268356,16/10/2020 14:01:01,A
14/10/2020 01:00:00,14/10/2020,"NTS Energy Offtaken, Industrial Offtake Total",196867679,16/10/2020 12:01:00,A
14/10/2020 01:00:00,14/10/2020,"NTS Energy Offtaken, LDZ Offtake Total",1543153175,15/10/2020 14:01:00,A
14/10/2020 01:00:00,14/10/2020,"NTS Energy Offtaken, Powerstations Total",668554600,15/10/2020 14:01:00,A
13/10/2020 01:00:00,13/10/2020,"NTS Energy Offtaken, Industrial Offtake Total",164588353,15/10/2020 12:01:00,A
13/10/2020 01:00:00,13/10/2020,"NTS Energy Offtaken, LDZ Offtake Total",1640403870,15/10/2020 12:01:00,A
13/10/2020 01:00:00,13/10/2020,"NTS Energy Offtaken, Powerstations Total",560898749,14/10/2020 12:01:00,A
12/10/2020 01:00:00,12/10/2020,"NTS Energy Offtaken, Industrial Offtake Total",147529305,14/10/2020 12:01:00,A
12/10/2020 01:00:00,12/10/2020,"NTS Energy Offtaken, LDZ Offtake Total",1607183169,14/10/2020 14:01:01,A
12/10/2020 01:00:00,12/10/2020,"NTS Energy Offtaken, Powerstations Total",669609331,16/10/2020 16:01:00,A
11/10/2020 01:00:00,11/10/2020,"NTS Energy Offtaken, Industrial Offtake Total",114274326,13/10/2020 14:01:00,A
11/10/2020 01:00:00,11/10/2020,"NTS Energy Offtaken, LDZ Offtake Total",1371199070,14/10/2020 14:01:01,A
11/10/2020 01:00:00,11/10/2020,"NTS Energy Offtaken, Powerstations Total",528603171,12/10/2020 16:01:01,A
10/10/2020 01:00:00,10/10/2020,"NTS Energy Offtaken, Industrial Offtake Total",108194424,12/10/2020 12:01:01,A
10/10/2020 01:00:00,10/10/2020,"NTS Energy Offtaken, LDZ Offtake Total",1519114612,13/10/2020 12:01:01,A
10/10/2020 01:00:00,10/10/2020,"NTS Energy Offtaken, Powerstations Total",335194393,12/10/2020 16:01:01,A
09/10/2020 01:00:00,09/10/2020,"NTS Energy Offtaken, Industrial Offtake Total",161195910,12/10/2020 12:01:01,A
09/10/2020 01:00:00,09/10/2020,"NTS Energy Offtaken, LDZ Offtake Total",1481085977,12/10/2020 14:01:00,A
09/10/2020 01:00:00,09/10/2020,"NTS Energy Offtaken, Powerstations Total",451385254,12/10/2020 16:01:01,A
08/10/2020 01:00:00,08/10/2020,"NTS Energy Offtaken, Industrial Offtake Total",154089926,12/10/2020 12:01:01,A
08/10/2020 01:00:00,08/10/2020,"NTS Energy Offtaken, LDZ Offtake Total",1252365689,12/10/2020 14:01:00,A
08/10/2020 01:00:00,08/10/2020,"NTS Energy Offtaken, Powerstations Total",610047293,12/10/2020 16:01:01,A
07/10/2020 01:00:00,07/10/2020,"NTS Energy Offtaken, Industrial Offtake Total",115349542,09/10/2020 12:01:01,A
07/10/2020 01:00:00,07/10/2020,"NTS Energy Offtaken, LDZ Offtake Total",1275004138,09/10/2020 14:01:01,A
07/10/2020 01:00:00,07/10/2020,"NTS Energy Offtaken, Powerstations Total",503486127,12/10/2020 16:01:01,A
06/10/2020 01:00:00,06/10/2020,"NTS Energy Offtaken, Industrial Offtake Total",184805929,08/10/2020 16:01:01,A
06/10/2020 01:00:00,06/10/2020,"NTS Energy Offtaken, LDZ Offtake Total",1249276440,08/10/2020 16:01:01,A
06/10/2020 01:00:00,06/10/2020,"NTS Energy Offtaken, Powerstations Total",482516080,07/10/2020 14:01:01,A
05/10/2020 01:00:00,05/10/2020,"NTS Energy Offtaken, Industrial Offtake Total",220531767,07/10/2020 14:01:01,A
05/10/2020 01:00:00,05/10/2020,"NTS Energy Offtaken, LDZ Offtake Total",1258739301,07/10/2020 12:01:00,A
05/10/2020 01:00:00,05/10/2020,"NTS Energy Offtaken, Powerstations Total",606444850,07/10/2020 12:01:00,A
04/10/2020 01:00:00,04/10/2020,"NTS Energy Offtaken, Industrial Offtake Total",173902569,07/10/2020 14:01:01,A
04/10/2020 01:00:00,04/10/2020,"NTS Energy Offtaken, LDZ Offtake Total",1271485494,06/10/2020 16:01:01,A
04/10/2020 01:00:00,04/10/2020,"NTS Energy Offtaken, Powerstations Total",429846958,05/10/2020 14:01:01,A
03/10/2020 01:00:00,03/10/2020,"NTS Energy Offtaken, Industrial Offtake Total",172749340,05/10/2020 14:01:01,A
03/10/2020 01:00:00,03/10/2020,"NTS Energy Offtaken, LDZ Offtake Total",1209364324,06/10/2020 16:01:01,A
03/10/2020 01:00:00,03/10/2020,"NTS Energy Offtaken, Powerstations Total",409359928,05/10/2020 12:01:00,A
02/10/2020 01:00:00,02/10/2020,"NTS Energy Offtaken, Industrial Offtake Total",152572839,07/10/2020 14:01:01,A
02/10/2020 01:00:00,02/10/2020,"NTS Energy Offtaken, LDZ Offtake Total",1337093948,03/10/2020 12:01:00,L
02/10/2020 01:00:00,02/10/2020,"NTS Energy Offtaken, Powerstations Total",494180139,05/10/2020 14:01:01,A
01/10/2020 01:00:00,01/10/2020,"NTS Energy Offtaken, Industrial Offtake Total",126433404,05/10/2020 12:01:00,A
01/10/2020 01:00:00,01/10/2020,"NTS Energy Offtaken, LDZ Offtake Total",1155289296,06/10/2020 16:01:01,A
01/10/2020 01:00:00,01/10/2020,"NTS Energy Offtaken, Powerstations Total",718884749,02/10/2020 12:01:01,A
30/09/2020 01:00:00,30/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",123926686,02/10/2020 12:01:01,A
30/09/2020 01:00:00,30/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",1202698455,02/10/2020 14:01:00,A
30/09/2020 01:00:00,30/09/2020,"NTS Energy Offtaken, Powerstations Total",624703565,05/10/2020 12:01:00,A
29/09/2020 01:00:00,29/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",134032766,01/10/2020 16:01:00,A
29/09/2020 01:00:00,29/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",1038167838,30/09/2020 12:01:00,L
29/09/2020 01:00:00,29/09/2020,"NTS Energy Offtaken, Powerstations Total",706418717,02/10/2020 14:01:00,A
28/09/2020 01:00:00,28/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",134566451,02/10/2020 12:01:01,A
28/09/2020 01:00:00,28/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",1230616835,29/09/2020 14:01:01,A
28/09/2020 01:00:00,28/09/2020,"NTS Energy Offtaken, Powerstations Total",787232122,29/09/2020 16:01:00,A
27/09/2020 01:00:00,27/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",123226676,29/09/2020 14:01:01,A
27/09/2020 01:00:00,27/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",1209649023,29/09/2020 16:01:00,A
27/09/2020 01:00:00,27/09/2020,"NTS Energy Offtaken, Powerstations Total",434766414,29/09/2020 14:01:01,A
26/09/2020 01:00:00,26/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",101714405,29/09/2020 12:01:00,A
26/09/2020 01:00:00,26/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",1297245645,29/09/2020 16:01:00,A
26/09/2020 01:00:00,26/09/2020,"NTS Energy Offtaken, Powerstations Total",276706853,29/09/2020 14:01:01,A
25/09/2020 01:00:00,25/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",106339076,28/09/2020 14:01:01,A
25/09/2020 01:00:00,25/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",1257966203,29/09/2020 16:01:00,A
25/09/2020 01:00:00,25/09/2020,"NTS Energy Offtaken, Powerstations Total",336275819,29/09/2020 14:01:01,A
24/09/2020 01:00:00,24/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",119822287,28/09/2020 12:01:00,A
24/09/2020 01:00:00,24/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",1089522759,29/09/2020 16:01:00,A
24/09/2020 01:00:00,24/09/2020,"NTS Energy Offtaken, Powerstations Total",579817232,29/09/2020 12:01:00,A
23/09/2020 01:00:00,23/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",114843250,26/09/2020 14:01:00,A
23/09/2020 01:00:00,23/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",843554753,24/09/2020 12:01:00,L
23/09/2020 01:00:00,23/09/2020,"NTS Energy Offtaken, Powerstations Total",711935512,24/09/2020 14:01:01,A
22/09/2020 01:00:00,22/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",112929217,25/09/2020 12:01:01,A
22/09/2020 01:00:00,22/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",718717683,23/09/2020 12:01:00,L
22/09/2020 01:00:00,22/09/2020,"NTS Energy Offtaken, Powerstations Total",623448199,24/09/2020 14:01:01,A
21/09/2020 01:00:00,21/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",127417910,25/09/2020 12:01:01,A
21/09/2020 01:00:00,21/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",708445319,22/09/2020 12:01:01,L
21/09/2020 01:00:00,21/09/2020,"NTS Energy Offtaken, Powerstations Total",796657192,22/09/2020 12:01:01,A
20/09/2020 01:00:00,20/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",118090752,22/09/2020 12:01:01,A
20/09/2020 01:00:00,20/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",672012223,21/09/2020 16:01:01,A
20/09/2020 01:00:00,20/09/2020,"NTS Energy Offtaken, Powerstations Total",514814059,21/09/2020 14:01:01,A
19/09/2020 01:00:00,19/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",108866404,22/09/2020 12:01:01,A
19/09/2020 01:00:00,19/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",657948070,21/09/2020 14:01:01,A
19/09/2020 01:00:00,19/09/2020,"NTS Energy Offtaken, Powerstations Total",299502522,21/09/2020 14:01:01,A
18/09/2020 01:00:00,18/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",116347771,21/09/2020 16:01:01,A
18/09/2020 01:00:00,18/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",707661667,22/09/2020 14:01:01,A
18/09/2020 01:00:00,18/09/2020,"NTS Energy Offtaken, Powerstations Total",496289616,21/09/2020 16:01:01,A
17/09/2020 01:00:00,17/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",133881438,21/09/2020 16:01:01,A
17/09/2020 01:00:00,17/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",690630822,21/09/2020 14:01:01,A
17/09/2020 01:00:00,17/09/2020,"NTS Energy Offtaken, Powerstations Total",665950193,21/09/2020 14:01:01,A
16/09/2020 01:00:00,16/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",135702813,17/09/2020 14:01:00,A
16/09/2020 01:00:00,16/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",664174343,18/09/2020 14:01:01,A
16/09/2020 01:00:00,16/09/2020,"NTS Energy Offtaken, Powerstations Total",689863962,18/09/2020 12:01:01,A
15/09/2020 01:00:00,15/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",137052058,17/09/2020 12:01:00,A
15/09/2020 01:00:00,15/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",649740119,18/09/2020 12:01:01,A
15/09/2020 01:00:00,15/09/2020,"NTS Energy Offtaken, Powerstations Total",820431248,18/09/2020 14:01:01,A
14/09/2020 01:00:00,14/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",131997611,16/09/2020 12:01:00,A
14/09/2020 01:00:00,14/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",644035408,18/09/2020 12:01:01,A
14/09/2020 01:00:00,14/09/2020,"NTS Energy Offtaken, Powerstations Total",790881373,15/09/2020 14:01:00,A
13/09/2020 01:00:00,13/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",106572362,15/09/2020 12:01:01,A
13/09/2020 01:00:00,13/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",617755272,16/09/2020 12:01:00,A
13/09/2020 01:00:00,13/09/2020,"NTS Energy Offtaken, Powerstations Total",267763970,15/09/2020 14:01:00,A
12/09/2020 01:00:00,12/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",104280429,14/09/2020 14:01:01,A
12/09/2020 01:00:00,12/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",685378253,15/09/2020 14:01:00,A
12/09/2020 01:00:00,12/09/2020,"NTS Energy Offtaken, Powerstations Total",250618459,15/09/2020 14:01:00,A
11/09/2020 01:00:00,11/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",123391516,14/09/2020 14:01:01,A
11/09/2020 01:00:00,11/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",801491923,15/09/2020 14:01:00,A
11/09/2020 01:00:00,11/09/2020,"NTS Energy Offtaken, Powerstations Total",501914441,15/09/2020 14:01:00,A
10/09/2020 01:00:00,10/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",136806987,14/09/2020 14:01:01,A
10/09/2020 01:00:00,10/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",826642623,15/09/2020 14:01:00,A
10/09/2020 01:00:00,10/09/2020,"NTS Energy Offtaken, Powerstations Total",758514658,11/09/2020 14:01:00,A
09/09/2020 01:00:00,09/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",130831408,11/09/2020 14:01:00,A
09/09/2020 01:00:00,09/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",689342305,11/09/2020 12:01:00,A
09/09/2020 01:00:00,09/09/2020,"NTS Energy Offtaken, Powerstations Total",657177880,11/09/2020 16:01:00,A
08/09/2020 01:00:00,08/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",122753486,10/09/2020 12:01:00,A
08/09/2020 01:00:00,08/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",683176795,11/09/2020 16:01:00,A
08/09/2020 01:00:00,08/09/2020,"NTS Energy Offtaken, Powerstations Total",603290239,09/09/2020 14:01:00,A
07/09/2020 01:00:00,07/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",125351910,09/09/2020 12:01:00,A
07/09/2020 01:00:00,07/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",802942271,11/09/2020 16:01:00,A
07/09/2020 01:00:00,07/09/2020,"NTS Energy Offtaken, Powerstations Total",531080291,11/09/2020 16:01:00,A
06/09/2020 01:00:00,06/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",123432798,09/09/2020 12:01:00,A
06/09/2020 01:00:00,06/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",722829683,07/09/2020 14:01:01,A
06/09/2020 01:00:00,06/09/2020,"NTS Energy Offtaken, Powerstations Total",623544383,11/09/2020 16:01:00,A
05/09/2020 01:00:00,05/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",114896207,09/09/2020 12:01:00,A
05/09/2020 01:00:00,05/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",746315859,07/09/2020 12:01:01,A
05/09/2020 01:00:00,05/09/2020,"NTS Energy Offtaken, Powerstations Total",375447573,07/09/2020 12:01:01,A
04/09/2020 01:00:00,04/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",118559100,09/09/2020 12:01:00,A
04/09/2020 01:00:00,04/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",757747494,07/09/2020 14:01:01,A
04/09/2020 01:00:00,04/09/2020,"NTS Energy Offtaken, Powerstations Total",427212720,09/09/2020 12:01:00,A
03/09/2020 01:00:00,03/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",118899982,07/09/2020 12:01:01,A
03/09/2020 01:00:00,03/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",714371180,04/09/2020 16:01:00,A
03/09/2020 01:00:00,03/09/2020,"NTS Energy Offtaken, Powerstations Total",464630391,04/09/2020 16:01:00,A
02/09/2020 01:00:00,02/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",125176035,04/09/2020 12:01:00,A
02/09/2020 01:00:00,02/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",814879623,07/09/2020 14:01:01,A
02/09/2020 01:00:00,02/09/2020,"NTS Energy Offtaken, Powerstations Total",536642066,04/09/2020 16:01:00,A
01/09/2020 01:00:00,01/09/2020,"NTS Energy Offtaken, Industrial Offtake Total",132651075,04/09/2020 14:01:00,A
01/09/2020 01:00:00,01/09/2020,"NTS Energy Offtaken, LDZ Offtake Total",793952883,02/09/2020 16:01:01,A
01/09/2020 01:00:00,01/09/2020,"NTS Energy Offtaken, Powerstations Total",709530020,02/09/2020 12:01:00,A
31/08/2020 01:00:00,31/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",131698921,02/09/2020 12:01:00,A
31/08/2020 01:00:00,31/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",795245472,02/09/2020 14:01:01,A
31/08/2020 01:00:00,31/08/2020,"NTS Energy Offtaken, Powerstations Total",734830413,02/09/2020 12:01:00,A
30/08/2020 01:00:00,30/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",122592167,02/09/2020 12:01:00,A
30/08/2020 01:00:00,30/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",801493219,02/09/2020 12:01:00,A
30/08/2020 01:00:00,30/08/2020,"NTS Energy Offtaken, Powerstations Total",512628955,01/09/2020 12:01:01,A
29/08/2020 01:00:00,29/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",117335336,02/09/2020 12:01:00,A
29/08/2020 01:00:00,29/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",857450737,02/09/2020 12:01:00,A
29/08/2020 01:00:00,29/08/2020,"NTS Energy Offtaken, Powerstations Total",314559298,02/09/2020 14:01:01,A
28/08/2020 01:00:00,28/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",119817603,02/09/2020 12:01:00,A
28/08/2020 01:00:00,28/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",791745833,02/09/2020 12:01:00,A
28/08/2020 01:00:00,28/08/2020,"NTS Energy Offtaken, Powerstations Total",490997279,02/09/2020 14:01:01,A
27/08/2020 01:00:00,27/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",133485362,01/09/2020 14:01:00,A
27/08/2020 01:00:00,27/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",767070558,28/08/2020 14:01:01,A
27/08/2020 01:00:00,27/08/2020,"NTS Energy Offtaken, Powerstations Total",664810251,29/08/2020 12:01:00,A
26/08/2020 01:00:00,26/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",132809103,28/08/2020 12:01:01,A
26/08/2020 01:00:00,26/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",701471420,31/08/2020 14:01:01,A
26/08/2020 01:00:00,26/08/2020,"NTS Energy Offtaken, Powerstations Total",675153998,27/08/2020 14:01:01,A
25/08/2020 01:00:00,25/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",118681762,27/08/2020 12:01:01,A
25/08/2020 01:00:00,25/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",682982007,28/08/2020 16:01:01,A
25/08/2020 01:00:00,25/08/2020,"NTS Energy Offtaken, Powerstations Total",352801695,26/08/2020 12:01:00,A
24/08/2020 01:00:00,24/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",133734415,26/08/2020 12:01:00,A
24/08/2020 01:00:00,24/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",632648168,25/08/2020 14:01:00,A
24/08/2020 01:00:00,24/08/2020,"NTS Energy Offtaken, Powerstations Total",687340160,25/08/2020 12:01:00,A
23/08/2020 01:00:00,23/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",118309089,28/08/2020 14:01:01,A
23/08/2020 01:00:00,23/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",587170701,25/08/2020 14:01:00,A
23/08/2020 01:00:00,23/08/2020,"NTS Energy Offtaken, Powerstations Total",517229946,24/08/2020 16:01:00,A
22/08/2020 01:00:00,22/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",107507339,25/08/2020 14:01:00,A
22/08/2020 01:00:00,22/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",561463130,26/08/2020 14:01:01,A
22/08/2020 01:00:00,22/08/2020,"NTS Energy Offtaken, Powerstations Total",269646571,23/08/2020 12:01:00,A
21/08/2020 01:00:00,21/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",106151463,25/08/2020 12:01:00,A
21/08/2020 01:00:00,21/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",593038949,25/08/2020 14:01:00,A
21/08/2020 01:00:00,21/08/2020,"NTS Energy Offtaken, Powerstations Total",257355379,24/08/2020 14:01:00,A
20/08/2020 01:00:00,20/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",101041201,24/08/2020 12:01:00,A
20/08/2020 01:00:00,20/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",584487809,21/08/2020 16:01:01,A
20/08/2020 01:00:00,20/08/2020,"NTS Energy Offtaken, Powerstations Total",356344956,21/08/2020 16:01:01,A
19/08/2020 01:00:00,19/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",161042439,21/08/2020 16:01:01,A
19/08/2020 01:00:00,19/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",611266197,20/08/2020 14:01:01,A
19/08/2020 01:00:00,19/08/2020,"NTS Energy Offtaken, Powerstations Total",561460939,22/08/2020 12:01:01,A
18/08/2020 01:00:00,18/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",166088669,21/08/2020 16:01:01,A
18/08/2020 01:00:00,18/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",585357702,21/08/2020 14:03:00,A
18/08/2020 01:00:00,18/08/2020,"NTS Energy Offtaken, Powerstations Total",722454918,22/08/2020 12:01:01,A
17/08/2020 01:00:00,17/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",171075357,21/08/2020 16:01:01,A
17/08/2020 01:00:00,17/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",611439270,21/08/2020 14:03:00,A
17/08/2020 01:00:00,17/08/2020,"NTS Energy Offtaken, Powerstations Total",737252783,22/08/2020 12:01:01,A
16/08/2020 01:00:00,16/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",154765463,18/08/2020 12:01:01,A
16/08/2020 01:00:00,16/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",557728829,17/08/2020 16:01:01,A
16/08/2020 01:00:00,16/08/2020,"NTS Energy Offtaken, Powerstations Total",553303702,21/08/2020 14:03:00,A
15/08/2020 01:00:00,15/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",154563215,20/08/2020 12:01:01,A
15/08/2020 01:00:00,15/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",543306664,18/08/2020 12:01:01,A
15/08/2020 01:00:00,15/08/2020,"NTS Energy Offtaken, Powerstations Total",564038048,17/08/2020 16:01:01,A
14/08/2020 01:00:00,14/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",155245715,18/08/2020 12:01:01,A
14/08/2020 01:00:00,14/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",566751085,17/08/2020 16:01:01,A
14/08/2020 01:00:00,14/08/2020,"NTS Energy Offtaken, Powerstations Total",686172146,18/08/2020 12:01:01,A
13/08/2020 01:00:00,13/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",139015294,18/08/2020 12:01:01,A
13/08/2020 01:00:00,13/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",546000078,17/08/2020 14:01:01,A
13/08/2020 01:00:00,13/08/2020,"NTS Energy Offtaken, Powerstations Total",734695316,18/08/2020 12:01:01,A
12/08/2020 01:00:00,12/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",126988998,17/08/2020 16:01:01,A
12/08/2020 01:00:00,12/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",512351406,14/08/2020 12:01:00,A
12/08/2020 01:00:00,12/08/2020,"NTS Energy Offtaken, Powerstations Total",734628292,14/08/2020 12:01:00,A
11/08/2020 01:00:00,11/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",173554472,14/08/2020 14:01:01,A
11/08/2020 01:00:00,11/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",563284842,13/08/2020 14:01:00,A
11/08/2020 01:00:00,11/08/2020,"NTS Energy Offtaken, Powerstations Total",773486320,14/08/2020 12:01:00,A
10/08/2020 01:00:00,10/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",204270695,12/08/2020 12:01:00,A
10/08/2020 01:00:00,10/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",545114093,12/08/2020 16:01:00,A
10/08/2020 01:00:00,10/08/2020,"NTS Energy Offtaken, Powerstations Total",682447912,12/08/2020 14:01:01,A
09/08/2020 01:00:00,09/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",158562875,13/08/2020 16:01:00,A
09/08/2020 01:00:00,09/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",497412264,12/08/2020 16:01:00,A
09/08/2020 01:00:00,09/08/2020,"NTS Energy Offtaken, Powerstations Total",348073460,12/08/2020 14:01:01,A
08/08/2020 01:00:00,08/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",119597618,13/08/2020 16:01:00,A
08/08/2020 01:00:00,08/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",475329797,10/08/2020 16:01:00,A
08/08/2020 01:00:00,08/08/2020,"NTS Energy Offtaken, Powerstations Total",405249741,12/08/2020 14:01:01,A
07/08/2020 01:00:00,07/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",122750192,12/08/2020 16:01:00,A
07/08/2020 01:00:00,07/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",534882089,10/08/2020 16:01:00,A
07/08/2020 01:00:00,07/08/2020,"NTS Energy Offtaken, Powerstations Total",634332819,12/08/2020 14:01:01,A
06/08/2020 01:00:00,06/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",127627431,09/08/2020 12:01:00,A
06/08/2020 01:00:00,06/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",574021276,07/08/2020 14:01:00,A
06/08/2020 01:00:00,06/08/2020,"NTS Energy Offtaken, Powerstations Total",618199827,11/08/2020 16:01:01,A
05/08/2020 01:00:00,05/08/2020,"NTS Energy Offtaken, Industrial Offtake Total",119509454,09/08/2020 12:01:00,A
05/08/2020 01:00:00,05/08/2020,"NTS Energy Offtaken, LDZ Offtake Total",604344630,07/08/2020 12:01:00,A
05/08/2020 01:00:00,05/08/2020,"NTS Energy Offtaken, Powerstations Total",397555793,06/08/2020 14:01:01,A
