country,date,demand,type
IE,2022-01-31,14056500.0,power
DK,2022-01-31,12251900.0,power
AT,2022-01-31,71930100.0,power
NL,2022-01-31,121015400.0,power
BE,2022-01-31,44464400.0,power
DE,2022-01-31,205115350.0,power
PL,2022-01-31,26070600.0,power
SE,2022-01-31,600.0000000000001,power
FR,2022-01-31,150202000.0,power
RO,2022-01-31,40799500.0,power
EE,2022-01-31,57599.99999999999,power
IT,2022-01-31,450107000.0,power
PT,2022-01-31,50338600.0,power
GR,2022-01-31,56255000.0,power
LV,2022-01-31,7361000.0,power
ES,2022-01-31,158026000.0,power
CZ,2022-01-31,25576000.0,power
SI,2022-01-31,1755300.0,power
BG,2022-01-31,14430000.0,power
ES,2022-02-01,155552000.0,power
GR,2022-02-01,63629000.0,power
IE,2022-02-01,11115200.0,power
LT,2022-02-01,521100.0,power
BG,2022-02-01,12016000.0,power
DE,2022-02-01,163853100.0,power
LU,2022-02-01,690825.0,power
HU,2022-02-01,36867325.0,power
HR,2022-02-01,11412000.0,power
PL,2022-02-01,27372200.0,power
PT,2022-02-01,46521800.0,power
FR,2022-02-01,163844000.0,power
SE,2022-02-01,600.0000000000001,power
SK,2022-02-01,11501600.0,power
LV,2022-02-01,8847000.0,power
RO,2022-02-01,43767500.0,power
DK,2022-02-01,9634700.0,power
EE,2022-02-01,57599.99999999999,power
NL,2022-02-01,79190800.0,power
CZ,2022-02-01,26402800.0,power
SI,2022-02-01,1962800.0,power
FI,2022-02-01,14050800.0,power
BE,2022-02-01,46039200.0,power
IT,2022-02-01,422586000.0,power
UK,2022-02-01,364050.0,power
AT,2022-02-01,79294700.0,power
LU,2022-02-02,701800.0,power
SI,2022-02-02,1800000.0,power
IT,2022-02-02,484427000.0,power
RO,2022-02-02,43039250.0,power
SK,2022-02-02,11260800.0,power
BG,2022-02-02,12032000.0,power
EE,2022-02-02,57599.99999999999,power
PL,2022-02-02,28493500.0,power
FR,2022-02-02,176709000.0,power
HR,2022-02-02,11512400.0,power
IE,2022-02-02,26535100.0,power
AT,2022-02-02,73233700.0,power
HU,2022-02-02,38819525.0,power
LT,2022-02-02,788400.0,power
SE,2022-02-02,200.0,power
FI,2022-02-02,18170600.0,power
NL,2022-02-02,131238400.0,power
UK,2022-02-02,778300.0,power
DK,2022-02-02,10570500.0,power
CZ,2022-02-02,25709600.000000004,power
DE,2022-02-02,174956525.0,power
LV,2022-02-02,9031000.0,power
PT,2022-02-02,57970900.0,power
GR,2022-02-02,70330000.0,power
BE,2022-02-02,70839800.0,power
ES,2022-02-02,311611000.0,power
EE,2022-02-03,57599.99999999999,power
BG,2022-02-03,11965000.0,power
FR,2022-02-03,178439000.0,power
HR,2022-02-03,11401700.0,power
BE,2022-02-03,70412100.0,power
SI,2022-02-03,1941400.0,power
LV,2022-02-03,17483000.0,power
PL,2022-02-03,34424300.0,power
ES,2022-02-03,360166000.0,power
SK,2022-02-03,11574000.0,power
SE,2022-02-03,400.0,power
IE,2022-02-03,22079500.0,power
PT,2022-02-03,63656900.0,power
HU,2022-02-03,37071000.0,power
IT,2022-02-03,481299000.0,power
NL,2022-02-03,158528975.0,power
RO,2022-02-03,42911000.0,power
DE,2022-02-03,231942000.0,power
AT,2022-02-03,73359100.0,power
FI,2022-02-03,18068700.0,power
DK,2022-02-03,13121600.0,power
CZ,2022-02-03,25899500.0,power
UK,2022-02-03,1420450.0,power
LU,2022-02-03,655000.0,power
LT,2022-02-03,791600.0,power
GR,2022-02-03,48767000.0,power
DE,2022-02-04,157667350.0,power
DK,2022-02-04,7625300.0,power
LU,2022-02-04,648675.0,power
EE,2022-02-04,57599.99999999999,power
SE,2022-02-04,100.0,power
RO,2022-02-04,40339500.0,power
ES,2022-02-04,284547000.0,power
LT,2022-02-04,784000.0,power
BE,2022-02-04,34849500.0,power
PT,2022-02-04,55421100.0,power
SK,2022-02-04,11401000.0,power
IT,2022-02-04,475749000.0,power
FR,2022-02-04,159365000.0,power
CZ,2022-02-04,24258500.0,power
IE,2022-02-04,26451500.0,power
BG,2022-02-04,12146000.0,power
HR,2022-02-04,11430000.0,power
AT,2022-02-04,75856200.0,power
UK,2022-02-04,2467350.0,power
NL,2022-02-04,72853900.0,power
LV,2022-02-04,9286000.0,power
FI,2022-02-04,4891400.0,power
GR,2022-02-04,74540000.0,power
HU,2022-02-04,36569525.0,power
SI,2022-02-04,1963900.0,power
PL,2022-02-04,32016400.0,power
ES,2022-02-05,151548000.0,power
HR,2022-02-05,10722800.0,power
BE,2022-02-05,26641800.0,power
IE,2022-02-05,11693700.0,power
LV,2022-02-05,0.0,power
IT,2022-02-05,371034000.0,power
HU,2022-02-05,28373425.0,power
FR,2022-02-05,118598000.0,power
PL,2022-02-05,24429000.0,power
AT,2022-02-05,43109700.0,power
UK,2022-02-05,1717800.0,power
GR,2022-02-05,68898000.0,power
SI,2022-02-05,1944000.0,power
DK,2022-02-05,3562900.0,power
CZ,2022-02-05,13288700.0,power
BG,2022-02-05,12147000.0,power
PT,2022-02-05,46663600.0,power
SK,2022-02-05,5070300.0,power
LU,2022-02-05,624300.0,power
RO,2022-02-05,42700250.0,power
LT,2022-02-05,783500.0,power
DE,2022-02-05,107390100.0,power
SE,2022-02-05,0.0,power
FI,2022-02-05,4227700.0,power
NL,2022-02-05,43001100.0,power
EE,2022-02-05,57599.99999999999,power
HR,2022-02-06,10710300.0,power
DK,2022-02-06,4654200.0,power
HU,2022-02-06,25526200.0,power
UK,2022-02-06,1453000.0,power
GR,2022-02-06,49038000.0,power
IT,2022-02-06,275075000.0,power
AT,2022-02-06,44422600.00000001,power
SK,2022-02-06,5114600.0,power
CZ,2022-02-06,12892000.0,power
PL,2022-02-06,28501000.0,power
DE,2022-02-06,90138475.0,power
BG,2022-02-06,12111000.0,power
RO,2022-02-06,41489325.0,power
EE,2022-02-06,57599.99999999999,power
SE,2022-02-06,100.0,power
PT,2022-02-06,28557700.0,power
SI,2022-02-06,1846400.0,power
IE,2022-02-06,11025000.0,power
LV,2022-02-06,0.0,power
FI,2022-02-06,4463100.0,power
NL,2022-02-06,40184550.0,power
FR,2022-02-06,90978000.0,power
LT,2022-02-06,780200.0,power
BE,2022-02-06,28353900.0,power
ES,2022-02-06,158908000.0,power
LU,2022-02-06,606250.0,power
CZ,2022-02-07,24128200.0,power
LT,2022-02-07,778900.0,power
IE,2022-02-07,15752600.0,power
HU,2022-02-07,31432525.0,power
EE,2022-02-07,57599.99999999999,power
DE,2022-02-07,138906750.0,power
LU,2022-02-07,642800.0,power
BE,2022-02-07,41096900.0,power
NL,2022-02-07,72894575.0,power
SE,2022-02-07,80000.0,power
FI,2022-02-07,7324000.0,power
ES,2022-02-07,210144000.0,power
RO,2022-02-07,40022000.0,power
UK,2022-02-07,2799500.0,power
SI,2022-02-07,1859200.0,power
BG,2022-02-07,11923000.0,power
GR,2022-02-07,42954000.0,power
SK,2022-02-07,10881300.0,power
DK,2022-02-07,5417500.0,power
AT,2022-02-07,61582400.0,power
PT,2022-02-07,56599200.0,power
IT,2022-02-07,367414000.0,power
HR,2022-02-07,11297900.0,power
FR,2022-02-07,164685000.0,power
PL,2022-02-07,35506500.0,power
LV,2022-02-07,0.0,power
FI,2022-02-08,7176300.0,power
LV,2022-02-08,0.0,power
BG,2022-02-08,12092000.0,power
DK,2022-02-08,5384400.0,power
NL,2022-02-08,66190899.99999999,power
DE,2022-02-08,145063600.0,power
CZ,2022-02-08,13609500.0,power
LT,2022-02-08,716300.0,power
SI,2022-02-08,1868800.0,power
SK,2022-02-08,10448000.0,power
LU,2022-02-08,685575.0,power
RO,2022-02-08,39055000.0,power
HU,2022-02-08,30202550.0,power
HR,2022-02-08,10743100.0,power
SE,2022-02-08,745900.0,power
PT,2022-02-08,62471100.0,power
EE,2022-02-08,57599.99999999999,power
AT,2022-02-08,48556700.0,power
GR,2022-02-08,47771000.0,power
IE,2022-02-08,23847100.0,power
PL,2022-02-08,36270700.0,power
ES,2022-02-08,285925000.0,power
IT,2022-02-08,389165000.0,power
FR,2022-02-08,181840000.0,power
BE,2022-02-08,36206800.0,power
UK,2022-02-08,3636000.0,power
DK,2022-02-09,6432700.0,power
ES,2022-02-09,314663000.0,power
CZ,2022-02-09,13572600.0,power
LT,2022-02-09,493500.0,power
PT,2022-02-09,62065400.0,power
SK,2022-02-09,11985500.0,power
UK,2022-02-09,3532450.0,power
IE,2022-02-09,32860700.0,power
EE,2022-02-09,57599.99999999999,power
LV,2022-02-09,0.0,power
GR,2022-02-09,56321000.0,power
FI,2022-02-09,4360200.0,power
SI,2022-02-09,1855900.0,power
SE,2022-02-09,738200.0,power
BE,2022-02-09,48149400.0,power
LU,2022-02-09,631450.0,power
IT,2022-02-09,457293000.0,power
HU,2022-02-09,34743350.0,power
RO,2022-02-09,40036500.0,power
NL,2022-02-09,116522775.0,power
BG,2022-02-09,12093000.0,power
DE,2022-02-09,171441875.0,power
HR,2022-02-09,11460400.0,power
PL,2022-02-09,35214700.0,power
AT,2022-02-09,43340900.0,power
FR,2022-02-09,189352000.0,power
BG,2022-02-10,11787000.0,power
UK,2022-02-10,3746850.0,power
EE,2022-02-10,57599.99999999999,power
IE,2022-02-10,24996500.0,power
PL,2022-02-10,37662900.0,power
HR,2022-02-10,10846800.0,power
PT,2022-02-10,62140100.0,power
SK,2022-02-10,11452500.0,power
LT,2022-02-10,107200.0,power
LU,2022-02-10,653150.0,power
AT,2022-02-10,61720500.0,power
ES,2022-02-10,350807000.0,power
SI,2022-02-10,1885600.0,power
LV,2022-02-10,0.0,power
CZ,2022-02-10,25453100.0,power
DE,2022-02-10,220568050.00000003,power
IT,2022-02-10,462797000.0,power
RO,2022-02-10,40931250.0,power
NL,2022-02-10,151364100.0,power
GR,2022-02-10,59729000.0,power
DK,2022-02-10,7567800.0,power
FI,2022-02-10,4223900.0,power
SE,2022-02-10,237300.0,power
FR,2022-02-10,189798000.0,power
BE,2022-02-10,68765000.0,power
HU,2022-02-10,37562325.0,power
HU,2022-02-11,38348750.0,power
NL,2022-02-11,131998175.0,power
BE,2022-02-11,77038600.0,power
BG,2022-02-11,11626000.0,power
LT,2022-02-11,1300.0,power
EE,2022-02-11,57599.99999999999,power
DE,2022-02-11,187219225.0,power
FI,2022-02-11,6852100.0,power
HR,2022-02-11,10654900.0,power
UK,2022-02-11,1022350.0,power
LV,2022-02-11,0.0,power
PT,2022-02-11,62902200.0,power
SI,2022-02-11,1855300.0,power
RO,2022-02-11,42564750.0,power
LU,2022-02-11,687000.0,power
DK,2022-02-11,11281800.0,power
PL,2022-02-11,42739500.0,power
SK,2022-02-11,12015100.0,power
IE,2022-02-11,18866500.0,power
IT,2022-02-11,479595000.0,power
AT,2022-02-11,56867400.0,power
CZ,2022-02-11,25745000.0,power
SE,2022-02-11,200.0,power
ES,2022-02-11,326328000.0,power
GR,2022-02-11,63848000.0,power
FR,2022-02-11,189704000.0,power
SE,2022-02-12,200.0,power
ES,2022-02-12,258220000.0,power
EE,2022-02-12,57599.99999999999,power
LV,2022-02-12,0.0,power
UK,2022-02-12,458900.0,power
GR,2022-02-12,57808000.0,power
LT,2022-02-12,0.0,power
BE,2022-02-12,32400000.0,power
FI,2022-02-12,4264100.0,power
LU,2022-02-12,622925.0,power
SK,2022-02-12,4989800.0,power
IT,2022-02-12,352237000.0,power
FR,2022-02-12,177193000.0,power
RO,2022-02-12,38884000.0,power
IE,2022-02-12,10320000.0,power
PT,2022-02-12,52419700.0,power
AT,2022-02-12,48267700.0,power
BG,2022-02-12,11595000.0,power
HU,2022-02-12,29999350.0,power
CZ,2022-02-12,13346500.0,power
DE,2022-02-12,141917475.0,power
NL,2022-02-12,63939150.0,power
HR,2022-02-12,10707900.0,power
PL,2022-02-12,41936200.0,power
DK,2022-02-12,7269500.0,power
SI,2022-02-12,1860100.0,power
HU,2022-02-13,28647600.0,power
HR,2022-02-13,10706900.0,power
DK,2022-02-13,4970900.0,power
LV,2022-02-13,0.0,power
IE,2022-02-13,23279000.0,power
SI,2022-02-13,1856000.0,power
FI,2022-02-13,4512900.0,power
LT,2022-02-13,0.0,power
SK,2022-02-13,5154900.0,power
PT,2022-02-13,8260600.0,power
GR,2022-02-13,41614000.0,power
UK,2022-02-13,702950.0,power
NL,2022-02-13,39578050.0,power
DE,2022-02-13,110879675.0,power
PL,2022-02-13,34990300.0,power
EE,2022-02-13,57599.99999999999,power
IT,2022-02-13,255079000.0,power
BE,2022-02-13,25929600.0,power
CZ,2022-02-13,12859500.0,power
LU,2022-02-13,592150.0,power
RO,2022-02-13,42861000.0,power
SE,2022-02-13,200.0,power
ES,2022-02-13,115629000.0,power
AT,2022-02-13,19993400.0,power
BG,2022-02-13,11793000.0,power
FR,2022-02-13,92250000.0,power
LU,2022-02-14,616525.0,power
FI,2022-02-14,4335900.0,power
DK,2022-02-14,6221300.0,power
ES,2022-02-14,147473000.0,power
IE,2022-02-14,23624500.0,power
IT,2022-02-14,434885000.0,power
CZ,2022-02-14,13671500.0,power
DE,2022-02-14,147723100.0,power
GR,2022-02-14,73395000.0,power
LT,2022-02-14,0.0,power
AT,2022-02-14,41034100.0,power
PL,2022-02-14,35909200.0,power
FR,2022-02-14,143330000.0,power
HU,2022-02-14,37407775.0,power
PT,2022-02-14,35144600.0,power
SK,2022-02-14,11455200.0,power
RO,2022-02-14,43036250.0,power
BG,2022-02-14,11755000.0,power
NL,2022-02-14,86703175.0,power
SI,2022-02-14,1864300.0,power
SE,2022-02-14,200.0,power
LV,2022-02-14,0.0,power
EE,2022-02-14,57599.99999999999,power
HR,2022-02-14,11393900.0,power
BE,2022-02-14,41669600.0,power
UK,2022-02-14,832700.0,power
ES,2022-02-15,179964000.0,power
BE,2022-02-15,43897500.0,power
GR,2022-02-15,70466000.0,power
FR,2022-02-15,135885000.0,power
DE,2022-02-15,163246575.0,power
HU,2022-02-15,36353600.0,power
RO,2022-02-15,43071000.0,power
BG,2022-02-15,11557000.0,power
LV,2022-02-15,0.0,power
EE,2022-02-15,57599.99999999999,power
SE,2022-02-15,100.0,power
LU,2022-02-15,599750.0,power
PT,2022-02-15,47673200.0,power
AT,2022-02-15,60099900.0,power
CZ,2022-02-15,13740800.0,power
SK,2022-02-15,11039400.0,power
DK,2022-02-15,6908900.0,power
PL,2022-02-15,37973600.0,power
IT,2022-02-15,418021000.0,power
IE,2022-02-15,24670100.0,power
SI,2022-02-15,1906600.0,power
LT,2022-02-15,0.0,power
UK,2022-02-15,796750.0,power
NL,2022-02-15,89124650.0,power
FI,2022-02-15,4330200.0,power
HR,2022-02-15,11383100.0,power
DK,2022-02-16,5760100.0,power
FI,2022-02-16,5573600.0,power
HU,2022-02-16,29591300.0,power
SI,2022-02-16,1856400.0,power
CZ,2022-02-16,13411100.0,power
SE,2022-02-16,300.00000000000006,power
BG,2022-02-16,10782000.0,power
BE,2022-02-16,35663800.0,power
LU,2022-02-16,614100.0,power
GR,2022-02-16,67794000.0,power
ES,2022-02-16,141791000.0,power
RO,2022-02-16,41622500.0,power
HR,2022-02-16,11382700.0,power
FR,2022-02-16,84930000.0,power
UK,2022-02-16,848250.0,power
PT,2022-02-16,32671800.0,power
DE,2022-02-16,133475700.0,power
IT,2022-02-16,428706000.0,power
NL,2022-02-16,69622725.0,power
EE,2022-02-16,55900.0,power
PL,2022-02-16,30407900.0,power
IE,2022-02-16,13534200.0,power
LT,2022-02-16,0.0,power
LV,2022-02-16,0.0,power
SK,2022-02-16,11290000.0,power
AT,2022-02-16,54506100.0,power
SK,2022-02-17,10017400.0,power
UK,2022-02-17,889500.0,power
FI,2022-02-17,4164700.0,power
AT,2022-02-17,32683900.0,power
LT,2022-02-17,0.0,power
PL,2022-02-17,30572300.0,power
IT,2022-02-17,405162000.0,power
BE,2022-02-17,38186500.0,power
FR,2022-02-17,107114000.0,power
SI,2022-02-17,1855100.0,power
GR,2022-02-17,60252000.0,power
BG,2022-02-17,11098000.0,power
RO,2022-02-17,38507000.0,power
LV,2022-02-17,0.0,power
HU,2022-02-17,23834150.0,power
IE,2022-02-17,26259500.0,power
PT,2022-02-17,48032800.0,power
DE,2022-02-17,116295875.0,power
LU,2022-02-17,559200.0,power
NL,2022-02-17,64371125.0,power
SE,2022-02-17,400.0,power
CZ,2022-02-17,13086200.0,power
HR,2022-02-17,11413100.0,power
ES,2022-02-17,220017000.0,power
DK,2022-02-17,5401900.0,power
EE,2022-02-17,57599.99999999999,power
RO,2022-02-18,38063000.0,power
LV,2022-02-18,0.0,power
BG,2022-02-18,10962000.0,power
SI,2022-02-18,1901700.0,power
PT,2022-02-18,53918800.0,power
EE,2022-02-18,57599.99999999999,power
SK,2022-02-18,9107300.0,power
AT,2022-02-18,32594800.0,power
PL,2022-02-18,30768000.0,power
ES,2022-02-18,159833000.0,power
IT,2022-02-18,390447000.0,power
IE,2022-02-18,18330200.0,power
NL,2022-02-18,98583900.0,power
BE,2022-02-18,32072000.0,power
FR,2022-02-18,87740000.0,power
GR,2022-02-18,47224000.0,power
DK,2022-02-18,6752000.0,power
FI,2022-02-18,4392700.0,power
HU,2022-02-18,31048650.0,power
CZ,2022-02-18,13307500.0,power
SE,2022-02-18,600.0000000000001,power
UK,2022-02-18,928850.0,power
DE,2022-02-18,134506525.0,power
HR,2022-02-18,11397900.0,power
LT,2022-02-18,0.0,power
LU,2022-02-18,596000.0,power
DE,2022-02-19,106490200.0,power
HU,2022-02-19,23680750.0,power
BE,2022-02-19,31633500.0,power
SK,2022-02-19,4732600.0,power
SI,2022-02-19,1855000.0,power
NL,2022-02-19,40507900.0,power
ES,2022-02-19,120094000.0,power
SE,2022-02-19,300.00000000000006,power
LT,2022-02-19,0.0,power
BG,2022-02-19,8824000.0,power
LV,2022-02-19,0.0,power
IE,2022-02-19,15899700.0,power
IT,2022-02-19,266532000.0,power
PT,2022-02-19,20064000.0,power
FI,2022-02-19,4231000.0,power
HR,2022-02-19,10649300.0,power
EE,2022-02-19,57599.99999999999,power
AT,2022-02-19,19977400.0,power
DK,2022-02-19,5186200.0,power
UK,2022-02-19,840599.9999999999,power
LU,2022-02-19,601475.0,power
PL,2022-02-19,25392800.0,power
GR,2022-02-19,41643000.0,power
FR,2022-02-19,65986000.0,power
CZ,2022-02-19,12758000.0,power
RO,2022-02-19,32637750.0,power
IE,2022-02-20,13125600.0,power
PT,2022-02-20,14428300.0,power
RO,2022-02-20,36867875.0,power
ES,2022-02-20,143341000.0,power
FI,2022-02-20,4125700.0,power
SE,2022-02-20,300.00000000000006,power
BG,2022-02-20,8635000.0,power
SK,2022-02-20,4847700.0,power
DE,2022-02-20,88085800.0,power
HU,2022-02-20,23748750.0,power
EE,2022-02-20,57599.99999999999,power
SI,2022-02-20,1839600.0,power
HR,2022-02-20,10699200.0,power
GR,2022-02-20,36533000.0,power
NL,2022-02-20,39176875.0,power
LT,2022-02-20,0.0,power
CZ,2022-02-20,12655000.0,power
DK,2022-02-20,6554600.0,power
PL,2022-02-20,21008800.0,power
LU,2022-02-20,586650.0,power
LV,2022-02-20,0.0,power
FR,2022-02-20,65662000.0,power
AT,2022-02-20,15733300.000000002,power
IT,2022-02-20,203140000.0,power
UK,2022-02-20,520600.0,power
BE,2022-02-20,26946600.000000004,power
GR,2022-02-21,39764000.0,power
BG,2022-02-21,8517000.0,power
AT,2022-02-21,29080400.0,power
EE,2022-02-21,57599.99999999999,power
PT,2022-02-21,26696000.0,power
ES,2022-02-21,169254000.0,power
SK,2022-02-21,9346400.0,power
SI,2022-02-21,1845500.0,power
DK,2022-02-21,6578200.0,power
PL,2022-02-21,22612600.0,power
RO,2022-02-21,35478750.0,power
CZ,2022-02-21,13523700.0,power
LU,2022-02-21,659475.0,power
UK,2022-02-21,921550.0,power
NL,2022-02-21,63488125.0,power
SE,2022-02-21,200.0,power
IT,2022-02-21,336573000.0,power
BE,2022-02-21,47625000.0,power
FR,2022-02-21,85391000.0,power
LT,2022-02-21,0.0,power
HU,2022-02-21,33153700.0,power
LV,2022-02-21,0.0,power
FI,2022-02-21,4161500.0,power
DE,2022-02-21,109895125.0,power
HR,2022-02-21,11305700.0,power
IE,2022-02-21,20002500.0,power
RO,2022-02-22,39081250.0,power
UK,2022-02-22,628850.0,power
IE,2022-02-22,12204600.0,power
SE,2022-02-22,50200.0,power
NL,2022-02-22,73138250.0,power
SI,2022-02-22,1825200.0,power
FR,2022-02-22,114642000.0,power
IT,2022-02-22,313615000.0,power
AT,2022-02-22,36016700.0,power
DK,2022-02-22,8995500.0,power
LU,2022-02-22,635250.0,power
LT,2022-02-22,0.0,power
GR,2022-02-22,40302000.0,power
HR,2022-02-22,9554600.0,power
EE,2022-02-22,57599.99999999999,power
DE,2022-02-22,134616750.0,power
ES,2022-02-22,189409000.0,power
HU,2022-02-22,30898575.0,power
PL,2022-02-22,29915700.0,power
PT,2022-02-22,34336800.0,power
BE,2022-02-22,37345000.0,power
SK,2022-02-22,9751800.0,power
FI,2022-02-22,8154700.0,power
LV,2022-02-22,0.0,power
BG,2022-02-22,8681000.0,power
CZ,2022-02-22,13656600.0,power
EE,2022-02-23,57599.99999999999,power
UK,2022-02-23,406600.0,power
SI,2022-02-23,1830900.0,power
DK,2022-02-23,5887500.0,power
FI,2022-02-23,6512200.0,power
LT,2022-02-23,0.0,power
GR,2022-02-23,34756000.0,power
FR,2022-02-23,144548000.0,power
SE,2022-02-23,100.0,power
IE,2022-02-23,13431000.0,power
RO,2022-02-23,40737250.0,power
ES,2022-02-23,241554000.0,power
LV,2022-02-23,6000.0,power
BG,2022-02-23,8644000.0,power
DE,2022-02-23,156860050.0,power
LU,2022-02-23,624449.9999999999,power
HU,2022-02-23,26812050.0,power
PL,2022-02-23,31807500.0,power
BE,2022-02-23,39721000.0,power
CZ,2022-02-23,13532800.0,power
PT,2022-02-23,52726000.0,power
AT,2022-02-23,45522500.0,power
SK,2022-02-23,10814199.999999998,power
NL,2022-02-23,73391925.0,power
HR,2022-02-23,11626000.0,power
IT,2022-02-23,314658000.0,power
SK,2022-02-24,4985200.0,power
DE,2022-02-24,134234475.0,power
ES,2022-02-24,219847000.0,power
RO,2022-02-24,37769750.0,power
BG,2022-02-24,8580000.0,power
DK,2022-02-24,5627200.0,power
GR,2022-02-24,37433000.0,power
SE,2022-02-24,26200.0,power
IE,2022-02-24,20839200.0,power
BE,2022-02-24,33111700.0,power
PL,2022-02-24,30071500.0,power
LV,2022-02-24,0.0,power
FI,2022-02-24,4409800.0,power
AT,2022-02-24,24177100.0,power
PT,2022-02-24,56155700.0,power
HU,2022-02-24,24875000.0,power
HR,2022-02-24,11408700.0,power
IT,2022-02-24,378354000.0,power
FR,2022-02-24,93350000.0,power
EE,2022-02-24,57599.99999999999,power
UK,2022-02-24,462900.00000000006,power
LT,2022-02-24,0.0,power
NL,2022-02-24,74149850.0,power
SI,2022-02-24,1826900.0,power
CZ,2022-02-24,13658300.0,power
LU,2022-02-24,622150.0,power
ES,2022-02-25,139991000.0,power
LT,2022-02-25,0.0,power
FR,2022-02-25,109074000.0,power
UK,2022-02-25,868800.0,power
EE,2022-02-25,57599.99999999999,power
SE,2022-02-25,300.00000000000006,power
LV,2022-02-25,3000.0,power
LU,2022-02-25,623900.0,power
FI,2022-02-25,4300200.0,power
NL,2022-02-25,77745675.0,power
SK,2022-02-25,5148100.0,power
GR,2022-02-25,66222000.0,power
IT,2022-02-25,332891000.0,power
DE,2022-02-25,120937975.0,power
RO,2022-02-25,39671250.0,power
PL,2022-02-25,30140500.0,power
DK,2022-02-25,4884800.0,power
BE,2022-02-25,45334000.0,power
HU,2022-02-25,26928900.0,power
AT,2022-02-25,17062100.0,power
PT,2022-02-25,44343400.0,power
CZ,2022-02-25,13653500.0,power
BG,2022-02-25,8406000.0,power
HR,2022-02-25,11231200.0,power
IE,2022-02-25,17336700.0,power
SI,2022-02-25,1962000.0,power
NL,2022-02-26,89946225.0,power
HU,2022-02-26,20744675.0,power
UK,2022-02-26,399800.0,power
IE,2022-02-26,5079100.0,power
GR,2022-02-26,75067000.0,power
SK,2022-02-26,4991700.0,power
CZ,2022-02-26,13383800.0,power
LV,2022-02-26,4000.0,power
HR,2022-02-26,8696900.0,power
SI,2022-02-26,1838500.0,power
LT,2022-02-26,0.0,power
PT,2022-02-26,38008400.0,power
RO,2022-02-26,40065750.0,power
AT,2022-02-26,37182200.0,power
BG,2022-02-26,8757000.0,power
IT,2022-02-26,189651000.0,power
FR,2022-02-26,139879000.0,power
EE,2022-02-26,57599.99999999999,power
ES,2022-02-26,197373000.0,power
DK,2022-02-26,11256300.0,power
PL,2022-02-26,29661000.0,power
FI,2022-02-26,4774600.0,power
DE,2022-02-26,141335325.0,power
SE,2022-02-26,300.00000000000006,power
LU,2022-02-26,570800.0,power
BE,2022-02-26,34483200.0,power
EE,2022-02-27,57599.99999999999,power
GR,2022-02-27,42220000.0,power
LT,2022-02-27,0.0,power
FR,2022-02-27,88999000.0,power
DE,2022-02-27,94592225.0,power
AT,2022-02-27,29356700.0,power
LU,2022-02-27,535875.0,power
PT,2022-02-27,21926900.0,power
LV,2022-02-27,0.0,power
FI,2022-02-27,4386600.0,power
ES,2022-02-27,203121000.0,power
PL,2022-02-27,28741100.0,power
NL,2022-02-27,52598300.0,power
HU,2022-02-27,20619775.0,power
SE,2022-02-27,200.0,power
IE,2022-02-27,7792300.0,power
CZ,2022-02-27,13216600.0,power
BE,2022-02-27,28732800.0,power
UK,2022-02-27,230150.0,power
DK,2022-02-27,9393000.0,power
BG,2022-02-27,8673000.0,power
IT,2022-02-27,168330000.0,power
SK,2022-02-27,4773100.0,power
RO,2022-02-27,28085500.0,power
HR,2022-02-27,8756400.0,power
SI,2022-02-27,1842000.0,power
EE,2022-02-28,57599.99999999999,power
GR,2022-02-28,87579000.0,power
HR,2022-02-28,8788900.0,power
ES,2022-02-28,245938000.0,power
FR,2022-02-28,170261000.0,power
DE,2022-02-28,152215100.0,power
RO,2022-02-28,37240000.0,power
HU,2022-02-28,27606600.0,power
SE,2022-02-28,100.0,power
SK,2022-02-28,4910100.0,power
BE,2022-02-28,32010200.0,power
PT,2022-02-28,54961500.0,power
LU,2022-02-28,602575.0,power
IT,2022-02-28,361963000.0,power
UK,2022-02-28,502200.00000000006,power
IE,2022-02-28,24931000.0,power
DK,2022-02-28,8651000.0,power
LV,2022-02-28,56000.0,power
PL,2022-02-28,36062500.0,power
LT,2022-02-28,0.0,power
NL,2022-02-28,94063750.0,power
CZ,2022-02-28,13727000.0,power
FI,2022-02-28,5087700.0,power
BG,2022-02-28,9689000.0,power
SI,2022-02-28,2073600.0,power
AT,2022-02-28,61436799.99999999,power
IE,2022-03-01,28580300.0,power
PL,2022-03-01,35572900.0,power
PT,2022-03-01,53685400.0,power
AT,2022-03-01,58747900.0,power
ES,2022-03-01,234625000.0,power
IT,2022-03-01,405500000.0,power
BE,2022-03-01,78370300.0,power
DK,2022-03-01,11293900.0,power
HR,2022-03-01,9127000.0,power
GR,2022-03-01,87265000.0,power
RO,2022-03-01,22430250.0,power
FI,2022-03-01,5004000.0,power
CZ,2022-03-01,28096600.0,power
DE,2022-03-01,217738225.0,power
LV,2022-03-01,442000.0,power
UK,2022-03-01,1534949.9999999998,power
BG,2022-03-01,10596000.0,power
SI,2022-03-01,1991800.0,power
LT,2022-03-01,0.0,power
SE,2022-03-01,0.0,power
SK,2022-03-01,5222700.0,power
LU,2022-03-01,644250.0,power
NL,2022-03-01,164764475.0,power
FR,2022-03-01,198238000.0,power
EE,2022-03-01,57599.99999999999,power
HU,2022-03-01,29634125.0,power
PT,2022-03-02,55200000.0,power
CZ,2022-03-02,25671600.0,power
FI,2022-03-02,5175600.0,power
IE,2022-03-02,20409000.0,power
IT,2022-03-02,424666000.0,power
HU,2022-03-02,29493425.0,power
