date,variable,value,year,date20
2022-05-19,cum,43.608671549699,2022,2020-05-19
2022-05-20,cum,43.705572898216,2022,2020-05-20
2022-05-21,cum,43.816286498703,2022,2020-05-21
2022-05-22,cum,43.977070225553,2022,2020-05-22
2022-05-23,cum,44.137797165503,2022,2020-05-23
2022-05-24,cum,44.303304664276,2022,2020-05-24
2022-05-25,cum,44.435464334657,2022,2020-05-25
2022-05-26,cum,44.572819988467,2022,2020-05-26
2022-05-27,cum,44.708131677485,2022,2020-05-27
2022-05-28,cum,44.834674686931,2022,2020-05-28
2022-05-29,cum,45.010859644009,2022,2020-05-29
2022-05-30,cum,45.17588953067,2022,2020-05-30
2022-05-31,cum,45.310568746725,2022,2020-05-31
2022-06-01,cum,45.457657486821,2022,2020-06-01
2022-06-02,cum,45.584258562954,2022,2020-06-02
2022-06-03,cum,45.704159624098,2022,2020-06-03
2022-06-04,cum,45.803257248114,2022,2020-06-04
2022-06-05,cum,45.907485530299,2022,2020-06-05
2022-06-06,cum,46.039920665994,2022,2020-06-06
2022-06-07,cum,46.175314160496,2022,2020-06-07
2022-06-08,cum,46.311761168844,2022,2020-06-08
2022-06-09,cum,46.447461467499,2022,2020-06-09
2022-06-10,cum,46.563147496027,2022,2020-06-10
2022-06-11,cum,46.672671374677,2022,2020-06-11
2022-06-12,cum,46.80200536161,2022,2020-06-12
2022-06-13,cum,46.935314012469,2022,2020-06-13
2022-06-14,cum,47.069739908874,2022,2020-06-14
2022-06-15,cum,47.184451215362,2022,2020-06-15
2022-06-16,cum,47.300581824048,2022,2020-06-16
2022-06-17,cum,47.41730861131,2022,2020-06-17
2022-06-18,cum,47.520953990497,2022,2020-06-18
2022-06-19,cum,47.648298449687,2022,2020-06-19
2022-06-20,cum,47.768632776547,2022,2020-06-20
2022-06-21,cum,47.905733897977,2022,2020-06-21
2022-06-22,cum,48.058230136732,2022,2020-06-22
2022-06-23,cum,48.181650382553,2022,2020-06-23
2022-06-24,cum,48.287745922726,2022,2020-06-24
2022-06-25,cum,48.393211766,2022,2020-06-25
2022-06-26,cum,48.521442193697,2022,2020-06-26
2022-06-27,cum,48.664110153503,2022,2020-06-27
2022-06-28,cum,48.802501313587,2022,2020-06-28
2022-06-29,cum,48.957610619287,2022,2020-06-29
2022-06-30,cum,49.074390334992,2022,2020-06-30
2022-07-01,cum,49.178639011713,2022,2020-07-01
2022-07-02,cum,49.278767514987,2022,2020-07-02
2022-07-03,cum,49.405702626674,2022,2020-07-03
2022-07-04,cum,49.525129285979,2022,2020-07-04
2022-07-05,cum,49.666260594616,2022,2020-07-05
2022-07-06,cum,49.822815220995,2022,2020-07-06
2022-07-07,cum,49.960151126346,2022,2020-07-07
2022-07-08,cum,50.068938188078,2022,2020-07-08
2022-07-09,cum,50.170571347718,2022,2020-07-09
2022-07-10,cum,50.288139500711,2022,2020-07-10
2022-07-11,cum,50.402989141665,2022,2020-07-11
2022-07-12,cum,50.518660067541,2022,2020-07-12
2022-07-13,cum,50.637568507712,2022,2020-07-13
2022-07-14,cum,50.748234170917,2022,2020-07-14
2022-07-15,cum,50.839485502485,2022,2020-07-15
2022-07-16,cum,50.929371454202,2022,2020-07-16
2022-07-17,cum,51.037171049931,2022,2020-07-17
2022-07-18,cum,51.155219181902,2022,2020-07-18
2022-07-19,cum,51.276199509719,2022,2020-07-19
2022-07-20,cum,51.402348353792,2022,2020-07-20
2022-07-21,cum,51.523912831517,2022,2020-07-21
2022-07-22,cum,51.615337259855,2022,2020-07-22
2022-07-23,cum,51.707718729879,2022,2020-07-23
2022-07-24,cum,51.81817270918,2022,2020-07-24
2022-07-25,cum,51.960837731476,2022,2020-07-25
2022-07-26,cum,52.091654235869,2022,2020-07-26
2022-07-27,cum,52.208833840662,2022,2020-07-27
2022-07-28,cum,52.322134920188,2022,2020-07-28
2022-07-29,cum,52.413059417453,2022,2020-07-29
2022-07-30,cum,52.496453161704,2022,2020-07-30
2022-07-31,cum,52.588380871458,2022,2020-07-31
2022-08-01,cum,52.696045660044,2022,2020-08-01
2022-08-02,cum,52.803379888797,2022,2020-08-02
2022-08-03,cum,52.914200424953,2022,2020-08-03
2022-08-04,cum,53.006243988563,2022,2020-08-04
2022-08-05,cum,53.086283495197,2022,2020-08-05
2022-08-06,cum,53.165538572957,2022,2020-08-06
2022-08-07,cum,53.272360838716,2022,2020-08-07
2022-08-08,cum,53.390670120271,2022,2020-08-08
2022-08-09,cum,53.506771944092,2022,2020-08-09
2022-08-10,cum,53.614911621865,2022,2020-08-10
2022-08-11,cum,53.722860904637,2022,2020-08-11
2022-08-12,cum,53.80894210966,2022,2020-08-12
2022-08-13,cum,53.904147316103,2022,2020-08-13
2022-08-14,cum,53.989725246639,2022,2020-08-14
2022-08-15,cum,54.115028629116,2022,2020-08-15
2022-08-16,cum,54.229651186515,2022,2020-08-16
2022-08-17,cum,54.343831102997,2022,2020-08-17
2022-08-18,cum,54.470015632728,2022,2020-08-18
2022-08-19,cum,54.556453891813,2022,2020-08-19
2022-08-20,cum,54.642049887672,2022,2020-08-20
2022-08-21,cum,54.743235275768,2022,2020-08-21
2022-08-22,cum,54.860345912231,2022,2020-08-22
2022-08-23,cum,54.991366721868,2022,2020-08-23
2022-08-24,cum,55.10966697223,2022,2020-08-24
2022-08-25,cum,55.224404295834,2022,2020-08-25
2022-08-26,cum,55.311561478259,2022,2020-08-26
2022-08-27,cum,55.396260433985,2022,2020-08-27
2022-08-28,cum,55.496731295624,2022,2020-08-28
2022-08-29,cum,55.609838751791,2022,2020-08-29
2022-08-30,cum,55.732845112632,2022,2020-08-30
2022-08-31,cum,55.87416296734,2022,2020-08-31
2022-09-01,cum,56.011864755848,2022,2020-09-01
2022-09-02,cum,56.119624036995,2022,2020-09-02
2022-09-03,cum,56.222888318422,2022,2020-09-03
2022-09-04,cum,56.376405750806,2022,2020-09-04
2022-09-05,cum,56.525996085484,2022,2020-09-05
2022-09-06,cum,56.689960631352,2022,2020-09-06
2022-09-07,cum,56.850239626998,2022,2020-09-07
2022-09-08,cum,57.007681233154,2022,2020-09-08
2022-09-09,cum,57.11457882058,2022,2020-09-09
2022-09-10,cum,57.22157210696,2022,2020-09-10
2022-09-11,cum,57.387062799072,2022,2020-09-11
2022-09-12,cum,57.561729104332,2022,2020-09-12
2022-09-13,cum,57.723233896549,2022,2020-09-13
2022-09-14,cum,57.899419449045,2022,2020-09-14
2022-09-15,cum,58.023541809972,2022,2020-09-15
2022-09-16,cum,58.137950143312,2022,2020-09-16
2022-09-17,cum,58.258731847996,2022,2020-09-17
2022-09-18,cum,58.441128105672,2022,2020-09-18
2022-09-19,cum,58.652118213493,2022,2020-09-19
2022-09-20,cum,58.865449466365,2022,2020-09-20
2022-09-21,cum,59.073773799154,2022,2020-09-21
2022-09-22,cum,59.28590013197,2022,2020-09-22
2022-09-23,cum,59.470969510119,2022,2020-09-23
2022-09-24,cum,59.613002029914,2022,2020-09-24
2022-09-25,cum,59.804939933256,2022,2020-09-25
2022-09-26,cum,60.015154885498,2022,2020-09-26
2022-09-27,cum,60.222427343317,2022,2020-09-27
2022-09-28,cum,60.451543632002,2022,2020-09-28
2022-09-29,cum,60.64424940908,2022,2020-09-29
2022-09-30,cum,60.774917386416,2022,2020-09-30
2022-10-01,cum,60.913181641086,2022,2020-10-01
2022-10-02,cum,61.09229154084,2022,2020-10-02
2022-10-03,cum,61.27629991079,2022,2020-10-03
2022-10-04,cum,61.448553005636,2022,2020-10-04
2022-10-05,cum,61.628054873446,2022,2020-10-05
2022-10-06,cum,61.815436820108,2022,2020-10-06
2022-10-07,cum,61.943566069294,2022,2020-10-07
2022-10-08,cum,62.074303574617,2022,2020-10-08
2022-10-09,cum,62.275241616729,2022,2020-10-09
2022-10-10,cum,62.484980015699,2022,2020-10-10
2022-10-11,cum,62.704639227193,2022,2020-10-11
2022-10-12,cum,62.903652878792,2022,2020-10-12
2022-10-13,cum,63.082191003899,2022,2020-10-13
2022-10-14,cum,63.22922861226,2022,2020-10-14
2022-10-15,cum,63.365304708968,2022,2020-10-15
2022-10-16,cum,63.561879054778,2022,2020-10-16
2022-10-17,cum,63.774445906418,2022,2020-10-17
2022-10-18,cum,63.993342004068,2022,2020-10-18
2022-10-19,cum,64.169776670857,2022,2020-10-19
2022-10-20,cum,64.375300636258,2022,2020-10-20
2022-10-21,cum,64.581423002508,2022,2020-10-21
2022-10-22,cum,64.758427117765,2022,2020-10-22
2022-10-23,cum,64.991826902571,2022,2020-10-23
2022-10-24,cum,65.216116623721,2022,2020-10-24
2022-10-25,cum,65.443956211315,2022,2020-10-25
2022-10-26,cum,65.645380791996,2022,2020-10-26
2022-10-27,cum,65.870111703807,2022,2020-10-27
2022-10-28,cum,66.057737663029,2022,2020-10-28
2022-10-29,cum,66.217720382114,2022,2020-10-29
2022-10-30,cum,66.418048383998,2022,2020-10-30
2022-10-31,cum,66.617434689895,2022,2020-10-31
2022-11-01,cum,66.869800473793,2022,2020-11-01
2022-11-02,cum,67.121587698841,2022,2020-11-02
2022-11-03,cum,67.368825656385,2022,2020-11-03
2022-11-04,cum,67.595637817351,2022,2020-11-04
2022-11-05,cum,67.797859073311,2022,2020-11-05
2022-11-06,cum,68.053510624156,2022,2020-11-06
2022-11-07,cum,68.35596558414,2022,2020-11-07
2022-11-08,cum,68.639199441437,2022,2020-11-08
2022-11-09,cum,68.905431735037,2022,2020-11-09
2022-11-10,cum,69.184156552462,2022,2020-11-10
2022-11-11,cum,69.403718310938,2022,2020-11-11
2022-11-12,cum,69.620497926773,2022,2020-11-12
2022-11-13,cum,69.87691564048,2022,2020-11-13
2022-11-14,cum,70.161336282154,2022,2020-11-14
2022-11-15,cum,70.446806584702,2022,2020-11-15
2022-11-16,cum,70.732161333951,2022,2020-11-16
2022-11-17,cum,71.036100964776,2022,2020-11-17
2022-11-18,cum,71.308375866009,2022,2020-11-18
2022-11-19,cum,71.572994335907,2022,2020-11-19
2022-11-20,cum,71.901561297458,2022,2020-11-20
2022-11-21,cum,72.226042506848,2022,2020-11-21
2022-11-22,cum,72.567650838529,2022,2020-11-22
2022-11-23,cum,72.884757452524,2022,2020-11-23
2022-11-24,cum,73.197741039998,2022,2020-11-24
2022-11-25,cum,73.453777701021,2022,2020-11-25
2022-11-26,cum,73.726485448081,2022,2020-11-26
2022-11-27,cum,74.084722455873,2022,2020-11-27
2022-11-28,cum,74.443431115664,2022,2020-11-28
2022-11-29,cum,74.819048247604,2022,2020-11-29
2022-11-30,cum,75.1861303846,2022,2020-11-30
2022-12-01,cum,75.578235420677,2022,2020-12-01
2022-12-02,cum,75.869813963744,2022,2020-12-02
2022-12-03,cum,76.149661506206,2022,2020-12-03
2022-12-04,cum,76.526537041568,2022,2020-12-04
2022-12-05,cum,76.884033043371,2022,2020-12-05
2022-12-06,cum,77.271797429598,2022,2020-12-06
2022-12-07,cum,77.593625499831,2022,2020-12-07
2022-12-08,cum,77.92983186933,2022,2020-12-08
2022-12-09,cum,78.251249921797,2022,2020-12-09
2022-12-10,cum,78.581283588834,2022,2020-12-10
2022-12-11,cum,78.986379872283,2022,2020-12-11
2022-12-12,cum,79.423711685836,2022,2020-12-12
2022-12-13,cum,79.841010829709,2022,2020-12-13
2022-12-14,cum,80.250651616576,2022,2020-12-14
2022-12-15,cum,80.652917812638,2022,2020-12-15
2022-12-16,cum,81.026050948427,2022,2020-12-16
2022-12-17,cum,81.389384269816,2022,2020-12-17
2022-12-18,cum,81.786419030995,2022,2020-12-18
2022-12-19,cum,82.205441121297,2022,2020-12-19
2022-12-20,cum,82.574901790178,2022,2020-12-20
2022-12-21,cum,82.918683165013,2022,2020-12-21
2022-12-22,cum,83.197723767087,2022,2020-12-22
2022-12-23,cum,83.3969413532,2022,2020-12-23
2022-12-24,cum,83.594382208163,2022,2020-12-24
2022-12-25,cum,83.78944277796,2022,2020-12-25
2022-12-26,cum,84.014066038137,2022,2020-12-26
2022-12-27,cum,84.259627893962,2022,2020-12-27
2022-12-28,cum,84.517319026653,2022,2020-12-28
2022-12-29,cum,84.750375924688,2022,2020-12-29
2022-12-30,cum,84.958045881637,2022,2020-12-30
2022-12-31,cum,85.157137209584,2022,2020-12-31
2023-01-01,cum,0.256252015413,2023,2020-01-01
2023-01-02,cum,0.51683469467,2023,2020-01-02
2023-01-03,cum,0.786967898319,2023,2020-01-03
2023-01-04,cum,1.025220100657,2023,2020-01-04
2023-01-05,cum,1.261287363452,2023,2020-01-05
2023-01-06,cum,1.492223628427,2023,2020-01-06
2023-01-07,cum,1.744286540566,2023,2020-01-07
2023-01-08,cum,2.045173894156,2023,2020-01-08
2023-01-09,cum,2.338926326503,2023,2020-01-09
2023-01-10,cum,2.655001030753,2023,2020-01-10
2023-01-11,cum,2.956980164055,2023,2020-01-11
2023-01-12,cum,3.275337544771,2023,2020-01-12
2023-01-13,cum,3.514994833111,2023,2020-01-13
2023-01-14,cum,3.758828975329,2023,2020-01-14
2023-01-15,cum,4.069236800738,2023,2020-01-15
2023-01-16,cum,4.431167251344,2023,2020-01-16
2023-01-17,cum,4.778138421254,2023,2020-01-17
2023-01-18,cum,5.144688280747,2023,2020-01-18
2023-01-19,cum,5.539762908661,2023,2020-01-19
2023-01-20,cum,5.881564751137,2023,2020-01-20
2023-01-21,cum,6.217668224376,2023,2020-01-21
2023-01-22,cum,6.614275188195,2023,2020-01-22
2023-01-23,cum,7.002066319754,2023,2020-01-23
2023-01-24,cum,7.380873996538,2023,2020-01-24
2023-01-25,cum,7.780779013425,2023,2020-01-25
2023-01-26,cum,8.166253865268,2023,2020-01-26
2023-01-27,cum,8.527229650492,2023,2020-01-27
2023-01-28,cum,8.872799315235,2023,2020-01-28
2023-01-29,cum,9.243332296434,2023,2020-01-29
2023-01-30,cum,9.590772570297,2023,2020-01-30
2023-01-31,cum,9.930233496886,2023,2020-01-31
2023-02-01,cum,10.269712470027,2023,2020-02-01
2023-02-02,cum,10.595811312069,2023,2020-02-02
2023-02-03,cum,10.919144355602,2023,2020-02-03
2023-02-04,cum,11.234827719665,2023,2020-02-04
2023-02-05,cum,11.636689155056,2023,2020-02-05
2023-02-06,cum,12.066724487211,2023,2020-02-06
2023-02-07,cum,12.48905121783,2023,2020-02-07
2023-02-08,cum,12.903094189346,2023,2020-02-08
2023-02-09,cum,13.314853534149,2023,2020-02-09
2023-02-10,cum,13.639485935971,2023,2020-02-10
2023-02-11,cum,13.922669809193,2023,2020-02-11
2023-02-12,cum,14.28276389605,2023,2020-02-12
2023-02-13,cum,14.645360818807,2023,2020-02-13
2023-02-14,cum,14.998673410296,2023,2020-02-14
2023-02-15,cum,15.336911057888,2023,2020-02-15
2023-02-16,cum,15.671942686468,2023,2020-02-16
2023-02-17,cum,15.861383651289,2023,2020-02-17
2023-02-18,cum,16.05304771597,2023,2020-02-18
2023-02-19,cum,16.301854382201,2023,2020-02-19
2023-02-20,cum,16.574353203948,2023,2020-02-20
2023-02-21,cum,16.83683789821,2023,2020-02-21
2023-02-22,cum,17.124859778155,2023,2020-02-22
2023-02-23,cum,17.376639320228,2023,2020-02-23
2023-02-24,cum,17.605432530021,2023,2020-02-24
2023-02-25,cum,17.876513016149,2023,2020-02-25
2023-02-26,cum,18.236796053806,2023,2020-02-26
2023-02-27,cum,18.581264716108,2023,2020-02-27
2023-02-28,cum,18.91994100184,2023,2020-02-28
2023-03-01,cum,19.254397299894,2023,2020-03-01
2023-03-02,cum,19.586776994175,2023,2020-03-02
2023-03-03,cum,19.848143675692,2023,2020-03-03
2023-03-04,cum,20.12040909315,2023,2020-03-04
2023-03-05,cum,20.467068615657,2023,2020-03-05
2023-03-06,cum,20.804356489199,2023,2020-03-06
2023-03-07,cum,21.11864393794,2023,2020-03-07
2023-03-08,cum,21.390594228948,2023,2020-03-08
2023-03-09,cum,21.648465636688,2023,2020-03-09
2023-03-10,cum,21.87251280197,2023,2020-03-10
2023-03-11,cum,22.109762090803,2023,2020-03-11
2023-03-12,cum,22.334661747745,2023,2020-03-12
2023-03-13,cum,22.572028318183,2023,2020-03-13
2023-03-14,cum,22.858026297845,2023,2020-03-14
2023-03-15,cum,23.152036176317,2023,2020-03-15
2023-03-16,cum,23.415531035131,2023,2020-03-16
2023-03-17,cum,23.613361722822,2023,2020-03-17
2023-03-18,cum,23.802810044423,2023,2020-03-18
2023-03-19,cum,24.062274186677,2023,2020-03-19
2023-03-20,cum,24.299585717718,2023,2020-03-20
2023-03-21,cum,24.493263340086,2023,2020-03-21
2023-03-22,cum,24.667055089846,2023,2020-03-22
2023-03-23,cum,24.815111719567,2023,2020-03-23
2023-03-24,cum,24.963259651728,2023,2020-03-24
2023-03-25,cum,25.119821353489,2023,2020-03-25
2023-03-26,cum,25.351206982832,2023,2020-03-26
2023-03-27,cum,25.646713580435,2023,2020-03-27
2023-03-28,cum,25.928414088859,2023,2020-03-28
2023-03-29,cum,26.146456519607,2023,2020-03-29
2023-03-30,cum,26.364261076015,2023,2020-03-30
2023-03-31,cum,26.531908684926,2023,2020-03-31
2023-04-01,cum,26.718449570244,2023,2020-04-01
2023-04-02,cum,26.987120775684,2023,2020-04-02
2023-04-03,cum,27.266486355444,2023,2020-04-03
2023-04-04,cum,27.57478274357,2023,2020-04-04
2023-04-05,cum,27.85330720376,2023,2020-04-05
2023-04-06,cum,28.106652931166,2023,2020-04-06
2023-04-07,cum,28.369461232034,2023,2020-04-07
2023-04-08,cum,28.613021672641,2023,2020-04-08
2023-04-09,cum,28.802735738739,2023,2020-04-09
2023-04-10,cum,29.051793520988,2023,2020-04-10
2023-04-11,cum,29.289083751646,2023,2020-04-11
2023-04-12,cum,29.587998631418,2023,2020-04-12
2023-04-13,cum,29.869354498496,2023,2020-04-13
2023-04-14,cum,30.119214954186,2023,2020-04-14
2023-04-15,cum,30.350075725579,2023,2020-04-15
2023-04-16,cum,30.584140277136,2023,2020-04-16
2023-04-17,cum,30.811746949841,2023,2020-04-17
2023-04-18,cum,31.062044371962,2023,2020-04-18
2023-04-19,cum,31.320473853049,2023,2020-04-19
2023-04-20,cum,31.52361211461,2023,2020-04-20
2023-04-21,cum,31.673062893264,2023,2020-04-21
2023-04-22,cum,31.81171376256,2023,2020-04-22
2023-04-23,cum,31.98290830299,2023,2020-04-23
2023-04-24,cum,32.209249888956,2023,2020-04-24
2023-04-25,cum,32.440748380794,2023,2020-04-25
2023-04-26,cum,32.667475603827,2023,2020-04-26
2023-04-27,cum,32.870276012137,2023,2020-04-27
2023-04-28,cum,33.024678410739,2023,2020-04-28
2023-04-29,cum,33.179514764135,2023,2020-04-29
2023-04-30,cum,33.331921595776,2023,2020-04-30
2023-05-01,cum,33.507119947712,2023,2020-05-01
2023-05-02,cum,33.67491182022,2023,2020-05-02
2023-05-03,cum,33.839839225177,2023,2020-05-03
2023-05-04,cum,33.981282260349,2023,2020-05-04
2023-05-05,cum,34.105239496501,2023,2020-05-05
2023-05-06,cum,34.217953467818,2023,2020-05-06
2023-05-07,cum,34.401444498432,2023,2020-05-07
2023-05-08,cum,34.556849692059,2023,2020-05-08
2023-05-09,cum,34.72854339231,2023,2020-05-09
2023-05-10,cum,34.906795723233,2023,2020-05-10
2023-05-11,cum,35.095932488193,2023,2020-05-11
2023-05-12,cum,35.235996614888,2023,2020-05-12
2023-05-13,cum,35.394094920913,2023,2020-05-13
2023-05-14,cum,35.587845909048,2023,2020-05-14
2023-05-15,cum,35.792353221194,2023,2020-05-15
2023-05-16,cum,35.997409930171,2023,2020-05-16
2023-05-17,cum,36.18630377746,2023,2020-05-17
2023-05-18,cum,36.359251012273,2023,2020-05-18
2023-05-19,cum,36.477275917494,2023,2020-05-19
2023-05-20,cum,36.584108075709,2023,2020-05-20
2023-05-21,cum,36.736268770755,2023,2020-05-21
2023-05-22,cum,36.85605170501,2023,2020-05-22
2023-05-23,cum,37.021278915122,2023,2020-05-23
2023-05-24,cum,37.161264598591,2023,2020-05-24
2023-05-25,cum,37.278606821853,2023,2020-05-25
2023-05-26,cum,37.385700570539,2023,2020-05-26
2023-05-27,cum,37.48449345286,2023,2020-05-27
2023-05-28,cum,37.588166406781,2023,2020-05-28
2023-05-29,cum,37.717137177294,2023,2020-05-29
2023-05-30,cum,37.859669343241,2023,2020-05-30
2023-05-31,cum,37.992307699825,2023,2020-05-31
2023-06-01,cum,38.118722393878,2023,2020-06-01
2023-06-02,cum,38.22979302805,2023,2020-06-02
2023-06-03,cum,38.330876240412,2023,2020-06-03
2023-06-04,cum,38.446727105178,2023,2020-06-04
2023-06-05,cum,38.566410677376,2023,2020-06-05
2023-06-06,cum,38.684441178942,2023,2020-06-06
2023-06-07,cum,38.790210615499,2023,2020-06-07
2023-06-08,cum,38.90242375345,2023,2020-06-08
2023-06-09,cum,38.9975458037,2023,2020-06-09
2023-06-10,cum,39.086447478221,2023,2020-06-10
2023-06-11,cum,39.203640147344,2023,2020-06-11
2023-06-12,cum,39.325581452307,2023,2020-06-12
2023-06-13,cum,39.44530303309,2023,2020-06-13
2023-06-14,cum,39.563168160657,2023,2020-06-14
2023-06-15,cum,39.679699609781,2023,2020-06-15
2023-06-16,cum,39.773806708664,2023,2020-06-16
2023-06-17,cum,39.867886404482,2023,2020-06-17
2023-06-18,cum,39.973437488765,2023,2020-06-18
2023-06-19,cum,40.077876358941,2023,2020-06-19
2023-06-20,cum,40.180124025504,2023,2020-06-20
2023-06-21,cum,40.291341781346,2023,2020-06-21
2023-06-22,cum,40.389486595715,2023,2020-06-22
2023-06-23,cum,40.487147412222,2023,2020-06-23
2023-06-24,cum,40.574411434963,2023,2020-06-24
2023-06-25,cum,40.692710036754,2023,2020-06-25
2023-06-26,cum,40.82727800443,2023,2020-06-26
2023-06-27,cum,40.956579997362,2023,2020-06-27
2023-06-28,cum,41.071316844284,2023,2020-06-28
2023-06-29,cum,41.183140979139,2023,2020-06-29
2023-06-30,cum,41.283636834782,2023,2020-06-30
2023-07-01,cum,41.365794205147,2023,2020-07-01
2023-07-02,cum,41.471377236035,2023,2020-07-02
2023-07-03,cum,41.598039017333,2023,2020-07-03
2023-07-04,cum,41.710113507588,2023,2020-07-04
2023-07-05,cum,41.83335615578,2023,2020-07-05
2023-07-06,cum,41.948648677829,2023,2020-07-06
2023-07-07,cum,42.043535664876,2023,2020-07-07
2023-07-08,cum,42.12773501739,2023,2020-07-08
2023-07-09,cum,42.248823529805,2023,2020-07-09
2023-07-10,cum,42.376363683664,2023,2020-07-10
2023-07-11,cum,42.497403903165,2023,2020-07-11
2023-07-12,cum,42.623798656203,2023,2020-07-12
2023-07-13,cum,42.73645611608,2023,2020-07-13
2023-07-14,cum,42.83257529349,2023,2020-07-14
2023-07-15,cum,42.923169264734,2023,2020-07-15
2023-07-16,cum,43.060298211268,2023,2020-07-16
2023-07-17,cum,43.183343440473,2023,2020-07-17
2023-07-18,cum,43.324611259243,2023,2020-07-18
2023-07-19,cum,43.438361995757,2023,2020-07-19
2023-07-20,cum,43.547073811969,2023,2020-07-20
2023-07-21,cum,43.644756328982,2023,2020-07-21
2023-07-22,cum,43.7341109474,2023,2020-07-22
2023-07-23,cum,43.836961872493,2023,2020-07-23
2023-07-24,cum,43.945050909453,2023,2020-07-24
2023-07-25,cum,44.060452754449,2023,2020-07-25
2023-07-26,cum,44.167069448546,2023,2020-07-26
2023-07-27,cum,44.27197742376,2023,2020-07-27
2023-07-28,cum,44.355263514367,2023,2020-07-28
2023-07-29,cum,44.44528468368,2023,2020-07-29
2023-07-30,cum,44.548766482655,2023,2020-07-30
2023-07-31,cum,44.650946576299,2023,2020-07-31
2023-08-01,cum,44.752273811491,2023,2020-08-01
2023-08-02,cum,44.846252224091,2023,2020-08-02
2023-08-03,cum,44.943109204208,2023,2020-08-03
2023-08-04,cum,45.033055186274,2023,2020-08-04
2023-08-05,cum,45.119685222363,2023,2020-08-05
2023-08-06,cum,45.226567111506,2023,2020-08-06
2023-08-07,cum,45.335864370474,2023,2020-08-07
2023-08-08,cum,45.438470931927,2023,2020-08-08
2023-08-09,cum,45.547218276524,2023,2020-08-09
2023-08-10,cum,45.652886769472,2023,2020-08-10
2023-08-11,cum,45.736114774277,2023,2020-08-11
2023-08-12,cum,45.832659126117,2023,2020-08-12
2023-08-13,cum,45.924437255647,2023,2020-08-13
2023-08-14,cum,46.012047570576,2023,2020-08-14
2023-08-15,cum,46.108927685292,2023,2020-08-15
2023-08-16,cum,46.213221524308,2023,2020-08-16
2023-08-17,cum,46.315346335963,2023,2020-08-17
2023-08-18,cum,46.401572548703,2023,2020-08-18
2023-08-19,cum,46.487294057233,2023,2020-08-19
2023-08-20,cum,46.603297389349,2023,2020-08-20
2023-08-21,cum,46.734873834747,2023,2020-08-21
2023-08-22,cum,46.846870550627,2023,2020-08-22
2023-08-23,cum,46.965158935142,2023,2020-08-23
2023-08-24,cum,47.06764207861,2023,2020-08-24
2023-08-25,cum,47.159338395013,2023,2020-08-25
2023-08-26,cum,47.248258901895,2023,2020-08-26
2023-08-27,cum,47.361266281545,2023,2020-08-27
2023-08-28,cum,47.477265454668,2023,2020-08-28
2023-08-29,cum,47.600333431424,2023,2020-08-29
2023-08-30,cum,47.719689348568,2023,2020-08-30
2023-08-31,cum,47.865239404121,2023,2020-08-31
2023-09-01,cum,47.962261459284,2023,2020-09-01
2023-09-02,cum,48.05294786951,2023,2020-09-02
2023-09-03,cum,48.199576298286,2023,2020-09-03
2023-09-04,cum,48.352703535925,2023,2020-09-04
2023-09-05,cum,48.461679408638,2023,2020-09-05
2023-09-06,cum,48.595654832862,2023,2020-09-06
2023-09-07,cum,48.717669870308,2023,2020-09-07
2023-09-08,cum,48.828448721969,2023,2020-09-08
2023-09-09,cum,48.936628158675,2023,2020-09-09
2023-09-10,cum,49.064659705672,2023,2020-09-10
2023-09-11,cum,49.221274958398,2023,2020-09-11
2023-09-12,cum,49.354587324029,2023,2020-09-12
2023-09-13,cum,49.484550040518,2023,2020-09-13
2023-09-14,cum,49.615609022915,2023,2020-09-14
2023-09-15,cum,49.71997122718,2023,2020-09-15
2023-09-16,cum,49.82693798362,2023,2020-09-16
2023-09-17,cum,49.959136161535,2023,2020-09-17
2023-09-18,cum,50.078634985005,2023,2020-09-18
2023-09-19,cum,50.22327067819,2023,2020-09-19
2023-09-20,cum,50.345855287777,2023,2020-09-20
2023-09-21,cum,50.484785582939,2023,2020-09-21
2023-09-22,cum,50.590462078405,2023,2020-09-22
2023-09-23,cum,50.69876241667,2023,2020-09-23
2023-09-24,cum,50.852459434101,2023,2020-09-24
2023-09-25,cum,51.031930519151,2023,2020-09-25
2023-09-26,cum,51.208162535803,2023,2020-09-26
2023-09-27,cum,51.374173355878,2023,2020-09-27
2023-09-28,cum,51.503971215425,2023,2020-09-28
2023-09-29,cum,51.607276215094,2023,2020-09-29
2023-09-30,cum,51.7117456725,2023,2020-09-30
2023-10-01,cum,51.851076392966,2023,2020-10-01
2023-10-02,cum,51.977476016192,2023,2020-10-02
2023-10-03,cum,52.129886639689,2023,2020-10-03
2023-10-04,cum,52.302053805545,2023,2020-10-04
2023-10-05,cum,52.458782185704,2023,2020-10-05
2023-10-06,cum,52.579992209021,2023,2020-10-06
2023-10-07,cum,52.690228009926,2023,2020-10-07
2023-10-08,cum,52.844751124324,2023,2020-10-08
2023-10-09,cum,53.009427768652,2023,2020-10-09
2023-10-10,cum,53.19904666957,2023,2020-10-10
2023-10-11,cum,53.384139296775,2023,2020-10-11
2023-10-12,cum,53.52839191391,2023,2020-10-12
2023-10-13,cum,53.649571403588,2023,2020-10-13
2023-10-14,cum,53.793129247101,2023,2020-10-14
2023-10-15,cum,54.021209573337,2023,2020-10-15
2023-10-16,cum,54.258990048944,2023,2020-10-16
2023-10-17,cum,54.500045492659,2023,2020-10-17
2023-10-18,cum,54.73865535368,2023,2020-10-18
