"Name","Location","Date","Value","Unit"
"ROI Power Gen","ROI Power Gen",2020-06-28,54073890,"kWh"
"ROI Power Gen","ROI Power Gen",2020-06-29,78409167,"kWh"
"ROI Power Gen","ROI Power Gen",2020-06-30,125127500,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-01,129153332,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-02,116528333,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-03,94185278,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-04,79452776,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-05,59413055,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-06,128458888,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-07,124831111,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-08,130582777,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-09,113821945,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-10,123350833,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-11,128100278,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-12,91635279,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-13,125705832,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-14,109780557,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-15,104728333,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-16,120339166,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-17,123006388,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-18,124478610,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-19,110198888,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-20,114559723,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-21,116584999,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-22,114727500,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-23,127205556,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-24,113964722,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-25,98169445,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-26,92450375,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-27,91420277,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-28,126614723,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-29,113712222,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-30,81671388,"kWh"
"ROI Power Gen","ROI Power Gen",2020-07-31,112690000,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-01,120143335,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-02,121866122,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-03,110521668,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-04,66114167,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-05,126295557,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-06,120841668,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-07,143854723,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-08,143691389,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-09,140939745,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-10,156091388,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-11,147624999,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-12,136545555,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-13,124893055,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-14,125145832,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-15,115459723,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-16,126627222,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-17,143310556,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-18,141530278,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-19,112811110,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-20,79011388,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-21,71415000,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-22,70417777,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-23,90727777,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-24,106653056,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-25,72986667,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-26,110821665,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-27,110621945,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-28,72439444,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-29,92124166,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-30,118602222,"kWh"
"ROI Power Gen","ROI Power Gen",2020-08-31,103784722,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-01,97290000,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-02,93032500,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-03,99538889,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-04,113333055,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-05,108167222,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-06,115480001,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-07,100854445,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-08,109343889,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-09,112902224,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-10,107362778,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-11,93870832,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-12,67718056,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-13,80624723,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-14,124601109,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-15,130696112,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-16,124512777,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-17,122331945,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-18,114556113,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-19,113573889,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-20,122380555,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-21,122311944,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-22,111967778,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-23,121371944,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-24,101471668,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-25,101741666,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-26,106871945,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-27,111473335,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-28,112085833,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-29,100087778,"kWh"
"ROI Power Gen","ROI Power Gen",2020-09-30,105321666,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-01,108847222,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-02,79310832,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-03,86597777,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-04,73609444,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-05,76578334,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-06,85671390,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-07,106749443,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-08,98694166,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-09,100044443,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-10,83629444,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-11,97548055,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-12,86470001,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-13,102866111,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-14,114163611,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-15,114831943,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-16,103234722,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-17,94851112,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-18,92115556,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-19,78375555,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-20,75835835,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-21,88396943,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-22,95143610,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-23,81378333,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-24,68528333,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-25,58892222,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-26,76075555,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-27,79603889,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-28,78639445,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-29,73604999,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-30,83407223,"kWh"
"ROI Power Gen","ROI Power Gen",2020-10-31,54398056,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-01,64146945,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-02,76511668,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-03,101913889,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-04,118671945,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-05,128122223,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-06,109847778,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-07,99923333,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-08,91166389,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-09,105881944,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-10,86856665,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-11,67311390,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-12,69663888,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-13,81493888,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-14,64202778,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-15,62612500,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-16,71224724,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-17,71510555,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-18,70223889,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-19,99427221,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-20,66838888,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-21,88777778,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-22,104950556,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-23,72933055,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-24,109053610,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-25,125644998,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-26,139275000,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-27,135065833,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-28,117276667,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-29,114716389,"kWh"
"ROI Power Gen","ROI Power Gen",2020-11-30,108431667,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-01,115748333,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-02,109398056,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-03,108173887,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-04,70788057,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-05,94446945,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-06,128233611,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-07,128747222,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-08,122438056,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-09,120742221,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-10,106908332,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-11,106903611,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-12,93107500,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-13,69514444,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-14,89944445,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-15,92110556,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-16,90944722,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-17,82077777,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-18,81947778,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-19,67182778,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-20,89407223,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-21,122944723,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-22,118279999,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-23,68613333,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-24,105343056,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-25,80750556,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-26,52798611,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-27,61419999,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-28,56104167,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-29,100755001,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-30,129517501,"kWh"
"ROI Power Gen","ROI Power Gen",2020-12-31,84825000,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-01,98097776,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-02,99201112,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-03,99111944,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-04,111271110,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-05,118533613,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-06,143429165,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-07,131802501,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-08,141100277,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-09,120843890,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-10,81290001,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-11,62313332,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-12,111178054,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-13,110402223,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-14,125365279,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-15,73376111,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-16,60997779,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-17,92718055,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-18,107580835,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-19,91155556,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-20,106421111,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-21,112947777,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-22,118091389,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-23,106824444,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-24,105340556,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-25,103784723,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-26,108958889,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-27,102080277,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-28,79781945,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-29,82532500,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-30,63187222,"kWh"
"ROI Power Gen","ROI Power Gen",2021-01-31,81354167,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-01,92433610,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-02,86002778,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-03,97358056,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-04,105671112,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-05,107840834,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-06,104371945,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-07,58236944,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-08,81898333,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-09,89851666,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-10,102986388,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-11,73434445,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-12,61487223,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-13,60387223,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-14,54886111,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-15,61796944,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-16,62583056,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-17,69538889,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-18,63539999,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-19,64451945,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-20,46713611,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-21,69722777,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-22,67995833,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-23,68535556,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-24,84220556,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-25,114182777,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-26,108508890,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-27,118902223,"kWh"
"ROI Power Gen","ROI Power Gen",2021-02-28,109811667,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-01,105051946,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-02,120106110,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-03,127062779,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-04,123447221,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-05,124156943,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-06,117520001,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-07,121630834,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-08,113123333,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-09,80039444,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-10,68637501,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-11,66574167,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-12,85902500,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-13,61192777,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-14,54257777,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-15,110094444,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-16,116808056,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-17,108824723,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-18,107226390,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-19,121916668,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-20,107112778,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-21,110712222,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-22,113421111,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-23,85023610,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-24,90875000,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-25,84573890,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-26,71971066,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-27,57414167,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-28,53931390,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-29,64244722,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-30,106321391,"kWh"
"ROI Power Gen","ROI Power Gen",2021-03-31,114483890,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-01,104519444,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-02,113148333,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-03,123101389,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-04,80382500,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-05,74280278,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-06,98283888,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-07,105534723,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-08,91778611,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-09,108518612,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-10,104075278,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-11,96943888,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-12,115401112,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-13,118479445,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-14,114535833,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-15,98162221,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-16,82463334,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-17,60232500,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-18,85532779,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-19,103271667,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-20,104403889,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-21,92709445,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-22,87505279,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-23,77808889,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-24,70168611,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-25,77686944,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-26,89204723,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-27,84755278,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-28,90374166,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-29,95618333,"kWh"
"ROI Power Gen","ROI Power Gen",2021-04-30,99056112,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-01,99077500,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-02,80605555,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-03,43131389,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-04,60758332,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-05,93541389,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-06,93745000,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-07,80026389,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-08,57286112,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-09,54930000,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-10,61197778,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-11,64568611,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-12,85324445,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-13,77388612,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-14,79601668,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-15,83277223,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-16,84267222,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-17,87898611,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-18,86334444,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-19,78164999,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-20,45681667,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-21,52661111,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-22,71723611,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-23,69466111,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-24,65663888,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-25,91627500,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-26,96630833,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-27,84806111,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-28,96154723,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-29,95796110,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-30,96087777,"kWh"
"ROI Power Gen","ROI Power Gen",2021-05-31,85867499,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-01,101351389,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-02,106055001,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-03,86792778,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-04,90563888,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-05,101781389,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-06,106979723,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-07,81267501,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-08,79502222,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-09,81493888,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-10,68487222,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-11,89780834,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-12,93464999,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-13,87746389,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-14,101365555,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-15,85313611,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-16,102833334,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-17,102297778,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-18,108022500,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-19,100658333,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-20,89724999,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-21,84023611,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-22,103016111,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-23,105922777,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-24,87216388,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-25,83597500,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-26,87523613,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-27,84995833,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-28,98965833,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-29,93763888,"kWh"
"ROI Power Gen","ROI Power Gen",2021-06-30,105820001,"kWh"
"ROI Power Gen","ROI Power Gen",2021-07-01,107459166,"kWh"
"ROI Power Gen","ROI Power Gen",2021-07-02,100123611,"kWh"
"ROI Power Gen","ROI Power Gen",2021-07-03,84659721,"kWh"
"ROI Power Gen","ROI Power Gen",2021-07-04,86114999,"kWh"
"ROI Power Gen","ROI Power Gen",2021-07-05,103701668,"kWh"
"ROI Power Gen","ROI Power Gen",2021-07-06,98862501,"kWh"
"ROI Power Gen","ROI Power Gen",2021-07-07,103610833,"kWh"
"ROI Power Gen","ROI Power Gen",2021-07-08,107022778,"kWh"
"ROI Power Gen","ROI Power Gen",2021-07-09,105833611,"kWh"
"ROI Power Gen","ROI Power Gen",2021-07-10,88839723,"kWh"
"ROI Power Gen","ROI Power Gen",2021-07-11,91969722,"kWh"
"ROI Power Gen","ROI Power Gen",2021-07-12,103868611,"kWh"
"ROI Power Gen","ROI Power Gen",2021-07-13,109405833,"kWh"
"ROI Power Gen","ROI Power Gen",2021-07-14,102343334,"kWh"
"ROI Power Gen","ROI Power Gen",2021-07-15,111597223,"kWh"
"ROI Power Gen","ROI Power Gen",2021-07-16,111260277,"kWh"
"ROI Power Gen","ROI Power Gen",2021-07-17,109885278,"kWh"
"ROI Power Gen","ROI Power Gen",2021-07-18,108279166,"kWh"
"ROI Power Gen","ROI Power Gen",2021-07-19,109923888,"kWh"
"ROI Power Gen","ROI Power Gen",2021-07-20,109328056,"kWh"
