date,demand,idt
2021-02-20,93255522.0,hr-tso-0001fnc-00018exit
2021-02-21,94479304.0,hr-tso-0001fnc-00018exit
2021-02-22,95245159.0,hr-tso-0001fnc-00018exit
2021-02-23,91507981.0,hr-tso-0001fnc-00018exit
2021-02-24,91410761.0,hr-tso-0001fnc-00018exit
2021-02-25,89172207.0,hr-tso-0001fnc-00018exit
2021-02-26,85533702.0,hr-tso-0001fnc-00018exit
2021-02-27,91540900.0,hr-tso-0001fnc-00018exit
2021-02-28,93294418.0,hr-tso-0001fnc-00018exit
2021-03-01,103206916.0,hr-tso-0001fnc-00018exit
2021-03-02,104134720.0,hr-tso-0001fnc-00018exit
2021-03-03,103181016.0,hr-tso-0001fnc-00018exit
2021-03-04,99784532.0,hr-tso-0001fnc-00018exit
2021-03-05,105582548.0,hr-tso-0001fnc-00018exit
2021-03-06,112363198.0,hr-tso-0001fnc-00018exit
2021-03-07,114431294.0,hr-tso-0001fnc-00018exit
2021-03-08,116903722.0,hr-tso-0001fnc-00018exit
2021-03-09,120192276.0,hr-tso-0001fnc-00018exit
2021-03-10,119345213.0,hr-tso-0001fnc-00018exit
2021-03-11,113296654.0,hr-tso-0001fnc-00018exit
2021-03-12,105481107.0,hr-tso-0001fnc-00018exit
2021-03-13,94402290.0,hr-tso-0001fnc-00018exit
2021-03-14,103205241.0,hr-tso-0001fnc-00018exit
2021-03-15,110820756.0,hr-tso-0001fnc-00018exit
2021-03-16,112745375.0,hr-tso-0001fnc-00018exit
2021-03-17,115809419.0,hr-tso-0001fnc-00018exit
2021-03-18,120492605.0,hr-tso-0001fnc-00018exit
2021-03-19,120408443.0,hr-tso-0001fnc-00018exit
2021-03-20,120429439.0,hr-tso-0001fnc-00018exit
2021-03-21,114725481.0,hr-tso-0001fnc-00018exit
2021-03-22,122312401.0,hr-tso-0001fnc-00018exit
2021-03-23,114563060.0,hr-tso-0001fnc-00018exit
2021-03-24,109085507.0,hr-tso-0001fnc-00018exit
2021-03-25,104416050.0,hr-tso-0001fnc-00018exit
2021-03-26,95170520.0,hr-tso-0001fnc-00018exit
2021-03-27,85167181.0,hr-tso-0001fnc-00018exit
2021-03-28,91561973.0,hr-tso-0001fnc-00018exit
2021-03-29,91975877.0,hr-tso-0001fnc-00018exit
2021-03-30,83806313.0,hr-tso-0001fnc-00018exit
2021-03-31,79101840.0,hr-tso-0001fnc-00018exit
2021-04-01,73776632.0,hr-tso-0001fnc-00018exit
2021-04-02,74185917.0,hr-tso-0001fnc-00018exit
2021-04-03,83034373.0,hr-tso-0001fnc-00018exit
2021-04-04,84672227.0,hr-tso-0001fnc-00018exit
2021-04-05,86540581.0,hr-tso-0001fnc-00018exit
2021-04-06,116946723.0,hr-tso-0001fnc-00018exit
2021-04-07,117034631.0,hr-tso-0001fnc-00018exit
2021-04-08,112562950.0,hr-tso-0001fnc-00018exit
2021-04-09,98365342.0,hr-tso-0001fnc-00018exit
2021-04-10,85811965.0,hr-tso-0001fnc-00018exit
2021-04-11,84297026.0,hr-tso-0001fnc-00018exit
2021-04-12,87758828.0,hr-tso-0001fnc-00018exit
2021-04-13,109870279.0,hr-tso-0001fnc-00018exit
2021-04-14,110757301.0,hr-tso-0001fnc-00018exit
2021-04-15,105656422.0,hr-tso-0001fnc-00018exit
2021-04-16,100892752.0,hr-tso-0001fnc-00018exit
2021-04-17,97232734.0,hr-tso-0001fnc-00018exit
2021-04-18,96197681.0,hr-tso-0001fnc-00018exit
2021-04-19,101015039.0,hr-tso-0001fnc-00018exit
2021-04-20,96364984.0,hr-tso-0001fnc-00018exit
2021-04-21,86325596.0,hr-tso-0001fnc-00018exit
2021-04-22,80994632.0,hr-tso-0001fnc-00018exit
2021-04-23,79766549.0,hr-tso-0001fnc-00018exit
2021-04-24,73969489.0,hr-tso-0001fnc-00018exit
2021-04-25,71244918.0,hr-tso-0001fnc-00018exit
2021-04-26,89555105.0,hr-tso-0001fnc-00018exit
2021-04-27,100571028.0,hr-tso-0001fnc-00018exit
2021-04-28,100358496.0,hr-tso-0001fnc-00018exit
2021-04-29,86174003.0,hr-tso-0001fnc-00018exit
2021-04-30,75502864.0,hr-tso-0001fnc-00018exit
2021-05-01,65682506.0,hr-tso-0001fnc-00018exit
2021-05-02,67610806.0,hr-tso-0001fnc-00018exit
2021-05-03,83927169.0,hr-tso-0001fnc-00018exit
2021-05-04,80138277.0,hr-tso-0001fnc-00018exit
2021-05-05,76691147.0,hr-tso-0001fnc-00018exit
2021-05-06,86259738.0,hr-tso-0001fnc-00018exit
2021-05-07,87621121.0,hr-tso-0001fnc-00018exit
2021-05-08,68412522.0,hr-tso-0001fnc-00018exit
2021-05-09,59824127.0,hr-tso-0001fnc-00018exit
2021-05-10,58631548.0,hr-tso-0001fnc-00018exit
2021-05-11,56216509.0,hr-tso-0001fnc-00018exit
2021-05-12,57674449.0,hr-tso-0001fnc-00018exit
2021-05-13,58915801.0,hr-tso-0001fnc-00018exit
2021-05-14,57814752.0,hr-tso-0001fnc-00018exit
2021-05-15,53695930.0,hr-tso-0001fnc-00018exit
2021-05-16,53465079.0,hr-tso-0001fnc-00018exit
2021-05-17,60360926.0,hr-tso-0001fnc-00018exit
2021-05-18,57027484.0,hr-tso-0001fnc-00018exit
2021-05-19,64124606.0,hr-tso-0001fnc-00018exit
2021-05-20,60385523.0,hr-tso-0001fnc-00018exit
2021-05-21,53526023.0,hr-tso-0001fnc-00018exit
2021-05-22,51201656.0,hr-tso-0001fnc-00018exit
2021-05-23,52553515.0,hr-tso-0001fnc-00018exit
2021-05-24,59579881.0,hr-tso-0001fnc-00018exit
2021-05-25,59487328.0,hr-tso-0001fnc-00018exit
2021-05-26,56623680.0,hr-tso-0001fnc-00018exit
2021-05-27,52693653.0,hr-tso-0001fnc-00018exit
2021-05-28,39067666.0,hr-tso-0001fnc-00018exit
2021-05-29,35852518.0,hr-tso-0001fnc-00018exit
2021-05-30,35015734.0,hr-tso-0001fnc-00018exit
2021-05-31,39570021.0,hr-tso-0001fnc-00018exit
2021-06-01,37055240.0,hr-tso-0001fnc-00018exit
2021-06-02,36065383.0,hr-tso-0001fnc-00018exit
2021-06-03,31181217.0,hr-tso-0001fnc-00018exit
2021-06-04,30082110.0,hr-tso-0001fnc-00018exit
2021-06-05,29611703.0,hr-tso-0001fnc-00018exit
2021-06-06,27806532.0,hr-tso-0001fnc-00018exit
2021-06-07,37967123.0,hr-tso-0001fnc-00018exit
2021-06-08,40788432.0,hr-tso-0001fnc-00018exit
2021-06-09,41212323.0,hr-tso-0001fnc-00018exit
2021-06-10,40824714.0,hr-tso-0001fnc-00018exit
2021-06-11,45978590.0,hr-tso-0001fnc-00018exit
2021-06-12,45955130.0,hr-tso-0001fnc-00018exit
2021-06-13,41229755.0,hr-tso-0001fnc-00018exit
2021-06-14,41875871.0,hr-tso-0001fnc-00018exit
2021-06-15,44773514.0,hr-tso-0001fnc-00018exit
2021-06-16,48646604.0,hr-tso-0001fnc-00018exit
2021-06-17,53747312.0,hr-tso-0001fnc-00018exit
2021-06-18,54974588.0,hr-tso-0001fnc-00018exit
2021-06-19,52442860.0,hr-tso-0001fnc-00018exit
2021-06-20,51191754.0,hr-tso-0001fnc-00018exit
2021-06-21,43797372.0,hr-tso-0001fnc-00018exit
2021-06-22,35126775.0,hr-tso-0001fnc-00018exit
2021-06-23,38246551.0,hr-tso-0001fnc-00018exit
2021-06-24,40152550.0,hr-tso-0001fnc-00018exit
2021-06-25,44290689.0,hr-tso-0001fnc-00018exit
2021-06-26,45035623.0,hr-tso-0001fnc-00018exit
2021-06-27,50410278.0,hr-tso-0001fnc-00018exit
2021-06-28,56000103.0,hr-tso-0001fnc-00018exit
2021-06-29,58333108.0,hr-tso-0001fnc-00018exit
2021-06-30,58581036.0,hr-tso-0001fnc-00018exit
2021-07-01,63172901.0,hr-tso-0001fnc-00018exit
2021-07-02,59326557.0,hr-tso-0001fnc-00018exit
2021-07-03,55290403.0,hr-tso-0001fnc-00018exit
2021-07-04,53854484.0,hr-tso-0001fnc-00018exit
2021-07-05,59293211.0,hr-tso-0001fnc-00018exit
2021-07-06,61145509.0,hr-tso-0001fnc-00018exit
2021-07-07,57753667.0,hr-tso-0001fnc-00018exit
2021-07-08,57348609.0,hr-tso-0001fnc-00018exit
2021-07-09,59288847.0,hr-tso-0001fnc-00018exit
2021-07-10,55901042.0,hr-tso-0001fnc-00018exit
2021-07-11,56726370.0,hr-tso-0001fnc-00018exit
2021-07-12,60804423.0,hr-tso-0001fnc-00018exit
2021-07-13,62300279.0,hr-tso-0001fnc-00018exit
2021-07-14,60496859.0,hr-tso-0001fnc-00018exit
2021-07-15,60360746.0,hr-tso-0001fnc-00018exit
2021-07-16,60169824.0,hr-tso-0001fnc-00018exit
2021-07-17,56186660.0,hr-tso-0001fnc-00018exit
2021-07-18,54219162.0,hr-tso-0001fnc-00018exit
2021-07-19,59682962.0,hr-tso-0001fnc-00018exit
2021-07-20,61541746.0,hr-tso-0001fnc-00018exit
2021-07-21,61115289.0,hr-tso-0001fnc-00018exit
2021-07-22,60643000.0,hr-tso-0001fnc-00018exit
2021-07-23,59156455.0,hr-tso-0001fnc-00018exit
2021-07-24,56894355.0,hr-tso-0001fnc-00018exit
2021-07-25,54106223.0,hr-tso-0001fnc-00018exit
2021-07-26,58306682.0,hr-tso-0001fnc-00018exit
2021-07-27,59131591.0,hr-tso-0001fnc-00018exit
2021-07-28,61283369.0,hr-tso-0001fnc-00018exit
2021-07-29,59987510.0,hr-tso-0001fnc-00018exit
2021-07-30,60429375.0,hr-tso-0001fnc-00018exit
2021-07-31,55739094.0,hr-tso-0001fnc-00018exit
2021-08-01,53980611.0,hr-tso-0001fnc-00018exit
2021-08-02,57954907.0,hr-tso-0001fnc-00018exit
2021-08-03,59324679.0,hr-tso-0001fnc-00018exit
2021-08-04,57702361.0,hr-tso-0001fnc-00018exit
2021-08-05,55515277.0,hr-tso-0001fnc-00018exit
2021-08-06,56255399.0,hr-tso-0001fnc-00018exit
2021-08-07,55375183.0,hr-tso-0001fnc-00018exit
2021-08-08,54748315.0,hr-tso-0001fnc-00018exit
2021-08-09,60316025.0,hr-tso-0001fnc-00018exit
2021-08-10,58367848.0,hr-tso-0001fnc-00018exit
2021-08-11,59205805.0,hr-tso-0001fnc-00018exit
2021-08-12,59861916.0,hr-tso-0001fnc-00018exit
2021-08-13,57716986.0,hr-tso-0001fnc-00018exit
2021-08-14,54358591.0,hr-tso-0001fnc-00018exit
2021-08-15,52968596.0,hr-tso-0001fnc-00018exit
2021-08-16,58040111.0,hr-tso-0001fnc-00018exit
2021-08-17,60026978.0,hr-tso-0001fnc-00018exit
2021-08-18,60425260.0,hr-tso-0001fnc-00018exit
2021-08-19,60473922.0,hr-tso-0001fnc-00018exit
2021-08-20,60177628.0,hr-tso-0001fnc-00018exit
2021-08-21,56737179.0,hr-tso-0001fnc-00018exit
2021-08-22,54596257.0,hr-tso-0001fnc-00018exit
2021-08-23,60417975.0,hr-tso-0001fnc-00018exit
2021-08-24,60252752.0,hr-tso-0001fnc-00018exit
2021-08-25,60964065.0,hr-tso-0001fnc-00018exit
2021-08-26,60267354.0,hr-tso-0001fnc-00018exit
2021-08-27,61351082.0,hr-tso-0001fnc-00018exit
2021-08-28,59655206.0,hr-tso-0001fnc-00018exit
2021-08-29,60441093.0,hr-tso-0001fnc-00018exit
2021-08-30,63176048.0,hr-tso-0001fnc-00018exit
2021-08-31,62329448.0,hr-tso-0001fnc-00018exit
2021-09-01,62294733.0,hr-tso-0001fnc-00018exit
2021-09-02,61502159.0,hr-tso-0001fnc-00018exit
2021-09-03,61684662.0,hr-tso-0001fnc-00018exit
2021-09-04,57585855.0,hr-tso-0001fnc-00018exit
2021-09-05,57211461.0,hr-tso-0001fnc-00018exit
2021-09-06,62142146.0,hr-tso-0001fnc-00018exit
2021-09-07,62865576.0,hr-tso-0001fnc-00018exit
2021-09-08,63466493.0,hr-tso-0001fnc-00018exit
2021-09-09,63757311.0,hr-tso-0001fnc-00018exit
2021-09-10,63372908.0,hr-tso-0001fnc-00018exit
2021-09-11,60535765.0,hr-tso-0001fnc-00018exit
2021-09-12,57439791.0,hr-tso-0001fnc-00018exit
2021-09-13,62625394.0,hr-tso-0001fnc-00018exit
2021-09-14,62538087.0,hr-tso-0001fnc-00018exit
2021-09-15,62292843.0,hr-tso-0001fnc-00018exit
2021-09-16,61963863.0,hr-tso-0001fnc-00018exit
2021-09-17,62516750.0,hr-tso-0001fnc-00018exit
2021-09-18,61057097.0,hr-tso-0001fnc-00018exit
2021-09-19,60608129.0,hr-tso-0001fnc-00018exit
2021-09-20,65161204.0,hr-tso-0001fnc-00018exit
2021-09-21,67330377.0,hr-tso-0001fnc-00018exit
2021-09-22,59792410.0,hr-tso-0001fnc-00018exit
2021-09-23,52669037.0,hr-tso-0001fnc-00018exit
2021-09-24,49852035.0,hr-tso-0001fnc-00018exit
2021-09-25,44895701.0,hr-tso-0001fnc-00018exit
2021-09-26,43481445.0,hr-tso-0001fnc-00018exit
2021-09-27,47303839.0,hr-tso-0001fnc-00018exit
2021-09-28,49733848.0,hr-tso-0001fnc-00018exit
2021-09-29,49705755.0,hr-tso-0001fnc-00018exit
2021-09-30,51941192.0,hr-tso-0001fnc-00018exit
2021-10-01,52785033.0,hr-tso-0001fnc-00018exit
2021-10-02,50874677.0,hr-tso-0001fnc-00018exit
2021-10-03,48628831.0,hr-tso-0001fnc-00018exit
2021-10-04,52420222.0,hr-tso-0001fnc-00018exit
2021-10-05,53603646.0,hr-tso-0001fnc-00018exit
2021-10-06,58553271.0,hr-tso-0001fnc-00018exit
2021-10-07,66361166.0,hr-tso-0001fnc-00018exit
2021-10-08,70151444.0,hr-tso-0001fnc-00018exit
2021-10-09,71853604.0,hr-tso-0001fnc-00018exit
2021-10-10,78637613.0,hr-tso-0001fnc-00018exit
2021-10-11,89597735.0,hr-tso-0001fnc-00018exit
2021-10-12,86448216.0,hr-tso-0001fnc-00018exit
2021-10-13,90808520.0,hr-tso-0001fnc-00018exit
2021-10-14,92398023.0,hr-tso-0001fnc-00018exit
2021-10-15,91138138.0,hr-tso-0001fnc-00018exit
2021-10-16,84893688.0,hr-tso-0001fnc-00018exit
2021-10-17,81838903.0,hr-tso-0001fnc-00018exit
2021-10-18,90339783.0,hr-tso-0001fnc-00018exit
2021-10-19,88815600.0,hr-tso-0001fnc-00018exit
2021-10-20,83611285.0,hr-tso-0001fnc-00018exit
2021-10-21,77379754.0,hr-tso-0001fnc-00018exit
2021-10-22,78851228.0,hr-tso-0001fnc-00018exit
2021-10-23,77833014.0,hr-tso-0001fnc-00018exit
2021-10-24,80816142.0,hr-tso-0001fnc-00018exit
2021-10-25,96995367.0,hr-tso-0001fnc-00018exit
2021-10-26,97670566.0,hr-tso-0001fnc-00018exit
2021-10-27,93112011.0,hr-tso-0001fnc-00018exit
2021-10-28,99766976.0,hr-tso-0001fnc-00018exit
2021-10-29,101635433.0,hr-tso-0001fnc-00018exit
2021-10-30,104838930.0,hr-tso-0001fnc-00018exit
2021-10-31,93961883.0,hr-tso-0001fnc-00018exit
2021-11-01,89143844.0,hr-tso-0001fnc-00018exit
2021-11-02,90902252.0,hr-tso-0001fnc-00018exit
2021-11-03,90765393.0,hr-tso-0001fnc-00018exit
2021-11-04,86636763.0,hr-tso-0001fnc-00018exit
2021-11-05,99092705.0,hr-tso-0001fnc-00018exit
2021-11-06,94731685.0,hr-tso-0001fnc-00018exit
2021-11-07,92083798.0,hr-tso-0001fnc-00018exit
2021-11-08,106063330.0,hr-tso-0001fnc-00018exit
2021-11-09,109669875.0,hr-tso-0001fnc-00018exit
2021-11-10,116816213.0,hr-tso-0001fnc-00018exit
2021-11-11,118677260.0,hr-tso-0001fnc-00018exit
2021-11-12,117685967.0,hr-tso-0001fnc-00018exit
2021-11-13,110010516.0,hr-tso-0001fnc-00018exit
2021-11-14,105429197.0,hr-tso-0001fnc-00018exit
2021-11-15,116788365.0,hr-tso-0001fnc-00018exit
2021-11-16,113078445.0,hr-tso-0001fnc-00018exit
2021-11-17,110200293.0,hr-tso-0001fnc-00018exit
2021-11-18,102254659.0,hr-tso-0001fnc-00018exit
2021-11-19,112878195.0,hr-tso-0001fnc-00018exit
2021-11-20,104855428.0,hr-tso-0001fnc-00018exit
2021-11-21,110891071.0,hr-tso-0001fnc-00018exit
2021-11-22,118631761.0,hr-tso-0001fnc-00018exit
2021-11-23,118591856.0,hr-tso-0001fnc-00018exit
2021-11-24,124075137.0,hr-tso-0001fnc-00018exit
2021-11-25,119094420.0,hr-tso-0001fnc-00018exit
2021-11-26,116870830.0,hr-tso-0001fnc-00018exit
2021-11-27,108350771.0,hr-tso-0001fnc-00018exit
2021-11-28,105599368.0,hr-tso-0001fnc-00018exit
2021-11-29,120782987.0,hr-tso-0001fnc-00018exit
2021-11-30,120153212.0,hr-tso-0001fnc-00018exit
2021-12-01,108775027.0,hr-tso-0001fnc-00018exit
2021-12-02,96760546.0,hr-tso-0001fnc-00018exit
2021-12-03,101401635.0,hr-tso-0001fnc-00018exit
2021-12-04,100419722.0,hr-tso-0001fnc-00018exit
2021-12-05,97583258.0,hr-tso-0001fnc-00018exit
2021-12-06,105920244.0,hr-tso-0001fnc-00018exit
2021-12-07,111818624.0,hr-tso-0001fnc-00018exit
2021-12-08,112101384.0,hr-tso-0001fnc-00018exit
2021-12-09,111012716.0,hr-tso-0001fnc-00018exit
2021-12-10,106871256.0,hr-tso-0001fnc-00018exit
2021-12-11,95533430.0,hr-tso-0001fnc-00018exit
2021-12-12,94698663.0,hr-tso-0001fnc-00018exit
2021-12-13,101185610.0,hr-tso-0001fnc-00018exit
2021-12-14,95591008.0,hr-tso-0001fnc-00018exit
2021-12-15,91803707.0,hr-tso-0001fnc-00018exit
2021-12-16,91201544.0,hr-tso-0001fnc-00018exit
2021-12-17,91302063.0,hr-tso-0001fnc-00018exit
2021-12-18,88255233.0,hr-tso-0001fnc-00018exit
2021-12-19,86456670.0,hr-tso-0001fnc-00018exit
2021-12-20,98380320.0,hr-tso-0001fnc-00018exit
2021-12-21,101732697.0,hr-tso-0001fnc-00018exit
2021-12-22,103959657.0,hr-tso-0001fnc-00018exit
2021-12-23,102950143.0,hr-tso-0001fnc-00018exit
2021-12-24,77924814.0,hr-tso-0001fnc-00018exit
2021-12-25,68220861.0,hr-tso-0001fnc-00018exit
2021-12-26,84686163.0,hr-tso-0001fnc-00018exit
2021-12-27,97275685.0,hr-tso-0001fnc-00018exit
2021-12-28,95611705.0,hr-tso-0001fnc-00018exit
2021-12-29,87204397.0,hr-tso-0001fnc-00018exit
2021-12-30,82127281.0,hr-tso-0001fnc-00018exit
2021-12-31,80783406.0,hr-tso-0001fnc-00018exit
2022-01-01,72100943.0,hr-tso-0001fnc-00018exit
2022-01-02,74123557.0,hr-tso-0001fnc-00018exit
2022-01-03,78285163.0,hr-tso-0001fnc-00018exit
2022-01-04,72221617.0,hr-tso-0001fnc-00018exit
2022-01-05,69377672.0,hr-tso-0001fnc-00018exit
2022-01-06,84521937.0,hr-tso-0001fnc-00018exit
2022-01-07,96986707.0,hr-tso-0001fnc-00018exit
2022-01-08,103611172.0,hr-tso-0001fnc-00018exit
2022-01-09,101758047.0,hr-tso-0001fnc-00018exit
2022-01-10,109324545.0,hr-tso-0001fnc-00018exit
2022-01-11,105312880.0,hr-tso-0001fnc-00018exit
2022-01-12,116943595.0,hr-tso-0001fnc-00018exit
2022-01-13,122060733.0,hr-tso-0001fnc-00018exit
2022-01-14,113436050.0,hr-tso-0001fnc-00018exit
2022-01-15,106075828.0,hr-tso-0001fnc-00018exit
2022-01-16,106185240.0,hr-tso-0001fnc-00018exit
2022-01-17,110449908.0,hr-tso-0001fnc-00018exit
2022-01-18,115388137.0,hr-tso-0001fnc-00018exit
2022-01-19,121403854.0,hr-tso-0001fnc-00018exit
2022-01-20,128451430.0,hr-tso-0001fnc-00018exit
2022-01-21,131015186.0,hr-tso-0001fnc-00018exit
2022-01-22,125839715.0,hr-tso-0001fnc-00018exit
2022-01-23,125138715.0,hr-tso-0001fnc-00018exit
2022-01-24,141006726.0,hr-tso-0001fnc-00018exit
2022-01-25,141136948.0,hr-tso-0001fnc-00018exit
2022-01-26,139038223.0,hr-tso-0001fnc-00018exit
2022-01-27,133627820.0,hr-tso-0001fnc-00018exit
2022-01-28,125089276.0,hr-tso-0001fnc-00018exit
2022-01-29,116972684.0,hr-tso-0001fnc-00018exit
2022-01-30,109321289.0,hr-tso-0001fnc-00018exit
2022-01-31,126474451.0,hr-tso-0001fnc-00018exit
2022-02-01,126247137.0,hr-tso-0001fnc-00018exit
2022-02-02,121754772.0,hr-tso-0001fnc-00018exit
2022-02-03,118992050.0,hr-tso-0001fnc-00018exit
2022-02-04,111744070.0,hr-tso-0001fnc-00018exit
2022-02-05,107923816.0,hr-tso-0001fnc-00018exit
2022-02-06,103893838.0,hr-tso-0001fnc-00018exit
2022-02-07,114571012.0,hr-tso-0001fnc-00018exit
2022-02-08,113931995.0,hr-tso-0001fnc-00018exit
2022-02-09,109899991.0,hr-tso-0001fnc-00018exit
2022-02-10,107784597.0,hr-tso-0001fnc-00018exit
2022-02-11,104357514.0,hr-tso-0001fnc-00018exit
2022-02-12,107014440.0,hr-tso-0001fnc-00018exit
2022-02-13,111462531.0,hr-tso-0001fnc-00018exit
2022-02-14,118411781.0,hr-tso-0001fnc-00018exit
2022-02-15,108138651.0,hr-tso-0001fnc-00018exit
2022-02-16,108523195.0,hr-tso-0001fnc-00018exit
2022-02-17,104903249.0,hr-tso-0001fnc-00018exit
2022-02-18,98881783.0,hr-tso-0001fnc-00018exit
2022-02-19,97713786.0,hr-tso-0001fnc-00018exit
2022-02-20,101223640.0,hr-tso-0001fnc-00018exit
2022-02-21,111033237.0,hr-tso-0001fnc-00018exit
2022-02-22,107419677.0,hr-tso-0001fnc-00018exit
2022-02-23,108680770.0,hr-tso-0001fnc-00018exit
2022-02-24,105545406.0,hr-tso-0001fnc-00018exit
2022-02-25,111469531.0,hr-tso-0001fnc-00018exit
2022-02-26,107037012.0,hr-tso-0001fnc-00018exit
2022-02-27,112274957.0,hr-tso-0001fnc-00018exit
2022-02-28,122394116.0,hr-tso-0001fnc-00018exit
2022-03-01,121588348.0,hr-tso-0001fnc-00018exit
2022-03-02,119929059.0,hr-tso-0001fnc-00018exit
2022-03-03,116625841.0,hr-tso-0001fnc-00018exit
2022-03-04,110014870.0,hr-tso-0001fnc-00018exit
2022-03-05,90224280.0,hr-tso-0001fnc-00018exit
2022-03-06,90053722.0,hr-tso-0001fnc-00018exit
2022-03-07,98691627.0,hr-tso-0001fnc-00018exit
2022-03-08,95598942.0,hr-tso-0001fnc-00018exit
2022-03-09,91274291.0,hr-tso-0001fnc-00018exit
2022-03-10,91531311.0,hr-tso-0001fnc-00018exit
2022-03-11,98054148.0,hr-tso-0001fnc-00018exit
2022-03-12,93742820.0,hr-tso-0001fnc-00018exit
2022-03-13,85469240.0,hr-tso-0001fnc-00018exit
2022-03-14,89515993.0,hr-tso-0001fnc-00018exit
2022-03-15,86676352.0,hr-tso-0001fnc-00018exit
2022-03-16,81737297.0,hr-tso-0001fnc-00018exit
2022-03-17,80843057.0,hr-tso-0001fnc-00018exit
2022-03-18,85551711.0,hr-tso-0001fnc-00018exit
2022-03-19,83471482.0,hr-tso-0001fnc-00018exit
2022-03-20,87852274.0,hr-tso-0001fnc-00018exit
2022-03-21,95608623.0,hr-tso-0001fnc-00018exit
2022-03-22,90220162.0,hr-tso-0001fnc-00018exit
2022-03-23,80964652.0,hr-tso-0001fnc-00018exit
2022-03-24,74634046.0,hr-tso-0001fnc-00018exit
2022-03-25,72095729.0,hr-tso-0001fnc-00018exit
2022-03-26,63871621.0,hr-tso-0001fnc-00018exit
2022-03-27,63816794.0,hr-tso-0001fnc-00018exit
2022-03-28,65337883.0,hr-tso-0001fnc-00018exit
2022-03-29,64619564.0,hr-tso-0001fnc-00018exit
2022-03-30,70059640.0,hr-tso-0001fnc-00018exit
2022-03-31,72813535.0,hr-tso-0001fnc-00018exit
2022-04-01,72794356.0,hr-tso-0001fnc-00018exit
2022-04-02,76871267.0,hr-tso-0001fnc-00018exit
2022-04-03,78142264.0,hr-tso-0001fnc-00018exit
2022-04-04,79707425.0,hr-tso-0001fnc-00018exit
2022-04-05,72239630.0,hr-tso-0001fnc-00018exit
2022-04-06,64178252.0,hr-tso-0001fnc-00018exit
2022-04-07,64774696.0,hr-tso-0001fnc-00018exit
2022-04-08,59851751.0,hr-tso-0001fnc-00018exit
2022-04-09,63870508.0,hr-tso-0001fnc-00018exit
2022-04-10,67385903.0,hr-tso-0001fnc-00018exit
2022-04-11,69580038.0,hr-tso-0001fnc-00018exit
2022-04-12,61660536.0,hr-tso-0001fnc-00018exit
2022-04-13,59836730.0,hr-tso-0001fnc-00018exit
2022-04-14,64754012.0,hr-tso-0001fnc-00018exit
2022-04-15,60699558.0,hr-tso-0001fnc-00018exit
2022-04-16,55948407.0,hr-tso-0001fnc-00018exit
2022-04-17,59642378.0,hr-tso-0001fnc-00018exit
2022-04-18,62286310.0,hr-tso-0001fnc-00018exit
2022-04-19,81295546.0,hr-tso-0001fnc-00018exit
2022-04-20,79535099.0,hr-tso-0001fnc-00018exit
2022-04-21,74691584.0,hr-tso-0001fnc-00018exit
2022-04-22,69586510.0,hr-tso-0001fnc-00018exit
2022-04-23,53023983.0,hr-tso-0001fnc-00018exit
2022-04-24,49721426.0,hr-tso-0001fnc-00018exit
2022-04-25,58739586.0,hr-tso-0001fnc-00018exit
2022-04-26,57653047.0,hr-tso-0001fnc-00018exit
2022-04-27,63391617.0,hr-tso-0001fnc-00018exit
2022-04-28,55002104.0,hr-tso-0001fnc-00018exit
2022-04-29,50822099.0,hr-tso-0001fnc-00018exit
2022-04-30,41885467.0,hr-tso-0001fnc-00018exit
2022-05-01,36462901.0,hr-tso-0001fnc-00018exit
2022-05-02,49982191.0,hr-tso-0001fnc-00018exit
2022-05-03,49146112.0,hr-tso-0001fnc-00018exit
2022-05-04,46416450.0,hr-tso-0001fnc-00018exit
2022-05-05,45586378.0,hr-tso-0001fnc-00018exit
2022-05-06,45610274.0,hr-tso-0001fnc-00018exit
2022-05-07,43667378.0,hr-tso-0001fnc-00018exit
2022-05-08,42363576.0,hr-tso-0001fnc-00018exit
2022-05-09,45751679.0,hr-tso-0001fnc-00018exit
2022-05-10,44643445.0,hr-tso-0001fnc-00018exit
2022-05-11,43346036.0,hr-tso-0001fnc-00018exit
2022-05-12,41878686.0,hr-tso-0001fnc-00018exit
2022-05-13,41048042.0,hr-tso-0001fnc-00018exit
2022-05-14,36631096.0,hr-tso-0001fnc-00018exit
2022-05-15,35120158.0,hr-tso-0001fnc-00018exit
2022-05-16,37515940.0,hr-tso-0001fnc-00018exit
2022-05-17,39278543.0,hr-tso-0001fnc-00018exit
2022-05-18,38406256.0,hr-tso-0001fnc-00018exit
2022-05-19,40892266.0,hr-tso-0001fnc-00018exit
2022-05-20,40583831.0,hr-tso-0001fnc-00018exit
2022-05-21,36387093.0,hr-tso-0001fnc-00018exit
2022-05-22,35462263.0,hr-tso-0001fnc-00018exit
2022-05-23,40206046.0,hr-tso-0001fnc-00018exit
2022-05-24,41189454.0,hr-tso-0001fnc-00018exit
2022-05-25,40501291.0,hr-tso-0001fnc-00018exit
2022-05-26,39890864.0,hr-tso-0001fnc-00018exit
2022-05-27,38879571.0,hr-tso-0001fnc-00018exit
2022-05-28,36825666.0,hr-tso-0001fnc-00018exit
2022-05-29,35429302.0,hr-tso-0001fnc-00018exit
2022-05-30,40125100.0,hr-tso-0001fnc-00018exit
2022-05-31,40775100.0,hr-tso-0001fnc-00018exit
